  KIC = 6106282; CANDIDATE = 1
  PERIOD = 101.11130493; BKJD0 = 215.51879278

      BKJD        PHASE         VALUE         UNCERTAINTY         MODEL
  132.26814361   0.176644  -6.13321685e-05   4.00399214e-04   0.00000000e+00
  132.28857792   0.176846   5.74733558e-04   4.00550262e-04   0.00000000e+00
  132.30901233   0.177048  -1.86842034e-04   4.00784376e-04   0.00000000e+00
  132.32944684   0.177250  -3.12291244e-04   4.00666506e-04   0.00000000e+00
  132.34988115   0.177452   4.00900010e-04   4.00556328e-04   0.00000000e+00
  132.37031556   0.177654   4.89395299e-04   4.00636876e-04   0.00000000e+00
  132.39074997   0.177856   2.78694632e-04   4.00459584e-04   0.00000000e+00
  132.41118437   0.178058  -1.49145961e-04   4.00515892e-04   0.00000000e+00
  132.43161878   0.178260   7.48683431e-04   4.00701092e-04   0.00000000e+00
  132.45205319   0.178462  -4.54172774e-04   4.00706320e-04   0.00000000e+00
  132.47248770   0.178664   7.30575787e-05   4.00628047e-04   0.00000000e+00
  132.49292201   0.178867   3.43142504e-04   4.00602182e-04   0.00000000e+00
  132.51335642   0.179069   1.15004625e-04   4.00546118e-04   0.00000000e+00
  132.53379072   0.179271   1.41568323e-04   4.00731589e-04   0.00000000e+00
  132.55422523   0.179473   7.97739534e-04   4.00547472e-04   0.00000000e+00
  132.57465964   0.179675  -5.90389596e-05   4.00559687e-04   0.00000000e+00
  132.59509395   0.179877  -2.15946813e-04   4.00518032e-04   0.00000000e+00
  132.61552845   0.180079   1.98191331e-04   4.00515919e-04   0.00000000e+00
  132.63596286   0.180281  -1.62730323e-04   4.00586771e-04   0.00000000e+00
  132.65639727   0.180483   1.10305295e-04   4.00521498e-04   0.00000000e+00
  132.67683158   0.180685  -1.82936308e-05   4.00435263e-04   0.00000000e+00
  132.69726608   0.180888   7.28169214e-05   4.00628264e-04   0.00000000e+00
  132.71770049   0.181090   9.46855861e-05   4.00605323e-04   0.00000000e+00
  132.73813480   0.181292   1.84420954e-04   4.00695567e-04   0.00000000e+00
  132.75856930   0.181494  -1.66265408e-04   4.00637039e-04   0.00000000e+00
  132.77900371   0.181696   7.13863609e-04   4.00319533e-04   0.00000000e+00
  132.79943801   0.181898  -2.31651387e-04   4.00551074e-04   0.00000000e+00
  132.81987242   0.182100  -4.04597911e-04   4.00598579e-04   0.00000000e+00
  132.84030693   0.182302  -2.32610467e-04   4.00414706e-04   0.00000000e+00
  132.86074123   0.182504  -4.28914272e-04   4.00464757e-04   0.00000000e+00
  132.88117564   0.182706   1.98344267e-04   4.00664719e-04   0.00000000e+00
  132.90161014   0.182909   2.96151379e-05   4.00501267e-04   0.00000000e+00
  132.92204445   0.183111  -5.34813491e-04   4.00294453e-04   0.00000000e+00
  132.94247885   0.183313  -7.99487896e-05   4.00490677e-04   0.00000000e+00
  132.96291326   0.183515  -1.61952217e-04   4.00481956e-04   0.00000000e+00
  132.98334776   0.183717  -6.27290885e-04   4.00428465e-04   0.00000000e+00
  133.00378207   0.183919  -2.59319070e-04   4.00507117e-04   0.00000000e+00
  133.02421647   0.184121   2.23082910e-04   4.00555760e-04   0.00000000e+00
  133.04465088   0.184323  -2.80427934e-04   4.00653208e-04   0.00000000e+00
  133.06508528   0.184525  -6.40241428e-04   4.00601396e-04   0.00000000e+00
  133.08551969   0.184727   2.54346744e-04   4.00589967e-04   0.00000000e+00
  133.10595409   0.184930  -4.93239659e-04   4.00448155e-04   0.00000000e+00
  133.12638850   0.185132  -5.24823931e-04   4.00545007e-04   0.00000000e+00
  133.14682290   0.185334   3.63146317e-04   4.00782128e-04   0.00000000e+00
  133.16725730   0.185536   2.03347415e-04   4.00629103e-04   0.00000000e+00
  133.18769171   0.185738  -3.31528028e-04   4.00740771e-04   0.00000000e+00
  133.20812621   0.185940  -1.00618833e-04   4.00639639e-04   0.00000000e+00
  133.22856052   0.186142   1.56114994e-04   4.00660683e-04   0.00000000e+00
  133.24899492   0.186344   5.63936718e-05   4.00687225e-04   0.00000000e+00
  133.26942932   0.186546   1.41297354e-04   4.00795426e-04   0.00000000e+00
  133.28986372   0.186748  -4.27315859e-04   4.00807912e-04   0.00000000e+00
  133.31029813   0.186951   8.89631745e-05   4.00886591e-04   0.00000000e+00
  133.33073243   0.187153  -4.05263014e-04   4.00860590e-04   0.00000000e+00
  133.35116693   0.187355   1.77645875e-04   4.00878601e-04   0.00000000e+00
  133.37160134   0.187557  -5.31438844e-05   4.00895664e-04   0.00000000e+00
  133.39203574   0.187759   7.56850544e-05   4.00765200e-04   0.00000000e+00
  133.41247014   0.187961  -7.50922168e-04   4.00887078e-04   0.00000000e+00
  133.43290454   0.188163  -1.43663926e-04   4.00901325e-04   0.00000000e+00
  133.45333894   0.188365  -3.91389319e-04   4.01015538e-04   0.00000000e+00
  133.47377325   0.188567   7.78474401e-04   4.00997040e-04   0.00000000e+00
  133.49420775   0.188769  -5.91764595e-04   4.00882989e-04   0.00000000e+00
  133.51464215   0.188971   7.68924375e-05   4.01035689e-04   0.00000000e+00
  133.53507645   0.189174  -1.07387726e-05   4.00942032e-04   0.00000000e+00
  133.55551095   0.189376  -2.56066597e-04   4.00992137e-04   0.00000000e+00
  133.57594535   0.189578   3.34527358e-04   4.01011177e-04   0.00000000e+00
  133.59637965   0.189780  -7.99966130e-04   4.01004569e-04   0.00000000e+00
  133.61681406   0.189982   1.81316707e-04   4.01058304e-04   0.00000000e+00
  133.63724856   0.190184  -5.32215121e-04   4.01097440e-04   0.00000000e+00
  133.65768296   0.190386   1.17975419e-04   4.01040022e-04   0.00000000e+00
  133.67811726   0.190588  -2.84677042e-04   4.01046305e-04   0.00000000e+00
  133.69855176   0.190790   2.09352977e-04   4.00937861e-04   0.00000000e+00
  133.71898616   0.190992   2.37329948e-04   4.00959068e-04   0.00000000e+00
  133.73942046   0.191195   2.78286311e-04   4.00927136e-04   0.00000000e+00
  133.75985486   0.191397   3.30019022e-04   4.01103751e-04   0.00000000e+00
  133.78028936   0.191599   3.11738037e-05   4.01024394e-04   0.00000000e+00
  133.80072366   0.191801  -4.45041475e-04   4.01051804e-04   0.00000000e+00
  133.82115806   0.192003  -9.77644479e-05   4.01067729e-04   0.00000000e+00
  133.84159246   0.192205   1.46591728e-04   4.01063693e-04   0.00000000e+00
  133.86202686   0.192407  -5.07367601e-04   4.01112553e-04   0.00000000e+00
  133.88246126   0.192609  -2.15779308e-04   4.00984256e-04   0.00000000e+00
  133.90289565   0.192811  -6.37979104e-05   4.01021794e-04   0.00000000e+00
  133.92333005   0.193013  -3.29131877e-04   4.01071277e-04   0.00000000e+00
  133.94376445   0.193216   4.43713172e-04   4.00976591e-04   0.00000000e+00
  133.96419885   0.193418   5.02285157e-04   4.00996931e-04   0.00000000e+00
  133.98463315   0.193620   1.93148653e-06   4.01002023e-04   0.00000000e+00
  134.00506765   0.193822  -3.33994395e-04   4.00989429e-04   0.00000000e+00
  134.02550205   0.194024   2.00312450e-04   4.01057031e-04   0.00000000e+00
  134.04593634   0.194226  -2.10592956e-04   4.01029161e-04   0.00000000e+00
  134.06637084   0.194428   9.70776746e-04   4.01008523e-04   0.00000000e+00
  134.08680524   0.194630   6.72313102e-05   4.01113961e-04   0.00000000e+00
  134.10723954   0.194832   1.34915580e-03   4.01019655e-04   0.00000000e+00
  134.12767394   0.195034  -4.62486974e-04   4.01021036e-04   0.00000000e+00
  134.14810843   0.195237  -6.22044281e-04   4.01043272e-04   0.00000000e+00
  134.16854283   0.195439  -7.53384845e-05   4.01041701e-04   0.00000000e+00
  134.18897713   0.195641  -5.94915878e-05   4.00911915e-04   0.00000000e+00
  134.20941162   0.195843   2.81544321e-04   4.01109059e-04   0.00000000e+00
  134.22984602   0.196045  -3.69511138e-04   4.01050368e-04   0.00000000e+00
  134.25028032   0.196247  -2.65772127e-04   4.01104536e-04   0.00000000e+00
  134.27071471   0.196449   1.39507362e-04   4.01001156e-04   0.00000000e+00
  134.29114921   0.196651   5.47150286e-04   4.01053185e-04   0.00000000e+00
  134.31158351   0.196853   2.67257935e-04   4.01054837e-04   0.00000000e+00
  134.33201790   0.197055  -3.40352800e-04   4.01031707e-04   0.00000000e+00
  134.35245240   0.197258   1.32514163e-04   4.00911265e-04   0.00000000e+00
  134.37288670   0.197460  -1.28440810e-05   4.01164636e-04   0.00000000e+00
  134.41375549   0.197864  -1.82579378e-04   4.01087663e-04   0.00000000e+00
  134.43418988   0.198066   4.58323134e-04   4.01065562e-04   0.00000000e+00
  134.45462428   0.198268  -7.51558770e-05   4.01148169e-04   0.00000000e+00
  134.47505867   0.198470  -1.14157740e-04   4.01123441e-04   0.00000000e+00
  134.49549317   0.198672   1.50186738e-04   4.01094569e-04   0.00000000e+00
  134.51592746   0.198874  -6.59764197e-04   4.01014048e-04   0.00000000e+00
  134.53636186   0.199076   2.22581718e-04   4.01064316e-04   0.00000000e+00
  134.55679615   0.199278  -4.55219603e-04   4.01010582e-04   0.00000000e+00
  134.57723065   0.199481  -9.86032967e-04   4.01000858e-04   0.00000000e+00
  134.59766504   0.199683  -2.33919590e-04   4.01078427e-04   0.00000000e+00
  134.61809934   0.199885  -1.90319350e-04   4.01100636e-04   0.00000000e+00
  134.63853373   0.200087   4.58728998e-04   4.01020955e-04   0.00000000e+00
  134.65896822   0.200289  -1.95958008e-04   4.01150010e-04   0.00000000e+00
  134.67940262   0.200491   9.19668943e-05   4.01105972e-04   0.00000000e+00
  134.69983701   0.200693   7.75497376e-04   4.01182403e-04   0.00000000e+00
  134.72027141   0.200895   3.39404350e-04   4.01154019e-04   0.00000000e+00
  134.74070580   0.201097   5.52478681e-04   4.01226983e-04   0.00000000e+00
  134.76114009   0.201299   5.57641811e-04   4.01247811e-04   0.00000000e+00
  134.78157449   0.201502   1.48867491e-04   4.01148494e-04   0.00000000e+00
  134.80200898   0.201704  -5.57872258e-04   4.01147221e-04   0.00000000e+00
  134.82244337   0.201906  -4.51832716e-06   4.01250384e-04   0.00000000e+00
  134.84287766   0.202108  -5.69777982e-06   4.01208403e-04   0.00000000e+00
  134.86331216   0.202310   2.47334478e-04   4.01093892e-04   0.00000000e+00
  134.88374655   0.202512   5.96096422e-04   4.01204124e-04   0.00000000e+00
  134.90418094   0.202714   8.48759391e-05   4.01288843e-04   0.00000000e+00
  134.92461523   0.202916  -1.86873121e-04   4.01304037e-04   0.00000000e+00
  134.94504973   0.203118  -2.89197949e-05   4.01325108e-04   0.00000000e+00
  134.96548412   0.203320   2.52997990e-05   4.01330877e-04   0.00000000e+00
  134.98591841   0.203523   3.26798491e-04   4.01361293e-04   0.00000000e+00
  135.00635290   0.203725   2.19504558e-05   4.01334127e-04   0.00000000e+00
  135.02678729   0.203927   2.99203034e-04   4.01369228e-04   0.00000000e+00
  135.04722158   0.204129  -2.60557382e-04   4.01377922e-04   0.00000000e+00
  135.06765598   0.204331  -4.34244747e-04   4.01344717e-04   0.00000000e+00
  135.08809047   0.204533  -2.90444444e-04   4.01343417e-04   0.00000000e+00
  135.10852476   0.204735   8.28600291e-04   4.01379087e-04   0.00000000e+00
  135.12895915   0.204937  -3.37505815e-04   4.01305689e-04   0.00000000e+00
  135.14939364   0.205139  -5.87727720e-05   4.01230883e-04   0.00000000e+00
  135.16982803   0.205341   8.58260093e-05   4.01294829e-04   0.00000000e+00
  135.19026232   0.205544   3.03458223e-04   4.01303333e-04   0.00000000e+00
  135.21069671   0.205746   2.75948222e-04   4.01365680e-04   0.00000000e+00
  135.23113120   0.205948   5.34554800e-04   4.01344094e-04   0.00000000e+00
  135.25156549   0.206150  -2.97344918e-04   4.01348130e-04   0.00000000e+00
  135.27199988   0.206352   6.28679359e-04   4.01367170e-04   0.00000000e+00
  135.29243417   0.206554  -5.77371857e-04   4.01354088e-04   0.00000000e+00
  135.31286866   0.206756   5.61758375e-04   4.01346776e-04   0.00000000e+00
  135.33330305   0.206958   3.33253949e-04   4.01325921e-04   0.00000000e+00
  135.35373734   0.207160   3.04338640e-04   4.01340276e-04   0.00000000e+00
  135.37417183   0.207362  -3.58741847e-04   4.01317335e-04   0.00000000e+00
  135.39460622   0.207565  -9.70439564e-05   4.01332123e-04   0.00000000e+00
  135.41504060   0.207767   1.34833743e-03   4.01367441e-04   0.00000000e+00
  135.43547489   0.207969  -1.65328900e-04   4.01337134e-04   0.00000000e+00
  135.45590938   0.208171  -1.57715220e-04   4.01355415e-04   0.00000000e+00
  135.47634377   0.208373  -3.49895940e-05   4.01328494e-04   0.00000000e+00
  135.49677806   0.208575   3.87831284e-04   4.01346099e-04   0.00000000e+00
  135.51721255   0.208777  -3.81104056e-04   4.01315900e-04   0.00000000e+00
  135.53764694   0.208979  -2.13028425e-04   4.01344230e-04   0.00000000e+00
  135.55808122   0.209181   1.41530807e-04   4.01362945e-04   0.00000000e+00
  135.57851561   0.209383  -5.39475796e-04   4.01369391e-04   0.00000000e+00
  135.59895010   0.209585  -8.61812265e-04   4.01406117e-04   0.00000000e+00
  135.61938439   0.209788  -4.53900404e-04   4.01268530e-04   0.00000000e+00
  135.63981877   0.209990  -1.36267117e-04   4.01266878e-04   0.00000000e+00
  135.66025326   0.210192  -5.06323413e-04   4.01271049e-04   0.00000000e+00
  135.68068765   0.210394   4.83673891e-04   4.01292933e-04   0.00000000e+00
  135.70112193   0.210596  -6.77238465e-05   4.01297889e-04   0.00000000e+00
  135.72155632   0.210798   4.56069108e-04   4.01342903e-04   0.00000000e+00
  135.74199081   0.211000  -5.67095977e-04   4.01359099e-04   0.00000000e+00
  135.76242509   0.211202   4.36923306e-04   4.01380252e-04   0.00000000e+00
  135.78285948   0.211404   9.31735646e-04   4.01348319e-04   0.00000000e+00
  135.80329397   0.211606   6.31817758e-04   4.01371016e-04   0.00000000e+00
  135.82372825   0.211809  -3.30015637e-05   4.01362186e-04   0.00000000e+00
  135.84416264   0.212011   2.98624206e-04   4.01383854e-04   0.00000000e+00
  135.86459702   0.212213   8.06237722e-06   4.01356255e-04   0.00000000e+00
  135.88503141   0.212415   6.54698795e-04   4.01368307e-04   0.00000000e+00
  135.90546579   0.212617   5.48653021e-05   4.01368957e-04   0.00000000e+00
  135.92590018   0.212819  -1.83739847e-04   4.01381199e-04   0.00000000e+00
  135.94633447   0.213021   2.06903258e-04   4.01369851e-04   0.00000000e+00
  135.96676895   0.213223  -2.05206180e-04   4.01385885e-04   0.00000000e+00
  135.98720334   0.213425  -3.05067603e-04   4.01391058e-04   0.00000000e+00
  136.00763762   0.213627  -7.59289636e-05   4.01433336e-04   0.00000000e+00
  136.02807210   0.213830  -3.41240762e-04   4.01426971e-04   0.00000000e+00
  136.04850649   0.214032   9.07323525e-05   4.01419903e-04   0.00000000e+00
  136.06894077   0.214234  -8.06237722e-06   4.01417898e-04   0.00000000e+00
  136.08937516   0.214436  -4.89728829e-04   4.01430790e-04   0.00000000e+00
  136.10980964   0.214638   3.11404345e-04   4.01430709e-04   0.00000000e+00
  136.13024403   0.214840  -3.00246096e-04   4.01382364e-04   0.00000000e+00
  136.15067831   0.215042  -3.21269880e-04   4.01440134e-04   0.00000000e+00
  136.17111279   0.215244  -3.35200396e-04   4.01365572e-04   0.00000000e+00
  136.19154718   0.215446   7.43614190e-05   4.01401458e-04   0.00000000e+00
  136.21198146   0.215648   6.87571235e-04   4.01304010e-04   0.00000000e+00
  136.23241584   0.215851  -9.29900142e-06   4.01323836e-04   0.00000000e+00
  136.25285033   0.216053   3.65929976e-06   4.01424507e-04   0.00000000e+00
  136.27328461   0.216255  -4.95276407e-04   4.01344880e-04   0.00000000e+00
  136.29371899   0.216457  -2.59618842e-04   4.01317146e-04   0.00000000e+00
  136.31415347   0.216659   6.14269306e-04   4.01338298e-04   0.00000000e+00
  136.33458776   0.216861   5.72465439e-04   4.01489617e-04   0.00000000e+00
  136.35502214   0.217063  -2.54722319e-04   4.01463806e-04   0.00000000e+00
  136.37545652   0.217265   3.51827097e-06   4.01409529e-04   0.00000000e+00
  136.39589090   0.217467   4.48786070e-04   4.01406956e-04   0.00000000e+00
  136.41632528   0.217669   1.90413672e-04   4.01363053e-04   0.00000000e+00
  136.43675967   0.217872   4.81515209e-05   4.01449505e-04   0.00000000e+00
  136.45719415   0.218074   5.08792445e-05   4.01520791e-04   0.00000000e+00
  136.47762843   0.218276   4.10170279e-04   4.01540562e-04   0.00000000e+00
  136.49806281   0.218478  -1.47726544e-04   4.01448774e-04   0.00000000e+00
  136.51849719   0.218680   5.52152227e-04   4.01469277e-04   0.00000000e+00
  136.53893157   0.218882   8.31633930e-04   4.01491702e-04   0.00000000e+00
  136.55936595   0.219084   1.49117943e-04   4.01509740e-04   0.00000000e+00
  136.57980033   0.219286  -3.77607638e-04   4.01502130e-04   0.00000000e+00
  136.60023471   0.219488  -2.16350084e-04   4.01533358e-04   0.00000000e+00
  136.62066909   0.219690   5.24593696e-04   4.01517676e-04   0.00000000e+00
  136.64110348   0.219892  -5.77667138e-04   4.01488669e-04   0.00000000e+00
  136.66153786   0.220095  -1.64828790e-04   4.01517622e-04   0.00000000e+00
  136.68197224   0.220297   8.97575596e-04   4.01451970e-04   0.00000000e+00
  136.70240661   0.220499   4.86140712e-04   4.01472283e-04   0.00000000e+00
  136.72284099   0.220701  -4.11681875e-04   4.01526966e-04   0.00000000e+00
  136.74327527   0.220903   6.04892860e-04   4.01459229e-04   0.00000000e+00
  136.76370975   0.221105  -1.09359336e-04   4.01493138e-04   0.00000000e+00
  136.78414413   0.221307   9.39178091e-04   4.01538043e-04   0.00000000e+00
  136.80457841   0.221509  -7.11345435e-06   4.01456601e-04   0.00000000e+00
  136.82501289   0.221711  -3.94820407e-04   4.01511474e-04   0.00000000e+00
  136.84544727   0.221913  -5.83875597e-04   4.01478052e-04   0.00000000e+00
  136.86588165   0.222116   3.37516808e-04   4.01499205e-04   0.00000000e+00
  136.88631593   0.222318   6.07156896e-04   4.01440784e-04   0.00000000e+00
  136.90675040   0.222520  -7.13867455e-05   4.01521116e-04   0.00000000e+00
  136.92718478   0.222722   6.92943513e-05   4.01523418e-04   0.00000000e+00
  136.94761906   0.222924  -2.17226440e-04   4.01351488e-04   0.00000000e+00
  136.96805354   0.223126   8.14375292e-05   4.01444793e-04   0.00000000e+00
  136.98848792   0.223328   9.09219612e-04   4.01436857e-04   0.00000000e+00
  137.00892219   0.223530   8.01543675e-04   4.01495115e-04   0.00000000e+00
  137.02935657   0.223732  -4.07286099e-04   4.01413348e-04   0.00000000e+00
  137.04979105   0.223934   5.14346167e-04   4.01404329e-04   0.00000000e+00
  137.07022533   0.224137   6.77182915e-04   4.01422692e-04   0.00000000e+00
  137.09065970   0.224339  -3.46916613e-04   4.01466514e-04   0.00000000e+00
  137.11109418   0.224541   1.58084973e-04   4.01451591e-04   0.00000000e+00
  137.13152846   0.224743   2.18736951e-04   4.01377272e-04   0.00000000e+00
  137.15196283   0.224945   1.08087229e-05   4.01412807e-04   0.00000000e+00
  137.17239721   0.225147  -1.67506786e-04   4.01365437e-04   0.00000000e+00
  137.19283169   0.225349  -1.41397545e-04   4.01371097e-04   0.00000000e+00
  137.21326596   0.225551   5.17332814e-05   4.01421284e-04   0.00000000e+00
  137.23370034   0.225753  -5.13261196e-04   4.01386345e-04   0.00000000e+00
  137.25413461   0.225955   1.41315781e-04   4.01416571e-04   0.00000000e+00
  137.27456909   0.226158  -8.38281245e-05   4.01352355e-04   0.00000000e+00
  137.29500347   0.226360   2.26744029e-04   4.01389948e-04   0.00000000e+00
  137.31543774   0.226562  -1.26823580e-05   4.01351840e-04   0.00000000e+00
  137.33587222   0.226764   2.88168381e-04   4.01394471e-04   0.00000000e+00
  137.35630659   0.226966  -4.80668336e-04   4.01427459e-04   0.00000000e+00
  137.39717524   0.227370  -4.00865614e-04   4.01415136e-04   0.00000000e+00
  137.41760972   0.227572  -6.95860485e-04   4.01405006e-04   0.00000000e+00
  137.43804409   0.227774  -2.82160060e-04   4.01402975e-04   0.00000000e+00
  137.45847836   0.227976  -2.19198486e-04   4.01217341e-04   0.00000000e+00
  137.47891284   0.228178  -4.42017169e-04   4.01440432e-04   0.00000000e+00
  137.49934721   0.228381   8.07147007e-06   4.01321208e-04   0.00000000e+00
  137.51978149   0.228583   7.23435521e-04   4.01385831e-04   0.00000000e+00
  137.54021586   0.228785   3.52688413e-04   4.01446120e-04   0.00000000e+00
  137.56065033   0.228987   1.71942585e-05   4.01330769e-04   0.00000000e+00
  137.58108461   0.229189   8.46953712e-04   4.01477267e-04   0.00000000e+00
  137.60151898   0.229391  -2.21430687e-04   4.01376622e-04   0.00000000e+00
  137.62195345   0.229593   2.51469271e-04   4.01395473e-04   0.00000000e+00
  137.64238783   0.229795   1.79201928e-04   4.01409665e-04   0.00000000e+00
  137.66282210   0.229997   5.60348118e-04   4.01408581e-04   0.00000000e+00
  137.68325647   0.230199  -1.94105742e-04   4.01334534e-04   0.00000000e+00
  137.70369094   0.230402  -2.07588657e-04   4.01439132e-04   0.00000000e+00
  137.72412522   0.230604  -7.76080810e-05   4.01413754e-04   0.00000000e+00
  137.74455959   0.230806   3.70149069e-04   4.01337459e-04   0.00000000e+00
  137.76499406   0.231008  -3.53460152e-04   4.01255340e-04   0.00000000e+00
  137.78542833   0.231210  -2.37581815e-04   4.01352978e-04   0.00000000e+00
  137.80586270   0.231412  -7.04116719e-04   4.01358747e-04   0.00000000e+00
  137.82629698   0.231614   5.50036183e-04   4.01279824e-04   0.00000000e+00
  137.84673145   0.231816   1.92284560e-04   4.01304525e-04   0.00000000e+00
  137.86716582   0.232018  -3.06939600e-04   4.01294558e-04   0.00000000e+00
  137.88760019   0.232220   1.74064326e-04   4.01410559e-04   0.00000000e+00
  137.90803446   0.232423   5.13185051e-04   4.01450074e-04   0.00000000e+00
  137.92846893   0.232625  -6.16132957e-04   4.01414025e-04   0.00000000e+00
  137.94890330   0.232827   1.34110482e-04   4.01426511e-04   0.00000000e+00
  137.96933757   0.233029  -4.09772389e-04   4.01361401e-04   0.00000000e+00
  137.98977204   0.233231   1.97821558e-04   4.01413619e-04   0.00000000e+00
  138.01020641   0.233433   4.90620975e-05   4.01349403e-04   0.00000000e+00
  138.03064068   0.233635   5.00335338e-04   4.01330607e-04   0.00000000e+00
  138.05107505   0.233837   5.57787049e-04   4.01474396e-04   0.00000000e+00
  138.07150952   0.234039   6.83492040e-04   4.01438455e-04   0.00000000e+00
  138.09194389   0.234241  -3.61101735e-04   4.01335590e-04   0.00000000e+00
  138.11237816   0.234444  -1.75517041e-05   4.01241527e-04   0.00000000e+00
  138.13281263   0.234646  -5.52716016e-04   4.01406496e-04   0.00000000e+00
  138.15324700   0.234848   2.87076722e-04   4.01383908e-04   0.00000000e+00
  138.17368127   0.235050   1.18178958e-03   4.01399508e-04   0.00000000e+00
  138.19411564   0.235252  -2.95992244e-04   4.01254555e-04   0.00000000e+00
  138.21455011   0.235454   2.31257316e-04   4.01410694e-04   0.00000000e+00
  138.23498448   0.235656  -4.50746403e-04   4.01417113e-04   0.00000000e+00
  138.25541875   0.235858  -2.89021297e-05   4.01361997e-04   0.00000000e+00
  138.27585321   0.236060  -3.32669560e-04   4.01395148e-04   0.00000000e+00
  138.29628758   0.236262  -2.83996581e-04   4.01323321e-04   0.00000000e+00
  138.31672185   0.236464  -1.35610186e-04   4.01260053e-04   0.00000000e+00
  138.33715622   0.236667   2.55336120e-04   4.01391518e-04   0.00000000e+00
  138.35759069   0.236869  -3.78307700e-04   4.01436261e-04   0.00000000e+00
  138.37802505   0.237071  -4.25844742e-04   4.01375241e-04   0.00000000e+00
  138.39845932   0.237273   4.89325219e-04   4.01389650e-04   0.00000000e+00
  138.41889379   0.237475  -4.48029895e-04   4.01342794e-04   0.00000000e+00
  138.43932815   0.237677  -2.10195499e-04   4.01412157e-04   0.00000000e+00
  138.45976242   0.237879  -4.52817800e-05   4.01484363e-04   0.00000000e+00
  138.48019679   0.238081   8.24727514e-04   4.01390273e-04   0.00000000e+00
  138.50063126   0.238283  -4.35842905e-04   4.01255096e-04   0.00000000e+00
  138.52106552   0.238485   1.23424258e-04   4.01369662e-04   0.00000000e+00
  138.54149989   0.238688  -7.13081086e-04   4.01431088e-04   0.00000000e+00
  138.56193425   0.238890   4.17612285e-04   4.01352653e-04   0.00000000e+00
  138.58236862   0.239092   6.21378550e-04   4.01389514e-04   0.00000000e+00
  138.60280299   0.239294   1.04073837e-03   4.01276791e-04   0.00000000e+00
  138.62323735   0.239496  -9.40538188e-05   4.01376595e-04   0.00000000e+00
  138.64367172   0.239698  -2.54640168e-04   4.01392060e-04   0.00000000e+00
  138.66410608   0.239900  -8.05596024e-05   4.01413132e-04   0.00000000e+00
  138.68454045   0.240102  -5.35026982e-04   4.01381037e-04   0.00000000e+00
