EPO  1.4851714000E+02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
PER  1.0111130000E+02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
BBB  6.2030039079E-01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
RDR  3.3212458999E-02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZDR  1.3977202830E+01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZPT  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ECW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ESW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
KRV  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
VOF  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL1  6.3150000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL2  1.8810000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL3 -1.8400000000E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL4  3.1200000000E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
TED  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ELL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ALB  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
DIL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
