EPO  1.9723876000E+02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
PER  1.7766870000E+02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
BBB  1.0000000149E-01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
RDR  2.4286667530E-02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZDR  5.7533208153E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZPT  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ECW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ESW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
KRV  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
VOF  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL1  6.1230000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL2 -5.6140000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL3  1.3236000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL4 -5.6700000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
TED  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ELL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ALB  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
DIL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
