  KIC = 11757451; CANDIDATE = 1
  PERIOD = 177.66871897; BKJD0 = 264.22758679

      BKJD        PHASE         VALUE         UNCERTAINTY         MODEL
  135.57782250   0.275901  -1.04201338e-03   9.75987843e-04   0.00000000e+00
  135.59825682   0.276016  -6.02701703e-04   9.75359093e-04   0.00000000e+00
  135.61869095   0.276131  -4.70596591e-04   9.75886346e-04   0.00000000e+00
  135.63912517   0.276246   6.70843461e-04   9.75016843e-04   0.00000000e+00
  135.65955950   0.276361   6.10894604e-05   9.75494146e-04   0.00000000e+00
  135.67999373   0.276476  -1.88799786e-03   9.75975710e-04   0.00000000e+00
  135.70042785   0.276591   8.31264773e-04   9.75917357e-04   0.00000000e+00
  135.72086208   0.276706   5.69392086e-05   9.75801834e-04   0.00000000e+00
  135.74129640   0.276821   1.03885549e-04   9.75798697e-04   0.00000000e+00
  135.76173053   0.276936  -1.39556557e-04   9.75996602e-04   0.00000000e+00
  135.78216476   0.277051   7.66345652e-04   9.75594046e-04   0.00000000e+00
  135.80259908   0.277166  -1.17819564e-03   9.75795620e-04   0.00000000e+00
  135.82303321   0.277281   1.06045286e-03   9.75314825e-04   0.00000000e+00
  135.84346743   0.277396   1.31043954e-04   9.75918008e-04   0.00000000e+00
  135.86390166   0.277511  -1.49827437e-03   9.75941207e-04   0.00000000e+00
  135.88433588   0.277626   1.82112447e-03   9.75789879e-04   0.00000000e+00
  135.90477011   0.277741   1.63297215e-03   9.75724601e-04   0.00000000e+00
  135.92520433   0.277856   2.15704470e-04   9.75690157e-04   0.00000000e+00
  135.94563846   0.277971   8.88451421e-04   9.75703828e-04   0.00000000e+00
  135.96607278   0.278086   5.85831545e-05   9.75739633e-04   0.00000000e+00
  135.98650701   0.278201  -7.93563986e-04   9.75976361e-04   0.00000000e+00
  136.00694113   0.278316  -9.45034617e-04   9.75835449e-04   0.00000000e+00
  136.02737546   0.278431   1.76658552e-03   9.75685363e-04   0.00000000e+00
  136.04780968   0.278546  -1.91650421e-03   9.75737266e-04   0.00000000e+00
  136.06824381   0.278661  -5.41176488e-05   9.75774018e-04   0.00000000e+00
  136.08867803   0.278776  -1.04235550e-03   9.75605349e-04   0.00000000e+00
  136.10911236   0.278891   3.15570980e-04   9.75758749e-04   0.00000000e+00
  136.12954658   0.279006   4.46270932e-04   9.75504089e-04   0.00000000e+00
  136.14998071   0.279121  -1.48544743e-03   9.75713712e-04   0.00000000e+00
  136.17041503   0.279236  -1.24878512e-03   9.75767331e-04   0.00000000e+00
  136.19084926   0.279351  -3.94566311e-04   9.75835982e-04   0.00000000e+00
  136.21128338   0.279466   1.29651012e-03   9.75682878e-04   0.00000000e+00
  136.23171761   0.279581   3.83315126e-04   9.75374954e-04   0.00000000e+00
  136.25215193   0.279696   7.19493472e-04   9.75539125e-04   0.00000000e+00
  136.27258605   0.279811  -5.11720454e-06   9.75276593e-04   0.00000000e+00
  136.29302028   0.279926   2.63848436e-04   9.75396437e-04   0.00000000e+00
  136.31345460   0.280041   1.43859690e-03   9.75614996e-04   0.00000000e+00
  136.33388873   0.280156   1.70614289e-04   9.75605468e-04   0.00000000e+00
  136.35432295   0.280271  -5.79470014e-04   9.75551375e-04   0.00000000e+00
  136.37475717   0.280386  -6.20536805e-05   9.74956892e-04   0.00000000e+00
  136.39519140   0.280501   9.70716120e-04   9.75561140e-04   0.00000000e+00
  136.41562562   0.280616   5.54363759e-04   9.75694004e-04   0.00000000e+00
  136.43605985   0.280731   1.08600595e-03   9.75474261e-04   0.00000000e+00
  136.45649417   0.280846  -1.92089372e-03   9.75655003e-04   0.00000000e+00
  136.47692829   0.280961   4.13847969e-04   9.75519476e-04   0.00000000e+00
  136.49736252   0.281076  -4.94851585e-05   9.75394306e-04   0.00000000e+00
  136.51779674   0.281191  -2.85501028e-04   9.75198296e-04   0.00000000e+00
  136.53823096   0.281306  -5.97458846e-04   9.74661160e-04   0.00000000e+00
  136.55866519   0.281421  -1.40029259e-03   9.75516695e-04   0.00000000e+00
  136.57909941   0.281537  -1.29712239e-03   9.75647369e-04   0.00000000e+00
  136.59953363   0.281652  -2.50326790e-03   9.74958017e-04   0.00000000e+00
  136.61996786   0.281767   5.54811082e-04   9.75488347e-04   0.00000000e+00
  136.64040208   0.281882   9.76019125e-04   9.75318317e-04   0.00000000e+00
  136.66083630   0.281997   5.93343556e-03   9.75234219e-04   0.00000000e+00
  136.68127053   0.282112   4.50791556e-04   9.74737623e-04   0.00000000e+00
  136.70170475   0.282227   6.83173411e-05   9.75057265e-04   0.00000000e+00
  136.72213897   0.282342  -8.47970582e-04   9.75384305e-04   0.00000000e+00
  136.74257309   0.282457  -9.61519259e-04   9.75119465e-04   0.00000000e+00
  136.76300742   0.282572   1.07310489e-03   9.75326780e-04   0.00000000e+00
  136.78344164   0.282687  -1.83611898e-03   9.75101059e-04   0.00000000e+00
  136.80387576   0.282802  -1.17734918e-03   9.75407622e-04   0.00000000e+00
  136.82431008   0.282917   1.70868267e-03   9.74810121e-04   0.00000000e+00
  136.84474431   0.283032  -6.99299639e-04   9.75054602e-04   0.00000000e+00
  136.86517853   0.283147  -1.39481324e-03   9.75028502e-04   0.00000000e+00
  136.88561265   0.283262  -1.27039041e-04   9.75056140e-04   0.00000000e+00
  136.90604697   0.283377  -2.15567443e-03   9.74792840e-04   0.00000000e+00
  136.92648120   0.283492   5.80554113e-04   9.74769344e-04   0.00000000e+00
  136.94691532   0.283607   5.26683202e-04   9.74699391e-04   0.00000000e+00
  136.96734964   0.283722   9.27511639e-04   9.74604404e-04   0.00000000e+00
  136.98778386   0.283837  -5.39237904e-04   9.74105204e-04   0.00000000e+00
  137.00821798   0.283952  -6.39493244e-04   9.75236882e-04   0.00000000e+00
  137.02865221   0.284067  -1.37864742e-03   9.74531137e-04   0.00000000e+00
  137.04908653   0.284182  -2.75300347e-05   9.75033592e-04   0.00000000e+00
  137.06952065   0.284297  -2.16868170e-03   9.74718921e-04   0.00000000e+00
  137.08995487   0.284412  -1.39473412e-03   9.74895935e-04   0.00000000e+00
  137.11038919   0.284527  -2.14301799e-07   9.75254518e-04   0.00000000e+00
  137.13082331   0.284642   1.04202802e-03   9.74650684e-04   0.00000000e+00
  137.15125754   0.284757   1.47968113e-04   9.75071528e-04   0.00000000e+00
  137.17169176   0.284872   2.46270863e-04   9.74654709e-04   0.00000000e+00
  137.19212608   0.284987   1.39839883e-03   9.74937125e-04   0.00000000e+00
  137.21256020   0.285102   1.32054138e-03   9.74748216e-04   0.00000000e+00
  137.23299442   0.285217  -7.19793247e-04   9.74659147e-04   0.00000000e+00
  137.25342854   0.285332  -1.72388254e-03   9.74682583e-04   0.00000000e+00
  137.27386286   0.285447   1.74278277e-03   9.74815980e-04   0.00000000e+00
  137.29429708   0.285562  -6.74879614e-04   9.74776269e-04   0.00000000e+00
  137.31473120   0.285677  -4.55692864e-04   9.75148879e-04   0.00000000e+00
  137.33516553   0.285792  -6.37305884e-05   9.74070819e-04   0.00000000e+00
  137.35559975   0.285907  -3.75105306e-04   9.74517643e-04   0.00000000e+00
  137.39646809   0.286137  -4.99564201e-04   9.74268605e-04   0.00000000e+00
  137.41690241   0.286252   1.49336809e-03   9.74393065e-04   0.00000000e+00
  137.43733663   0.286367  -2.78861697e-04   9.74533977e-04   0.00000000e+00
  137.45777075   0.286482   7.37050412e-04   9.74651631e-04   0.00000000e+00
  137.47820507   0.286597   8.25753556e-04   9.74058983e-04   0.00000000e+00
  137.49863929   0.286712   6.10967582e-04   9.74025545e-04   0.00000000e+00
  137.51907341   0.286827   1.60810885e-04   9.74969498e-04   0.00000000e+00
  137.53950763   0.286942   1.27302342e-04   9.74153851e-04   0.00000000e+00
  137.55994195   0.287057   1.30530405e-03   9.74077980e-04   0.00000000e+00
  137.58037607   0.287172   9.86977893e-04   9.74082478e-04   0.00000000e+00
  137.60081029   0.287287   9.99370306e-04   9.74033179e-04   0.00000000e+00
  137.62124461   0.287402  -1.36353875e-03   9.74304233e-04   0.00000000e+00
  137.64167883   0.287517  -3.88520647e-04   9.74361580e-04   0.00000000e+00
  137.66211295   0.287632   5.36327734e-04   9.74845867e-04   0.00000000e+00
  137.68254717   0.287747  -4.31423992e-04   9.74684832e-04   0.00000000e+00
  137.70298149   0.287862  -8.95183801e-06   9.74484560e-04   0.00000000e+00
  137.72341561   0.287977  -1.56538657e-05   9.74620620e-04   0.00000000e+00
  137.74384983   0.288092   8.15115821e-04   9.73973110e-04   0.00000000e+00
  137.76428415   0.288207  -3.88464614e-04   9.74938960e-04   0.00000000e+00
  137.78471827   0.288322   7.10371682e-04   9.74157817e-04   0.00000000e+00
  137.80515249   0.288437   5.88391014e-04   9.74160598e-04   0.00000000e+00
  137.82558660   0.288552  -2.52522773e-04   9.73887177e-04   0.00000000e+00
  137.84602092   0.288667   2.92906559e-03   9.74928366e-04   0.00000000e+00
  137.86645514   0.288782   3.95860612e-04   9.74022882e-04   0.00000000e+00
  137.88688936   0.288897  -1.26010523e-03   9.73494386e-04   0.00000000e+00
  137.90732348   0.289012  -1.19697065e-03   9.74600202e-04   0.00000000e+00
  137.92775780   0.289127  -1.41628292e-03   9.74292278e-04   0.00000000e+00
  137.94819202   0.289242  -1.16911769e-03   9.74259491e-04   0.00000000e+00
  137.96862614   0.289357   1.71521309e-03   9.73812549e-04   0.00000000e+00
  137.98906046   0.289472   3.54548876e-03   9.74380755e-04   0.00000000e+00
  138.00949467   0.289587   2.49427387e-03   9.74382531e-04   0.00000000e+00
  138.02992879   0.289702  -2.01827493e-03   9.74153911e-04   0.00000000e+00
  138.05036301   0.289817   2.38706656e-04   9.73594937e-04   0.00000000e+00
  138.07079733   0.289932  -2.63535072e-04   9.74050816e-04   0.00000000e+00
  138.09123155   0.290047   5.39662811e-04   9.73589314e-04   0.00000000e+00
  138.11166567   0.290162  -5.09671820e-04   9.73838707e-04   0.00000000e+00
  138.13209998   0.290278   4.43723266e-05   9.73965357e-04   0.00000000e+00
  138.15253420   0.290393  -5.18369377e-04   9.72876467e-04   0.00000000e+00
  138.17296832   0.290508   1.03732837e-03   9.73708388e-04   0.00000000e+00
  138.19340254   0.290623  -4.75743650e-04   9.74075613e-04   0.00000000e+00
  138.21383686   0.290738  -2.95409231e-04   9.74777216e-04   0.00000000e+00
  138.23427107   0.290853  -9.44627742e-04   9.74243749e-04   0.00000000e+00
  138.25470519   0.290968  -1.00617116e-03   9.72620327e-04   0.00000000e+00
  138.27513951   0.291083   3.02526283e-03   9.73596179e-04   0.00000000e+00
  138.29557373   0.291198   9.01100270e-04   9.73877057e-04   0.00000000e+00
  138.31600784   0.291313  -1.03883198e-03   9.74037440e-04   0.00000000e+00
  138.33644206   0.291428  -8.16913585e-04   9.73273756e-04   0.00000000e+00
  138.35687638   0.291543  -3.29267389e-04   9.73318497e-04   0.00000000e+00
  138.37731060   0.291658  -1.19958451e-03   9.73793906e-04   0.00000000e+00
  138.39774471   0.291773  -1.37943579e-04   9.73527173e-04   0.00000000e+00
  138.41817903   0.291888   2.79112917e-04   9.74097747e-04   0.00000000e+00
  138.43861325   0.292003  -1.16454961e-03   9.74044661e-04   0.00000000e+00
  138.45904737   0.292118   1.59516904e-04   9.73600796e-04   0.00000000e+00
  138.47948158   0.292233  -7.16723986e-04   9.73441655e-04   0.00000000e+00
  138.49991590   0.292348  -1.48869678e-03   9.73681224e-04   0.00000000e+00
  138.52035002   0.292463   1.64769824e-03   9.74293876e-04   0.00000000e+00
  138.54078423   0.292578   2.87578174e-04   9.74326249e-04   0.00000000e+00
  138.56121845   0.292693   4.51195676e-05   9.73652047e-04   0.00000000e+00
  138.58165267   0.292808  -3.19978734e-04   9.74501901e-04   0.00000000e+00
  138.60208688   0.292923   5.81404357e-04   9.74081353e-04   0.00000000e+00
  138.62252110   0.293038  -1.07109355e-03   9.74212915e-04   0.00000000e+00
  138.64295532   0.293153  -1.61964994e-03   9.74765793e-04   0.00000000e+00
  138.66338953   0.293268   2.93539490e-04   9.74234221e-04   0.00000000e+00
  138.68382375   0.293383  -4.34245232e-04   9.74117514e-04   0.00000000e+00
