EPO  6.5614080000E+01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
PER  6.4001100000E+01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
BBB  1.0000000149E-01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
RDR  3.3625436260E-02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZDR  9.8733828178E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZPT  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ECW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ESW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
KRV  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
VOF  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL1  6.3260000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL2 -5.4950000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL3  1.1968000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL4 -4.4990000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
TED  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ELL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ALB  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
DIL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
