  KIC = 8463346; CANDIDATE = 2
  PERIOD = 64.00113940; BKJD0 = 132.61461166

      BKJD        PHASE         VALUE         UNCERTAINTY         MODEL
  133.12517150   0.007977  -7.74623366e-04   9.57057510e-04   0.00000000e+00
  133.14560602   0.008297   1.01930356e-03   9.56617821e-04   0.00000000e+00
  133.16604055   0.008616   5.19768595e-04   9.57053696e-04   0.00000000e+00
  133.18647507   0.008935  -1.59137561e-03   9.56923999e-04   0.00000000e+00
  133.20690969   0.009254  -1.26261409e-04   9.56866555e-04   0.00000000e+00
  133.22734411   0.009574  -7.03842756e-04   9.56990530e-04   0.00000000e+00
  133.24777863   0.009893   9.96435553e-04   9.57103061e-04   0.00000000e+00
  133.26821315   0.010212   1.11241510e-03   9.57120451e-04   0.00000000e+00
  133.28864768   0.010532   7.02089215e-04   9.56935779e-04   0.00000000e+00
  133.30908220   0.010851   1.12718380e-03   9.57089934e-04   0.00000000e+00
  133.32951662   0.011170  -9.51293120e-04   9.56826951e-04   0.00000000e+00
  133.34995124   0.011489  -2.89926956e-04   9.57190236e-04   0.00000000e+00
  133.37038576   0.011809  -1.22905429e-04   9.57035296e-04   0.00000000e+00
  133.39082028   0.012128   6.50847973e-04   9.57203251e-04   0.00000000e+00
  133.41125481   0.012447   1.49228170e-03   9.57225465e-04   0.00000000e+00
  133.43168933   0.012767   8.17317174e-04   9.56945989e-04   0.00000000e+00
  133.45212385   0.013086  -1.88125775e-04   9.57184851e-04   0.00000000e+00
  133.47255827   0.013405   7.15601762e-04   9.57299401e-04   0.00000000e+00
  133.49299289   0.013724  -3.29998691e-05   9.56906160e-04   0.00000000e+00
  133.51342741   0.014044  -7.16371511e-04   9.57448283e-04   0.00000000e+00
  133.53386184   0.014363  -1.56666621e-03   9.57520649e-04   0.00000000e+00
  133.55429646   0.014682  -1.50305217e-04   9.56834917e-04   0.00000000e+00
  133.57473098   0.015002   1.42428844e-04   9.56326003e-04   0.00000000e+00
  133.59516540   0.015321   1.92443638e-04   9.57344503e-04   0.00000000e+00
  133.61559992   0.015640  -1.14444983e-03   9.57277523e-04   0.00000000e+00
  133.63603454   0.015959   8.02204581e-04   9.57373786e-04   0.00000000e+00
  133.65646907   0.016279   1.79599946e-04   9.57001076e-04   0.00000000e+00
  133.67690349   0.016598  -4.41553915e-04   9.57549034e-04   0.00000000e+00
  133.69733811   0.016917   1.43753431e-03   9.57367279e-04   0.00000000e+00
  133.71777263   0.017237  -1.66486358e-03   9.56994569e-04   0.00000000e+00
  133.73820705   0.017556  -2.30595599e-05   9.57538936e-04   0.00000000e+00
  133.75864157   0.017875  -7.75779859e-04   9.57446376e-04   0.00000000e+00
  133.77907619   0.018194  -9.77599822e-05   9.57595033e-04   0.00000000e+00
  133.79951062   0.018514  -9.73007352e-04   9.57600082e-04   0.00000000e+00
  134.28993914   0.026177   1.68402204e-03   9.57775330e-04   0.00000000e+00
  134.31037356   0.026496   3.71426895e-04   9.57901548e-04   0.00000000e+00
  134.33080808   0.026815  -2.88065760e-04   9.57795637e-04   0.00000000e+00
  134.35124270   0.027134  -5.73630648e-04   9.57812690e-04   0.00000000e+00
  134.37167712   0.027454   1.46317306e-04   9.57917817e-04   0.00000000e+00
  134.41254617   0.028092   6.95748812e-04   9.57892461e-04   0.00000000e+00
  134.43298069   0.028412  -7.24126378e-04   9.57988836e-04   0.00000000e+00
  134.45341521   0.028731  -5.88685878e-04   9.57681760e-04   0.00000000e+00
  134.47384973   0.029050  -3.01549787e-04   9.57883597e-04   0.00000000e+00
  134.49428435   0.029369  -1.21080625e-03   9.57657301e-04   0.00000000e+00
  134.51471877   0.029689  -1.73052445e-03   9.57545443e-04   0.00000000e+00
  134.53515330   0.030008   8.33707594e-04   9.57714520e-04   0.00000000e+00
  134.55558772   0.030327  -2.15091487e-03   9.57293118e-04   0.00000000e+00
  134.57602234   0.030646  -6.24245355e-05   9.57421917e-04   0.00000000e+00
  134.59645686   0.030966   3.24448521e-03   9.57498322e-04   0.00000000e+00
  134.61689128   0.031285   2.83312262e-04   9.57280889e-04   0.00000000e+00
  134.63732580   0.031604  -3.47019342e-04   9.57373337e-04   0.00000000e+00
  134.65776043   0.031924   1.57333239e-03   9.57265967e-04   0.00000000e+00
  134.67819495   0.032243   1.73382254e-03   9.57154895e-04   0.00000000e+00
  134.69862947   0.032562  -1.08351183e-03   9.57464103e-04   0.00000000e+00
  134.71906399   0.032881   2.39921643e-03   9.57570463e-04   0.00000000e+00
  134.73949851   0.033201  -9.04860697e-04   9.57582019e-04   0.00000000e+00
  134.75993293   0.033520  -4.68419237e-04   9.57568219e-04   0.00000000e+00
  134.78036746   0.033839   1.78141288e-04   9.57632170e-04   0.00000000e+00
  134.80080208   0.034159   1.26650914e-04   9.57408791e-04   0.00000000e+00
  134.82123660   0.034478  -5.39387579e-04   9.57693203e-04   0.00000000e+00
  134.84167102   0.034797   5.91620275e-05   9.57774320e-04   0.00000000e+00
  134.86210564   0.035116   1.31978000e-03   9.57974138e-04   0.00000000e+00
  134.88254016   0.035436   1.39895228e-03   9.57745037e-04   0.00000000e+00
  134.90297468   0.035755   5.03811458e-04   9.57747057e-04   0.00000000e+00
  134.92340911   0.036074   9.69818634e-04   9.57983338e-04   0.00000000e+00
  134.94384373   0.036394  -3.04631288e-06   9.57629926e-04   0.00000000e+00
  134.96427825   0.036713  -6.84014450e-04   9.57888534e-04   0.00000000e+00
  134.98471267   0.037032  -1.08968569e-04   9.57843993e-04   0.00000000e+00
  135.00514729   0.037351   1.81936095e-04   9.57896836e-04   0.00000000e+00
  135.02558181   0.037671   1.73172414e-04   9.57654496e-04   0.00000000e+00
  135.04601624   0.037990   6.84226477e-04   9.57648101e-04   0.00000000e+00
  135.06645076   0.038309  -1.02921278e-03   9.57662462e-04   0.00000000e+00
  135.08688538   0.038629  -3.75716407e-04   9.57554531e-04   0.00000000e+00
  135.10731980   0.038948  -1.54916658e-04   9.57452883e-04   0.00000000e+00
  135.12775432   0.039267   2.72386831e-04   9.57084437e-04   0.00000000e+00
  135.14818894   0.039586  -4.13287574e-04   9.57289079e-04   0.00000000e+00
  135.16862346   0.039906   2.23085219e-03   9.57512795e-04   0.00000000e+00
  135.18905789   0.040225  -1.12687611e-03   9.57414737e-04   0.00000000e+00
  135.20949241   0.040544  -4.85263021e-04   9.57566199e-04   0.00000000e+00
  135.22992703   0.040864   1.48219722e-03   9.57419561e-04   0.00000000e+00
  135.25036145   0.041183  -4.11926822e-04   9.57705320e-04   0.00000000e+00
  135.27079597   0.041502   4.13017533e-04   9.57590994e-04   0.00000000e+00
  135.29123039   0.041821  -1.44519158e-03   9.57509878e-04   0.00000000e+00
  135.31166502   0.042141   3.05201217e-04   9.57497536e-04   0.00000000e+00
  135.33209954   0.042460  -8.40656449e-05   9.57607263e-04   0.00000000e+00
  135.35253396   0.042779  -8.44281942e-04   9.57430444e-04   0.00000000e+00
  135.37296858   0.043099  -2.00003757e-03   9.57613433e-04   0.00000000e+00
  135.39340310   0.043418  -8.33935586e-05   9.57513692e-04   0.00000000e+00
  135.41383762   0.043737  -3.82439157e-04   9.57580897e-04   0.00000000e+00
  135.43427204   0.044056   4.84245197e-04   9.57179914e-04   0.00000000e+00
  135.45470667   0.044376   1.01935188e-03   9.57661004e-04   0.00000000e+00
  135.47514119   0.044695  -1.25916144e-03   9.57202578e-04   0.00000000e+00
  135.49557561   0.045014   6.58690153e-05   9.57296260e-04   0.00000000e+00
  135.51601023   0.045334   2.16172955e-04   9.57181934e-04   0.00000000e+00
  135.53644475   0.045653  -4.30198396e-04   9.56844229e-04   0.00000000e+00
  135.55687917   0.045972   2.21045639e-04   9.56941838e-04   0.00000000e+00
  135.57731369   0.046291   7.95392752e-04   9.57096666e-04   0.00000000e+00
  135.59774832   0.046611   6.16499117e-04   9.57338221e-04   0.00000000e+00
  135.61818274   0.046930  -1.80265903e-04   9.57097227e-04   0.00000000e+00
  135.63861726   0.047249   1.00985472e-03   9.56588201e-04   0.00000000e+00
  135.65905188   0.047569   3.02255078e-05   9.56734166e-04   0.00000000e+00
  135.67948640   0.047888   5.84987090e-05   9.56811580e-04   0.00000000e+00
  135.69992082   0.048207  -1.61487221e-03   9.56849951e-04   0.00000000e+00
  135.72035534   0.048526   1.19214912e-03   9.56795649e-04   0.00000000e+00
  135.74078996   0.048846  -7.52137024e-04   9.57134251e-04   0.00000000e+00
  135.76122439   0.049165  -3.89432039e-04   9.57069291e-04   0.00000000e+00
  135.78165891   0.049484   1.46451499e-03   9.57073891e-04   0.00000000e+00
  135.80209353   0.049804   1.30497571e-04   9.57152539e-04   0.00000000e+00
  135.82252795   0.050123   7.14134811e-05   9.57182719e-04   0.00000000e+00
  135.84296247   0.050442  -1.29103555e-03   9.56950701e-04   0.00000000e+00
  135.86339699   0.050761  -5.59459101e-04   9.57090271e-04   0.00000000e+00
  135.88383151   0.051081  -1.43525842e-04   9.56627694e-04   0.00000000e+00
  135.90426603   0.051400   7.29498983e-04   9.57065813e-04   0.00000000e+00
  135.92470056   0.051719  -5.28669639e-04   9.56697254e-04   0.00000000e+00
  135.94513498   0.052039   1.76726421e-03   9.56773210e-04   0.00000000e+00
  135.96556960   0.052358  -3.12283536e-04   9.57003994e-04   0.00000000e+00
  135.98600412   0.052677  -8.32396070e-04   9.56766927e-04   0.00000000e+00
  136.00643854   0.052996   5.19346195e-04   9.56900438e-04   0.00000000e+00
  136.02687316   0.053316   5.53796446e-04   9.57112934e-04   0.00000000e+00
  136.04730768   0.053635  -1.56417891e-03   9.57008706e-04   0.00000000e+00
  136.06774210   0.053954  -5.00706691e-04   9.57031145e-04   0.00000000e+00
  136.08817663   0.054273  -1.42768391e-04   9.57171724e-04   0.00000000e+00
  136.10861125   0.054593   1.82874230e-03   9.57073891e-04   0.00000000e+00
  136.12904577   0.054912   1.15978539e-03   9.57238480e-04   0.00000000e+00
  136.14948019   0.055231   7.96290889e-04   9.56841536e-04   0.00000000e+00
  136.16991481   0.055551   5.78792505e-04   9.56517968e-04   0.00000000e+00
  136.19034933   0.055870   5.20039911e-04   9.56414861e-04   0.00000000e+00
  136.21078375   0.056189  -1.39143920e-04   9.56787795e-04   0.00000000e+00
  136.23121827   0.056508   1.01634115e-04   9.56582928e-04   0.00000000e+00
  136.25165289   0.056828   2.13317645e-03   9.56712625e-04   0.00000000e+00
  136.27208732   0.057147  -1.06219729e-03   9.56518641e-04   0.00000000e+00
  136.29252184   0.057466   9.42181588e-04   9.56559367e-04   0.00000000e+00
  136.31295646   0.057786   7.26918875e-06   9.56423724e-04   0.00000000e+00
  136.33339088   0.058105   6.83708186e-04   9.56560714e-04   0.00000000e+00
  136.35382540   0.058424  -1.70670534e-06   9.56090395e-04   0.00000000e+00
  136.37425992   0.058743   1.00682815e-03   9.56157375e-04   0.00000000e+00
  136.39469444   0.059063  -1.16872651e-03   9.55962157e-04   0.00000000e+00
  136.41512896   0.059382  -1.03866157e-03   9.56900438e-04   0.00000000e+00
  136.43556348   0.059701  -5.19084630e-04   9.56265755e-04   0.00000000e+00
  136.45599810   0.060021  -3.44825759e-04   9.56659445e-04   0.00000000e+00
  136.47643253   0.060340   1.39692482e-03   9.56516397e-04   0.00000000e+00
  136.49686705   0.060659  -1.74501163e-03   9.56710942e-04   0.00000000e+00
  136.51730157   0.060978   7.01415598e-04   9.56834019e-04   0.00000000e+00
  136.53773609   0.061298   6.33135841e-04   9.56619279e-04   0.00000000e+00
  136.55817061   0.061617   3.11583039e-04   9.56776127e-04   0.00000000e+00
  136.57860513   0.061936   4.64276724e-03   9.56798453e-04   0.00000000e+00
  136.59903965   0.062256  -1.86861257e-03   9.56904477e-04   0.00000000e+00
  136.61947417   0.062575   1.17601963e-03   9.56447734e-04   0.00000000e+00
  136.63990869   0.062894  -1.43581942e-03   9.56140097e-04   0.00000000e+00
  136.66034321   0.063213  -1.41512886e-03   9.56606377e-04   0.00000000e+00
  136.68077773   0.063533  -3.95006467e-04   9.55996600e-04   0.00000000e+00
  136.70121225   0.063852  -1.47507760e-03   9.56262501e-04   0.00000000e+00
  136.72164678   0.064171   7.12522358e-04   9.56037327e-04   0.00000000e+00
  136.74208120   0.064491   6.14662467e-04   9.56271028e-04   0.00000000e+00
  136.76251582   0.064810  -9.48480604e-04   9.56194623e-04   0.00000000e+00
  136.78295034   0.065129  -9.57006131e-04   9.56353378e-04   0.00000000e+00
  136.80338476   0.065448  -9.27668789e-04   9.56601889e-04   0.00000000e+00
  136.82381938   0.065768   1.86056588e-03   9.55864772e-04   0.00000000e+00
  136.84425390   0.066087   1.13371367e-03   9.56873287e-04   0.00000000e+00
  136.86468842   0.066406   2.58058900e-03   9.56647440e-04   0.00000000e+00
  136.88512284   0.066726   6.74505411e-04   9.56849838e-04   0.00000000e+00
  136.90555746   0.067045   5.36305076e-04   9.56369759e-04   0.00000000e+00
  136.92599198   0.067364   3.85139526e-05   9.56967530e-04   0.00000000e+00
  136.94642640   0.067683  -8.02699281e-05   9.56653162e-04   0.00000000e+00
  136.96686102   0.068003  -2.90013934e-04   9.56942399e-04   0.00000000e+00
  136.98729554   0.068322  -6.67731128e-05   9.56684913e-04   0.00000000e+00
  137.00772997   0.068641   1.00147809e-03   9.56631733e-04   0.00000000e+00
  137.02816449   0.068961   1.50515796e-03   9.56857692e-04   0.00000000e+00
  137.04859911   0.069280   6.05269163e-04   9.56623206e-04   0.00000000e+00
  137.06903353   0.069599  -1.18769010e-03   9.56709483e-04   0.00000000e+00
  137.08946805   0.069918   5.50665669e-04   9.56198326e-04   0.00000000e+00
  137.10990267   0.070238  -7.54600447e-06   9.56468602e-04   0.00000000e+00
  137.13033709   0.070557  -1.71914316e-03   9.56287857e-04   0.00000000e+00
  137.15077161   0.070876  -9.89368513e-04   9.56024986e-04   0.00000000e+00
  137.17120613   0.071196   8.73515110e-04   9.56028127e-04   0.00000000e+00
  137.19164075   0.071515   2.09680016e-03   9.56407344e-04   0.00000000e+00
  137.21207517   0.071834   7.72815845e-04   9.56574401e-04   0.00000000e+00
  137.23250969   0.072153  -1.80758232e-03   9.56332398e-04   0.00000000e+00
  137.25294411   0.072473   9.50860183e-04   9.56548148e-04   0.00000000e+00
  137.27337873   0.072792  -1.05535297e-03   9.56696132e-04   0.00000000e+00
  137.29381325   0.073111   3.22801353e-05   9.56466134e-04   0.00000000e+00
  137.31424767   0.073431  -5.09762180e-05   9.56655293e-04   0.00000000e+00
  137.33468229   0.073750  -5.69206563e-04   9.56593699e-04   0.00000000e+00
  137.35511681   0.074069   2.91195377e-04   9.56895165e-04   0.00000000e+00
  137.39598575   0.074708  -8.16786224e-04   9.56547587e-04   0.00000000e+00
  137.41642037   0.075027  -5.00547123e-05   9.56828409e-04   0.00000000e+00
  137.43685489   0.075346  -1.87726672e-04   9.56393656e-04   0.00000000e+00
  137.45728931   0.075665  -5.33590152e-05   9.56695796e-04   0.00000000e+00
  137.47772393   0.075985   4.21535397e-04   9.56040020e-04   0.00000000e+00
  137.49815845   0.076304  -1.62969560e-03   9.56205843e-04   0.00000000e+00
  137.51859287   0.076623   3.45545454e-04   9.56837609e-04   0.00000000e+00
  137.53902740   0.076943  -5.99386690e-04   9.57163534e-04   0.00000000e+00
  137.55946202   0.077262  -1.15631990e-03   9.56822351e-04   0.00000000e+00
  137.57989644   0.077581   8.64791307e-05   9.56462768e-04   0.00000000e+00
  137.60033096   0.077900  -1.43547543e-04   9.56814385e-04   0.00000000e+00
  137.62076558   0.078220   1.57378718e-03   9.57079613e-04   0.00000000e+00
  137.64120010   0.078539  -9.08565135e-05   9.56916370e-04   0.00000000e+00
  137.66163452   0.078858  -2.62935047e-04   9.56805634e-04   0.00000000e+00
  137.68206904   0.079178  -1.08187995e-03   9.56706342e-04   0.00000000e+00
  137.70250366   0.079497   7.59006122e-04   9.56340364e-04   0.00000000e+00
  137.72293808   0.079816  -1.35971090e-03   9.56418451e-04   0.00000000e+00
  137.74337260   0.080135  -4.50703724e-04   9.56963491e-04   0.00000000e+00
  137.76380722   0.080455   9.95425285e-05   9.56795424e-04   0.00000000e+00
  137.78424164   0.080774  -1.03473096e-03   9.56406222e-04   0.00000000e+00
  137.80467616   0.081093   7.02634190e-04   9.56631508e-04   0.00000000e+00
  137.82511058   0.081413   2.01949634e-04   9.56564416e-04   0.00000000e+00
  137.84554520   0.081732   8.62884378e-04   9.56820556e-04   0.00000000e+00
  137.86597972   0.082051   1.18168184e-03   9.56853765e-04   0.00000000e+00
  137.88641424   0.082370   1.41244646e-03   9.56814946e-04   0.00000000e+00
  137.90684866   0.082690   4.76315809e-04   9.56844902e-04   0.00000000e+00
  137.92728327   0.083009   1.78394068e-03   9.56453456e-04   0.00000000e+00
  137.94771779   0.083328   4.46521936e-04   9.56761093e-04   0.00000000e+00
  137.96815221   0.083648   1.19430424e-03   9.57374235e-04   0.00000000e+00
  137.98858683   0.083967  -2.73392176e-04   9.57072993e-04   0.00000000e+00
  138.00902135   0.084286   1.45863391e-03   9.56781624e-04   0.00000000e+00
  138.02945577   0.084605  -4.92740654e-05   9.57504717e-04   0.00000000e+00
  138.04989029   0.084925   1.14694084e-03   9.57267089e-04   0.00000000e+00
  138.07032491   0.085244   6.82465326e-04   9.57484971e-04   0.00000000e+00
  138.09075943   0.085563   1.72290030e-03   9.57631384e-04   0.00000000e+00
  138.11119385   0.085883  -8.80985415e-04   9.57211216e-04   0.00000000e+00
  138.13162847   0.086202   3.21922641e-04   9.57430332e-04   0.00000000e+00
  138.15206299   0.086521  -2.51653728e-04   9.57297718e-04   0.00000000e+00
  138.17249741   0.086840  -1.07408448e-03   9.57341586e-04   0.00000000e+00
  138.19293193   0.087160  -5.43518391e-05   9.56974486e-04   0.00000000e+00
  138.21336655   0.087479  -6.87987352e-04   9.57147714e-04   0.00000000e+00
  138.23380107   0.087798  -3.35861723e-03   9.57207626e-04   0.00000000e+00
  138.25423549   0.088118  -3.68650301e-04   9.56966857e-04   0.00000000e+00
  138.27467011   0.088437  -6.24103427e-04   9.57213573e-04   0.00000000e+00
  138.29510463   0.088756   6.96489014e-04   9.56827287e-04   0.00000000e+00
  138.31553905   0.089075  -7.51003102e-04   9.57253177e-04   0.00000000e+00
  138.33597357   0.089395   1.86574005e-03   9.56844117e-04   0.00000000e+00
  138.35640819   0.089714   1.56541276e-05   9.57324982e-04   0.00000000e+00
  138.37684271   0.090033   1.94186428e-03   9.57582355e-04   0.00000000e+00
  138.39727713   0.090353  -3.81427656e-04   9.57197192e-04   0.00000000e+00
  138.41771174   0.090672  -1.09749450e-03   9.57156241e-04   0.00000000e+00
  138.43814626   0.090991  -1.09132416e-03   9.57025423e-04   0.00000000e+00
  138.45858068   0.091310   3.14475222e-04   9.57291772e-04   0.00000000e+00
  138.47901520   0.091630  -3.28250943e-05   9.57523229e-04   0.00000000e+00
  138.49944982   0.091949  -2.92449753e-04   9.57253177e-04   0.00000000e+00
  138.51988424   0.092268   9.71334987e-04   9.56646318e-04   0.00000000e+00
  138.54031876   0.092588   5.02787583e-04   9.56941838e-04   0.00000000e+00
  138.56075328   0.092907   1.14587179e-03   9.57076471e-04   0.00000000e+00
  138.58118780   0.093226   1.89389581e-04   9.57561375e-04   0.00000000e+00
  138.60162232   0.093545   1.04289360e-03   9.57395664e-04   0.00000000e+00
  138.62205684   0.093865  -1.44565578e-03   9.57048198e-04   0.00000000e+00
  138.64249136   0.094184   6.49895897e-04   9.57369635e-04   0.00000000e+00
  138.66292587   0.094503   6.19918849e-04   9.57231299e-04   0.00000000e+00
  138.68336039   0.094823  -2.57036257e-04   9.57320157e-04   0.00000000e+00
  138.70379481   0.095142   1.43263380e-03   9.57167348e-04   0.00000000e+00
  138.72422943   0.095461  -1.03399021e-03   9.57070974e-04   0.00000000e+00
  138.74466395   0.095780  -5.11255162e-05   9.57273709e-04   0.00000000e+00
  138.76509837   0.096100  -7.31899342e-04   9.56934433e-04   0.00000000e+00
  138.78553299   0.096419  -3.87309440e-04   9.57090159e-04   0.00000000e+00
  138.80596751   0.096738   1.39686111e-04   9.57128754e-04   0.00000000e+00
  138.82640193   0.097057  -2.01563866e-04   9.56896175e-04   0.00000000e+00
  138.84683645   0.097377  -1.42114322e-03   9.56316242e-04   0.00000000e+00
  138.86727106   0.097696  -1.05105814e-03   9.56681098e-04   0.00000000e+00
  138.88770558   0.098015  -6.47450826e-04   9.56777922e-04   0.00000000e+00
  138.90814000   0.098335   2.50185964e-04   9.57039559e-04   0.00000000e+00
  138.92857462   0.098654  -1.16646849e-03   9.56707352e-04   0.00000000e+00
  138.94900914   0.098973  -1.08000810e-03   9.57139076e-04   0.00000000e+00
  138.96944356   0.099292  -9.81958451e-04   9.56880468e-04   0.00000000e+00
  138.98987808   0.099612   6.45225847e-04   9.56640035e-04   0.00000000e+00
  139.01031270   0.099931   3.11245688e-04   9.57059978e-04   0.00000000e+00
  139.03074711   0.100250  -3.55615599e-04   9.56812702e-04   0.00000000e+00
  139.05118163   0.100570   1.18924055e-03   9.57105305e-04   0.00000000e+00
  139.07161625   0.100889   1.72566749e-03   9.56685137e-04   0.00000000e+00
  139.09205067   0.101208   6.81415643e-04   9.56862741e-04   0.00000000e+00
  139.11248519   0.101527   1.07860576e-03   9.56789029e-04   0.00000000e+00
