  KIC = 4172805; CANDIDATE = 1
  PERIOD = 147.66219717; BKJD0 = 243.95428985

      BKJD        PHASE         VALUE         UNCERTAINTY         MODEL
  132.30848632   0.243911  -1.99360184e-04   6.27484948e-04   0.00000000e+00
  132.32892101   0.244049   5.41472958e-04   6.27659861e-04   0.00000000e+00
  132.34935551   0.244188   3.01316650e-03   6.27649911e-04   0.00000000e+00
  132.36979010   0.244326  -5.47846466e-04   6.27480087e-04   0.00000000e+00
  132.39022469   0.244464  -2.69998042e-06   6.27496715e-04   0.00000000e+00
  132.41065929   0.244603   3.68710381e-05   6.27403625e-04   0.00000000e+00
  132.43109388   0.244741   2.69998042e-06   6.27609477e-04   0.00000000e+00
  132.45152847   0.244879   9.55572155e-04   6.27448148e-04   0.00000000e+00
  132.47196316   0.245018  -1.20910868e-05   6.27433019e-04   0.00000000e+00
  132.49239766   0.245156  -1.01882423e-03   6.27159247e-04   0.00000000e+00
  132.51283225   0.245295  -6.67285008e-04   6.27345699e-04   0.00000000e+00
  132.53326674   0.245433   5.45418852e-04   6.27791159e-04   0.00000000e+00
  132.55370144   0.245571   1.54608401e-03   6.27582172e-04   0.00000000e+00
  132.57413603   0.245710   6.48233007e-05   6.27615428e-04   0.00000000e+00
  132.59457052   0.245848   1.24699425e-03   6.27513843e-04   0.00000000e+00
  132.61500521   0.245987  -6.82159710e-04   6.27974976e-04   0.00000000e+00
  132.63543980   0.246125   3.66515017e-04   6.28014910e-04   0.00000000e+00
  132.65587440   0.246263   8.30137304e-05   6.27824097e-04   0.00000000e+00
  132.67630889   0.246402   3.79074019e-04   6.27925273e-04   0.00000000e+00
  132.69674358   0.246540  -1.57160433e-04   6.27737186e-04   0.00000000e+00
  132.71717817   0.246678   9.92790415e-04   6.27327118e-04   0.00000000e+00
  132.73761267   0.246817   1.35186237e-03   6.27579946e-04   0.00000000e+00
  132.75804736   0.246955   1.59307009e-03   6.27823188e-04   0.00000000e+00
  132.77848195   0.247094  -1.30460963e-04   6.27731870e-04   0.00000000e+00
  132.79891644   0.247232  -4.01487873e-04   6.26999917e-04   0.00000000e+00
  132.81935103   0.247370   6.41454480e-05   6.27649048e-04   0.00000000e+00
  132.83978572   0.247509  -5.54062364e-05   6.27690709e-04   0.00000000e+00
  132.86022022   0.247647  -2.91486339e-04   6.27413484e-04   0.00000000e+00
  132.88065481   0.247786  -6.36999428e-04   6.27613520e-04   0.00000000e+00
  132.90108950   0.247924  -4.23142151e-04   6.27149388e-04   0.00000000e+00
  132.92152399   0.248062  -1.63264805e-04   6.28120721e-04   0.00000000e+00
  132.94195858   0.248201  -7.55477167e-04   6.27917323e-04   0.00000000e+00
  132.96239317   0.248339  -3.98698616e-05   6.28012866e-04   0.00000000e+00
  132.98282786   0.248478   1.34815662e-03   6.28162519e-04   0.00000000e+00
  133.00326235   0.248616   2.74307379e-04   6.27791386e-04   0.00000000e+00
  133.02369694   0.248754  -1.06449243e-03   6.28302948e-04   0.00000000e+00
  133.04413154   0.248893  -2.75059943e-04   6.28239707e-04   0.00000000e+00
  133.06456613   0.249031   3.48129032e-04   6.28317759e-04   0.00000000e+00
  133.08500072   0.249169  -2.93302102e-04   6.28431566e-04   0.00000000e+00
  133.10543531   0.249308   1.60566987e-03   6.28448648e-04   0.00000000e+00
  133.12586990   0.249446   5.80512568e-04   6.28497397e-04   0.00000000e+00
  133.14630449   0.249585   4.92993492e-05   6.28349425e-04   0.00000000e+00
  133.16673908   0.249723  -1.12633827e-04   6.28224442e-04   0.00000000e+00
  133.18717367   0.249861   2.45626764e-04   6.28700523e-04   0.00000000e+00
  133.20760836   0.250000  -3.51648719e-06   6.28224260e-04   0.00000000e+00
  133.22804285   0.250138   3.37229929e-04   6.28389542e-04   0.00000000e+00
  133.24847744   0.250277  -6.40291365e-04   6.28617246e-04   0.00000000e+00
  133.26891203   0.250415   4.72040169e-05   6.28409895e-04   0.00000000e+00
  133.28934662   0.250553  -4.53487255e-04   6.28355831e-04   0.00000000e+00
  133.30978121   0.250692  -1.52781966e-03   6.28604025e-04   0.00000000e+00
  133.33021570   0.250830  -4.70509007e-04   6.28489355e-04   0.00000000e+00
  133.35065039   0.250968   2.94320948e-04   6.28525474e-04   0.00000000e+00
  133.37108498   0.251107   1.12353577e-03   6.28008050e-04   0.00000000e+00
  133.39151957   0.251245   2.53292639e-04   6.28257880e-04   0.00000000e+00
  133.41195416   0.251384   6.11257842e-04   6.28154341e-04   0.00000000e+00
  133.43238875   0.251522  -1.11343978e-03   6.28349425e-04   0.00000000e+00
  133.45282334   0.251660   5.43362759e-04   6.28495125e-04   0.00000000e+00
  133.47325783   0.251799   1.89146637e-04   6.28330344e-04   0.00000000e+00
  133.49369252   0.251937   9.21990338e-04   6.28541784e-04   0.00000000e+00
  133.51412710   0.252076  -7.95784130e-04   6.28596893e-04   0.00000000e+00
  133.53456159   0.252214   6.00846379e-04   6.28634737e-04   0.00000000e+00
  133.55499628   0.252352  -4.24087029e-05   6.28488583e-04   0.00000000e+00
  133.57543087   0.252491  -1.19486787e-04   6.28089964e-04   0.00000000e+00
  133.59586536   0.252629  -3.81237879e-04   6.28875481e-04   0.00000000e+00
  133.61629995   0.252768   1.23618899e-03   6.28362237e-04   0.00000000e+00
  133.63673464   0.252906  -4.21283097e-04   6.28622471e-04   0.00000000e+00
  133.65716923   0.253044  -2.09812121e-04   6.28567680e-04   0.00000000e+00
  133.67760372   0.253183  -6.26335166e-04   6.28710290e-04   0.00000000e+00
  133.69803840   0.253321   1.92139384e-04   6.28246068e-04   0.00000000e+00
  133.71847299   0.253459   3.54484237e-04   6.28473409e-04   0.00000000e+00
  133.73890748   0.253598  -6.42163288e-04   6.28530653e-04   0.00000000e+00
  133.75934207   0.253736   1.38102532e-03   6.28681214e-04   0.00000000e+00
  133.77977676   0.253875   4.29696238e-05   6.28315442e-04   0.00000000e+00
  133.80021125   0.254013   2.66650687e-04   6.28606570e-04   0.00000000e+00
  133.82064583   0.254151  -1.23595260e-03   6.28612430e-04   0.00000000e+00
  133.84108042   0.254290   7.28373183e-04   6.28925683e-04   0.00000000e+00
  133.86151501   0.254428   2.37895865e-04   6.28896834e-04   0.00000000e+00
  133.88194960   0.254567  -2.38638924e-04   6.28787752e-04   0.00000000e+00
  133.90238418   0.254705   2.47609423e-04   6.28827777e-04   0.00000000e+00
  133.92281877   0.254843  -6.45874874e-04   6.28890791e-04   0.00000000e+00
  133.94325336   0.254982  -1.03564167e-03   6.28710881e-04   0.00000000e+00
  133.96368795   0.255120   1.56053631e-04   6.28945537e-04   0.00000000e+00
  133.98412243   0.255258  -1.48988940e-04   6.28691118e-04   0.00000000e+00
  134.00455712   0.255397  -1.95461460e-04   6.28609568e-04   0.00000000e+00
  134.02499171   0.255535  -2.67631278e-04   6.28615928e-04   0.00000000e+00
  134.04542620   0.255674  -1.35591535e-03   6.28788251e-04   0.00000000e+00
  134.06586088   0.255812  -8.04393332e-04   6.28818782e-04   0.00000000e+00
  134.08629547   0.255950   1.07823883e-04   6.28594666e-04   0.00000000e+00
  134.10672996   0.256089   7.25657228e-05   6.28777575e-04   0.00000000e+00
  134.12716454   0.256227  -4.49220160e-05   6.28901967e-04   0.00000000e+00
  134.14759923   0.256366  -1.99242249e-04   6.28798201e-04   0.00000000e+00
  134.16803382   0.256504   6.49070142e-04   6.28870301e-04   0.00000000e+00
  134.18846830   0.256642  -2.58631993e-04   6.28585898e-04   0.00000000e+00
  134.20890299   0.256781   8.93247362e-05   6.28527700e-04   0.00000000e+00
  134.22933758   0.256919   1.16530154e-03   6.28694571e-04   0.00000000e+00
  134.24977206   0.257058   1.17020234e-03   6.28776030e-04   0.00000000e+00
  134.27020665   0.257196  -4.48439797e-05   6.28762128e-04   0.00000000e+00
  134.29064134   0.257334  -8.56310995e-04   6.28673900e-04   0.00000000e+00
  134.31107582   0.257473   6.07223663e-05   6.28881569e-04   0.00000000e+00
  134.33151041   0.257611   4.41661441e-05   6.28984244e-04   0.00000000e+00
  134.35194509   0.257749  -4.60948122e-04   6.28797202e-04   0.00000000e+00
  134.37237958   0.257888   1.69918736e-03   6.28546418e-04   0.00000000e+00
  134.41324875   0.258165   3.45582086e-04   6.28993104e-04   0.00000000e+00
  134.43368334   0.258303  -7.06672949e-04   6.28810967e-04   0.00000000e+00
  134.45411792   0.258441   1.78608902e-04   6.29027768e-04   0.00000000e+00
  134.47455251   0.258580  -2.84101502e-04   6.29029313e-04   0.00000000e+00
  134.49498719   0.258718   4.38280935e-04   6.28948671e-04   0.00000000e+00
  134.51542168   0.258857  -4.66953401e-05   6.29052029e-04   0.00000000e+00
  134.53585626   0.258995   2.53144088e-04   6.28885839e-04   0.00000000e+00
  134.55629075   0.259133   4.20101965e-04   6.29090828e-04   0.00000000e+00
  134.57672543   0.259272  -1.29803450e-03   6.29185735e-04   0.00000000e+00
  134.59716002   0.259410  -2.31217557e-04   6.29164291e-04   0.00000000e+00
  134.61759450   0.259549   5.76793624e-05   6.28934815e-04   0.00000000e+00
  134.63802909   0.259687   9.35744198e-05   6.28992013e-04   0.00000000e+00
  134.65846377   0.259825   9.18625878e-04   6.28640598e-04   0.00000000e+00
  134.67889836   0.259964  -4.63969520e-04   6.29105548e-04   0.00000000e+00
  134.69933294   0.260102   2.28093098e-05   6.28875435e-04   0.00000000e+00
  134.71976753   0.260240  -2.85336922e-04   6.29034856e-04   0.00000000e+00
  134.74020211   0.260379  -6.61233462e-04   6.28968343e-04   0.00000000e+00
  134.76063660   0.260517  -5.52902147e-04   6.29103094e-04   0.00000000e+00
  134.78107118   0.260656  -2.12166412e-05   6.29037536e-04   0.00000000e+00
  134.80150587   0.260794   2.77198646e-04   6.28960075e-04   0.00000000e+00
  134.82194045   0.260932   2.15489986e-04   6.29221490e-04   0.00000000e+00
  134.84237493   0.261071  -4.61846993e-04   6.29070883e-04   0.00000000e+00
  134.86280962   0.261209   6.01910234e-04   6.29219354e-04   0.00000000e+00
  134.88324420   0.261348  -2.86013960e-04   6.29088647e-04   0.00000000e+00
  134.90367879   0.261486  -6.06294615e-04   6.29200546e-04   0.00000000e+00
  134.92411327   0.261624   5.21158387e-04   6.28719604e-04   0.00000000e+00
  134.94454795   0.261763   2.38446929e-04   6.29007687e-04   0.00000000e+00
  134.96498254   0.261901  -1.26656327e-05   6.28874799e-04   0.00000000e+00
  134.98541702   0.262039  -4.43384970e-04   6.28875980e-04   0.00000000e+00
  135.00585170   0.262178   1.20946587e-03   6.29092599e-04   0.00000000e+00
  135.02628629   0.262316   4.83529024e-04   6.28989515e-04   0.00000000e+00
  135.04672077   0.262455   1.51063479e-04   6.29116315e-04   0.00000000e+00
  135.06715535   0.262593   3.12783144e-04   6.28928500e-04   0.00000000e+00
  135.08759004   0.262731   8.77331846e-04   6.28788978e-04   0.00000000e+00
  135.10802452   0.262870  -1.22508364e-06   6.28800745e-04   0.00000000e+00
  135.12845910   0.263008   1.09002113e-03   6.29000645e-04   0.00000000e+00
  135.14889378   0.263147   1.01561716e-03   6.28823507e-04   0.00000000e+00
  135.16932837   0.263285  -7.95894780e-04   6.28778029e-04   0.00000000e+00
  135.18976285   0.263423   6.66186217e-04   6.28933679e-04   0.00000000e+00
  135.21019743   0.263562   3.73735661e-04   6.28744001e-04   0.00000000e+00
  135.23063211   0.263700  -3.84800094e-04   6.28821644e-04   0.00000000e+00
  135.25106660   0.263839  -1.43021363e-03   6.28750861e-04   0.00000000e+00
  135.27150118   0.263977  -1.89268013e-04   6.28790160e-04   0.00000000e+00
  135.29193566   0.264115  -5.72045612e-04   6.28365190e-04   0.00000000e+00
  135.31237034   0.264254  -8.31180371e-04   6.28331889e-04   0.00000000e+00
  135.33280493   0.264392   7.46895381e-05   6.28495489e-04   0.00000000e+00
  135.35323941   0.264530   3.70166337e-04   6.28592213e-04   0.00000000e+00
  135.37367409   0.264669  -8.66913338e-04   6.28730553e-04   0.00000000e+00
  135.39410867   0.264807  -6.35012065e-04   6.28519886e-04   0.00000000e+00
  135.41454325   0.264946   2.32348924e-04   6.28603707e-04   0.00000000e+00
  135.43497773   0.265084  -4.32072875e-04   6.28333706e-04   0.00000000e+00
  135.45541242   0.265222  -5.84204969e-04   6.28109818e-04   0.00000000e+00
  135.47584700   0.265361   2.24054682e-04   6.28575085e-04   0.00000000e+00
  135.49628148   0.265499  -5.09424093e-04   6.28679942e-04   0.00000000e+00
  135.51671616   0.265638  -3.47755937e-04   6.28741775e-04   0.00000000e+00
  135.53715074   0.265776  -4.49521682e-05   6.28597619e-04   0.00000000e+00
  135.55758522   0.265914  -1.66443779e-04   6.28739730e-04   0.00000000e+00
  135.57801980   0.266053  -5.54541154e-04   6.28862714e-04   0.00000000e+00
  135.59845448   0.266191   1.07875990e-03   6.28781846e-04   0.00000000e+00
  135.61888897   0.266329  -8.79260039e-04   6.28891518e-04   0.00000000e+00
  135.63932355   0.266468   2.94655429e-04   6.28837272e-04   0.00000000e+00
  135.65975823   0.266606   1.38961849e-04   6.28949943e-04   0.00000000e+00
  135.68019281   0.266745   3.00799487e-04   6.28884067e-04   0.00000000e+00
  135.70062729   0.266883  -5.72012503e-04   6.28760811e-04   0.00000000e+00
  135.72106187   0.267021  -1.80836715e-04   6.28896834e-04   0.00000000e+00
  135.74149655   0.267160  -7.07940060e-04   6.28456326e-04   0.00000000e+00
  135.76193103   0.267298  -1.30199943e-03   6.28544419e-04   0.00000000e+00
  135.78236561   0.267437  -1.99349776e-04   6.28148208e-04   0.00000000e+00
  135.80280029   0.267575  -3.47136511e-04   6.28595575e-04   0.00000000e+00
  135.82323477   0.267713   4.27227985e-04   6.28922094e-04   0.00000000e+00
  135.84366935   0.267852   1.24066129e-03   6.28907556e-04   0.00000000e+00
  135.86410393   0.267990   9.81909136e-05   6.28912689e-04   0.00000000e+00
  135.88453851   0.268129  -3.30822935e-05   6.28885975e-04   0.00000000e+00
  135.90497309   0.268267   2.56751642e-04   6.28883795e-04   0.00000000e+00
  135.92540767   0.268405   2.52047060e-04   6.28800972e-04   0.00000000e+00
  135.94584215   0.268544  -1.06119089e-03   6.28829322e-04   0.00000000e+00
  135.96627683   0.268682   1.70496935e-04   6.28970524e-04   0.00000000e+00
  135.98671141   0.268820  -4.79780001e-04   6.28510890e-04   0.00000000e+00
  136.00714588   0.268959   2.98757267e-04   6.28661224e-04   0.00000000e+00
  136.02758056   0.269097   4.30473528e-04   6.28633329e-04   0.00000000e+00
  136.04801514   0.269236   5.10130092e-04   6.28823597e-04   0.00000000e+00
  136.06844962   0.269374   5.64933606e-04   6.28646186e-04   0.00000000e+00
  136.08888420   0.269512  -2.88760927e-04   6.28660225e-04   0.00000000e+00
  136.10931888   0.269651  -3.63553392e-05   6.28699432e-04   0.00000000e+00
  136.12975346   0.269789   5.72772593e-04   6.28938222e-04   0.00000000e+00
  136.15018794   0.269928  -8.69068325e-04   6.28707883e-04   0.00000000e+00
  136.17062261   0.270066   4.38685331e-04   6.28677988e-04   0.00000000e+00
  136.19105719   0.270204  -3.43700774e-04   6.28532152e-04   0.00000000e+00
  136.21149167   0.270343   3.93596723e-04   6.28650411e-04   0.00000000e+00
  136.23192625   0.270481   1.20534032e-03   6.28295679e-04   0.00000000e+00
  136.25236093   0.270619  -8.53369615e-04   6.28477134e-04   0.00000000e+00
  136.27279541   0.270758  -9.74890437e-04   6.28119722e-04   0.00000000e+00
  136.29322998   0.270896   1.01874201e-03   6.28144300e-04   0.00000000e+00
  136.31366466   0.271035  -3.21418526e-04   6.27818827e-04   0.00000000e+00
  136.33409914   0.271173   3.37748957e-04   6.27594757e-04   0.00000000e+00
  136.35453372   0.271311  -4.19441587e-04   6.28266876e-04   0.00000000e+00
  136.37496829   0.271450   3.08092125e-04   6.28199137e-04   0.00000000e+00
  136.39540287   0.271588  -7.10288720e-04   6.27965708e-04   0.00000000e+00
  136.41583745   0.271727  -3.92357799e-04   6.28141665e-04   0.00000000e+00
  136.43627203   0.271865  -1.86205201e-04   6.28176648e-04   0.00000000e+00
  136.45670670   0.272003   7.72418980e-06   6.28382000e-04   0.00000000e+00
  136.47714118   0.272142   1.81405563e-03   6.28385952e-04   0.00000000e+00
  136.49757576   0.272280  -4.87628100e-04   6.28173059e-04   0.00000000e+00
  136.51801034   0.272419   1.08053630e-06   6.28428568e-04   0.00000000e+00
  136.53844491   0.272557  -1.93601593e-05   6.27939221e-04   0.00000000e+00
  136.55887949   0.272695   8.55712443e-04   6.28220989e-04   0.00000000e+00
  136.57931407   0.272834   2.78778905e-03   6.28419118e-04   0.00000000e+00
  136.59974864   0.272972   2.08037964e-04   6.28066657e-04   0.00000000e+00
  136.62018322   0.273110   1.14928211e-03   6.28398355e-04   0.00000000e+00
  136.64061779   0.273249   3.14931805e-04   6.28423706e-04   0.00000000e+00
  136.66105237   0.273387  -7.47032605e-04   6.28225396e-04   0.00000000e+00
  136.68148695   0.273526  -4.43189838e-04   6.28186007e-04   0.00000000e+00
  136.70192152   0.273664  -2.24492381e-04   6.28304902e-04   0.00000000e+00
  136.72235610   0.273802   2.57934153e-04   6.28311671e-04   0.00000000e+00
  136.74279058   0.273941  -2.69901991e-04   6.28327981e-04   0.00000000e+00
  136.76322525   0.274079  -1.59966617e-03   6.28366644e-04   0.00000000e+00
  136.78365983   0.274218   3.67763526e-04   6.28307764e-04   0.00000000e+00
  136.80409430   0.274356   2.87688861e-03   6.28020907e-04   0.00000000e+00
  136.82452898   0.274494  -5.96194465e-04   6.28488083e-04   0.00000000e+00
  136.84496355   0.274633  -1.57681238e-03   6.28380455e-04   0.00000000e+00
  136.86539813   0.274771  -6.25493941e-04   6.28235028e-04   0.00000000e+00
  136.88583260   0.274909   4.54926516e-04   6.28140030e-04   0.00000000e+00
  136.90626728   0.275048  -7.46792055e-04   6.28141166e-04   0.00000000e+00
  136.92670185   0.275186   5.92058796e-04   6.28375231e-04   0.00000000e+00
  136.94713633   0.275325   8.42361578e-04   6.28055527e-04   0.00000000e+00
  136.96757100   0.275463  -1.00353005e-03   6.28106092e-04   0.00000000e+00
  136.98800558   0.275601   2.28864155e-04   6.28230076e-04   0.00000000e+00
  137.00844005   0.275740  -4.03280078e-04   6.28119404e-04   0.00000000e+00
  137.02887463   0.275878   1.53436143e-03   6.28003598e-04   0.00000000e+00
  137.04930930   0.276017   6.64459288e-04   6.28152478e-04   0.00000000e+00
  137.06974378   0.276155  -2.23756160e-04   6.28084603e-04   0.00000000e+00
  137.09017835   0.276293   8.03128890e-04   6.28096461e-04   0.00000000e+00
  137.11061303   0.276432   5.37351786e-04   6.28337931e-04   0.00000000e+00
  137.13104750   0.276570  -1.24895805e-04   6.28219808e-04   0.00000000e+00
  137.15148207   0.276709   4.25381712e-05   6.27896288e-04   0.00000000e+00
  137.17191665   0.276847   2.53839508e-04   6.28162700e-04   0.00000000e+00
  137.19235132   0.276985   3.82817808e-04   6.28016364e-04   0.00000000e+00
  137.21278580   0.277124   6.45307029e-04   6.27903148e-04   0.00000000e+00
  137.23322037   0.277262   4.23254820e-05   6.27930316e-04   0.00000000e+00
  137.25365484   0.277400  -5.83515421e-04   6.28069338e-04   0.00000000e+00
  137.27408952   0.277539  -2.41668082e-04   6.27634737e-04   0.00000000e+00
  137.29452409   0.277677  -9.74689407e-05   6.27804606e-04   0.00000000e+00
  137.31495856   0.277816   1.97302169e-03   6.27913143e-04   0.00000000e+00
  137.33539324   0.277954  -9.51066296e-06   6.28022997e-04   0.00000000e+00
  137.35582781   0.278092   6.79055052e-04   6.27983017e-04   0.00000000e+00
  137.39669686   0.278369  -1.54162931e-03   6.27749770e-04   0.00000000e+00
  137.41713153   0.278508  -4.60227521e-05   6.28177011e-04   0.00000000e+00
  137.43756610   0.278646  -5.44532066e-04   6.27600209e-04   0.00000000e+00
  137.45800057   0.278784  -7.33935223e-04   6.27786297e-04   0.00000000e+00
  137.47843525   0.278923   5.51761831e-04   6.27669174e-04   0.00000000e+00
  137.49886982   0.279061   1.95305235e-05   6.28119449e-04   0.00000000e+00
  137.51930429   0.279199  -3.94745432e-04   6.28008232e-04   0.00000000e+00
  137.53973886   0.279338   2.27302904e-04   6.28112180e-04   0.00000000e+00
  137.56017354   0.279476   3.57175504e-04   6.28118041e-04   0.00000000e+00
  137.58060801   0.279615   1.32894356e-03   6.27924955e-04   0.00000000e+00
  137.60104258   0.279753   5.75439546e-04   6.27773804e-04   0.00000000e+00
  137.62147725   0.279891  -1.38628692e-04   6.27697842e-04   0.00000000e+00
  137.64191182   0.280030  -6.92285685e-04   6.27817146e-04   0.00000000e+00
  137.66234630   0.280168  -3.27963558e-04   6.27666448e-04   0.00000000e+00
  137.68278087   0.280307   1.55863496e-03   6.28090555e-04   0.00000000e+00
  137.70321554   0.280445   2.29815568e-04   6.28122448e-04   0.00000000e+00
  137.72365001   0.280583  -7.50017596e-04   6.27870483e-04   0.00000000e+00
  137.74408458   0.280722   2.65689163e-04   6.27896742e-04   0.00000000e+00
  137.76451925   0.280860  -1.34462857e-03   6.27997783e-04   0.00000000e+00
  137.78495372   0.280999  -6.17569773e-04   6.28091781e-04   0.00000000e+00
  137.80538829   0.281137  -1.68579525e-05   6.28088283e-04   0.00000000e+00
  137.82582277   0.281275  -1.48428120e-04   6.28067657e-04   0.00000000e+00
  137.84625744   0.281414   2.47796234e-05   6.28127536e-04   0.00000000e+00
  137.86669201   0.281552   1.14117424e-03   6.27721375e-04   0.00000000e+00
  137.88712658   0.281690  -8.80974095e-04   6.28009186e-04   0.00000000e+00
  137.90756105   0.281829  -6.07197997e-04   6.28250338e-04   0.00000000e+00
  137.92799572   0.281967  -3.14920112e-04   6.27767261e-04   0.00000000e+00
  137.94843029   0.282106   1.12001971e-03   6.27869710e-04   0.00000000e+00
  137.96886476   0.282244   1.06664335e-03   6.28046349e-04   0.00000000e+00
  137.98929943   0.282382   2.75276975e-04   6.27645141e-04   0.00000000e+00
  138.00973400   0.282521   6.87386054e-04   6.27533424e-04   0.00000000e+00
  138.03016847   0.282659   1.30831163e-03   6.27974340e-04   0.00000000e+00
  138.05060304   0.282798  -2.37953165e-04   6.28099686e-04   0.00000000e+00
  138.07103771   0.282936  -1.53531392e-04   6.27887247e-04   0.00000000e+00
  138.09147228   0.283074  -3.30845005e-04   6.28115587e-04   0.00000000e+00
  138.11190675   0.283213   1.04605142e-03   6.28120676e-04   0.00000000e+00
  138.13234142   0.283351   6.02808475e-04   6.28115587e-04   0.00000000e+00
  138.15277599   0.283490  -1.71953648e-04   6.27947717e-04   0.00000000e+00
  138.17321046   0.283628   1.68506522e-04   6.28401899e-04   0.00000000e+00
  138.19364502   0.283766   2.34579882e-04   6.28059706e-04   0.00000000e+00
  138.21407969   0.283905  -5.71740976e-04   6.28090009e-04   0.00000000e+00
  138.23451426   0.284043  -3.32705467e-04   6.28240389e-04   0.00000000e+00
  138.25494873   0.284181  -7.96161949e-04   6.28185780e-04   0.00000000e+00
  138.27538340   0.284320  -9.59274501e-04   6.28293953e-04   0.00000000e+00
  138.29581797   0.284458   6.04735930e-04   6.27951033e-04   0.00000000e+00
  138.31625244   0.284597   4.32963499e-04   6.27784616e-04   0.00000000e+00
  138.33668701   0.284735  -1.18898691e-04   6.27940539e-04   0.00000000e+00
  138.35712167   0.284873   6.54246179e-04   6.27905056e-04   0.00000000e+00
  138.37755624   0.285012  -2.28860412e-04   6.27894198e-04   0.00000000e+00
  138.39799071   0.285150  -4.25080361e-04   6.27974067e-04   0.00000000e+00
  138.41842538   0.285289   4.99345846e-04   6.27866348e-04   0.00000000e+00
  138.43885995   0.285427   9.12840407e-04   6.27721830e-04   0.00000000e+00
  138.45929441   0.285565   7.42551577e-05   6.27928817e-04   0.00000000e+00
  138.47972898   0.285704  -5.51974111e-06   6.28222807e-04   0.00000000e+00
  138.50016365   0.285842  -9.30570264e-04   6.28362328e-04   0.00000000e+00
  138.52059812   0.285980  -1.49130825e-04   6.28318532e-04   0.00000000e+00
  138.54103268   0.286119  -6.38878462e-04   6.28294226e-04   0.00000000e+00
  138.56146725   0.286257  -9.56019264e-04   6.28121948e-04   0.00000000e+00
  138.58190182   0.286396  -1.09562179e-03   6.28172922e-04   0.00000000e+00
  138.60233639   0.286534   9.83871745e-04   6.28254018e-04   0.00000000e+00
  138.62277095   0.286672   7.98004329e-05   6.27897287e-04   0.00000000e+00
  138.64320552   0.286811   2.51786126e-04   6.28300677e-04   0.00000000e+00
  138.66364009   0.286949  -5.75689976e-04   6.27812557e-04   0.00000000e+00
  138.68407465   0.287088  -2.80254955e-04   6.28424888e-04   0.00000000e+00
