EPO  1.0981637000E+02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
PER  1.2994550000E+02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
BBB  1.0142426553E-01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
RDR  2.2077861868E-02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZDR  9.0846074811E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZPT  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ECW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ESW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
KRV  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
VOF  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL1  6.4220000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL2  2.1920000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL3 -7.9200000000E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL4  5.0200000000E-02  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
TED  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ELL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ALB  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
DIL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
