  KIC = 8120608; CANDIDATE = 5
  PERIOD = 129.94545101; BKJD0 = 176.82719002

      BKJD        PHASE         VALUE         UNCERTAINTY         MODEL
  201.82548860   0.192375   5.91795092e-04   2.65698373e-04   0.00000000e+00
  201.84592245   0.192533   1.92630905e-04   2.65687021e-04   0.00000000e+00
  201.86635649   0.192690  -1.00044907e-04   2.65707666e-04   0.00000000e+00
  201.88679044   0.192847   3.23379490e-04   2.65693560e-04   0.00000000e+00
  201.90722429   0.193004   7.88684737e-05   2.65679968e-04   0.00000000e+00
  201.92765833   0.193162  -2.03378322e-04   2.65679787e-04   0.00000000e+00
  201.94809228   0.193319   1.80953778e-04   2.65669858e-04   0.00000000e+00
  201.96852622   0.193476  -2.60205760e-04   2.65663198e-04   0.00000000e+00
  201.98896007   0.193633  -1.28989533e-04   2.65662986e-04   0.00000000e+00
  202.00939411   0.193791  -6.27681643e-04   2.65654783e-04   0.00000000e+00
  202.02982806   0.193948  -3.40840041e-06   2.65656357e-04   0.00000000e+00
  202.05026190   0.194105  -1.52676142e-04   2.65641221e-04   0.00000000e+00
  202.07069594   0.194262   1.91262683e-04   2.65631232e-04   0.00000000e+00
  202.09112989   0.194420   1.18194236e-04   2.65616520e-04   0.00000000e+00
  202.11156373   0.194577   1.48009910e-04   2.65628477e-04   0.00000000e+00
  202.13199767   0.194734   1.30140972e-05   2.65622604e-04   0.00000000e+00
  202.15243172   0.194891   2.33656144e-04   2.65609346e-04   0.00000000e+00
  202.17286556   0.195049  -3.25134381e-04   2.65607015e-04   0.00000000e+00
  202.19329950   0.195206   1.77120732e-06   2.65623967e-04   0.00000000e+00
  202.21373354   0.195363  -4.25799791e-04   2.65605410e-04   0.00000000e+00
  202.23416738   0.195520  -3.53444111e-04   2.65614219e-04   0.00000000e+00
  202.25460132   0.195678  -7.11365445e-04   2.65611223e-04   0.00000000e+00
  202.27503527   0.195835   3.26155890e-04   2.65605320e-04   0.00000000e+00
  202.29546931   0.195992  -5.61293005e-05   2.65618185e-04   0.00000000e+00
  202.31590315   0.196149  -3.15635447e-04   2.65621757e-04   0.00000000e+00
  202.33633709   0.196307   1.93321157e-04   2.65606863e-04   0.00000000e+00
  202.35677113   0.196464  -1.69437382e-04   2.65606924e-04   0.00000000e+00
  202.37720497   0.196621  -7.13045927e-07   2.65615733e-04   0.00000000e+00
  202.39763890   0.196778  -6.94870733e-04   2.65611162e-04   0.00000000e+00
  202.41807274   0.196936   2.05760455e-04   2.65605017e-04   0.00000000e+00
  202.43850678   0.197093  -3.28698211e-06   2.65617852e-04   0.00000000e+00
  202.45894072   0.197250  -1.54219514e-04   2.65616550e-04   0.00000000e+00
  202.47937466   0.197407  -1.33861345e-04   2.65600809e-04   0.00000000e+00
  202.49980860   0.197565  -1.08858536e-04   2.65593514e-04   0.00000000e+00
  202.52024253   0.197722  -2.27909092e-04   2.65608317e-04   0.00000000e+00
  202.54067647   0.197879   3.17624646e-04   2.65612494e-04   0.00000000e+00
  202.56111031   0.198036   1.55109623e-04   2.65615491e-04   0.00000000e+00
  202.58154434   0.198194   2.58827771e-04   2.65615915e-04   0.00000000e+00
  202.60197828   0.198351   1.81297372e-04   2.65619063e-04   0.00000000e+00
  202.62241212   0.198508   4.81897248e-04   2.65598388e-04   0.00000000e+00
  202.64284615   0.198665   5.92509957e-04   2.65611646e-04   0.00000000e+00
  202.66328009   0.198823   2.10074545e-04   2.65608074e-04   0.00000000e+00
  202.68371392   0.198980   6.75966026e-05   2.65602595e-04   0.00000000e+00
  202.70414786   0.199137  -7.02735723e-04   2.65600628e-04   0.00000000e+00
  202.72458189   0.199294   8.03849368e-05   2.65585280e-04   0.00000000e+00
  202.74501583   0.199452   4.51969267e-04   2.65588973e-04   0.00000000e+00
  202.76544966   0.199609  -9.94248287e-05   2.65578802e-04   0.00000000e+00
  202.78588370   0.199766   2.98662768e-05   2.65585825e-04   0.00000000e+00
  202.80631763   0.199923  -7.99166807e-05   2.65568207e-04   0.00000000e+00
  202.82675146   0.200081  -2.65510315e-04   2.65570145e-04   0.00000000e+00
  202.84718540   0.200238  -1.21257049e-04   2.65566119e-04   0.00000000e+00
  202.86761943   0.200395  -1.73694194e-04   2.65579559e-04   0.00000000e+00
  202.88805326   0.200552  -6.45446903e-04   2.65574655e-04   0.00000000e+00
  202.90848719   0.200710   2.45013115e-04   2.65567269e-04   0.00000000e+00
  202.92892123   0.200867   3.11029238e-04   2.65554646e-04   0.00000000e+00
  202.94935506   0.201024  -7.97182372e-06   2.65538935e-04   0.00000000e+00
  202.99022292   0.201339   5.94737032e-04   2.65513871e-04   0.00000000e+00
  203.01065685   0.201496  -6.12228612e-04   2.65511661e-04   0.00000000e+00
  203.03109078   0.201653  -4.47513266e-05   2.65511752e-04   0.00000000e+00
  203.05152471   0.201810   6.17592494e-04   2.65491379e-04   0.00000000e+00
  203.07195874   0.201968  -3.78124888e-04   2.65499704e-04   0.00000000e+00
  203.09239257   0.202125   5.41840388e-04   2.65512448e-04   0.00000000e+00
  203.11282650   0.202282   7.82914664e-05   2.65498160e-04   0.00000000e+00
  203.13326033   0.202439  -4.40578129e-04   2.65502701e-04   0.00000000e+00
  203.15369436   0.202597   2.25345091e-05   2.65504154e-04   0.00000000e+00
  203.78714591   0.207471   4.53513215e-04   2.65360336e-04   0.00000000e+00
  203.80757983   0.207629  -7.34012454e-05   2.65338964e-04   0.00000000e+00
  203.82801365   0.207786   3.35301558e-04   2.65360245e-04   0.00000000e+00
  203.84844757   0.207943  -1.72079077e-05   2.65372263e-04   0.00000000e+00
  203.86888159   0.208100  -7.07006272e-05   2.65357551e-04   0.00000000e+00
  203.88931541   0.208258  -3.98519108e-04   2.65366572e-04   0.00000000e+00
  203.90974932   0.208415   8.43074026e-05   2.65372959e-04   0.00000000e+00
  203.93018334   0.208572  -1.26883333e-04   2.65368055e-04   0.00000000e+00
  203.95061716   0.208729   9.28181578e-06   2.65381616e-04   0.00000000e+00
  203.97105108   0.208887   1.81631355e-04   2.65379164e-04   0.00000000e+00
  203.99148499   0.209044   3.84604005e-04   2.65399295e-04   0.00000000e+00
  204.01191891   0.209201   4.29579769e-04   2.65378347e-04   0.00000000e+00
  204.03235283   0.209358  -4.65228593e-05   2.65405228e-04   0.00000000e+00
  204.05278674   0.209516   2.58513830e-05   2.65382585e-04   0.00000000e+00
  204.07322076   0.209673  -2.59685998e-04   2.65393816e-04   0.00000000e+00
  204.09365458   0.209830  -1.76940965e-04   2.65383856e-04   0.00000000e+00
  204.11408849   0.209987  -4.75099479e-04   2.65408104e-04   0.00000000e+00
  204.15495632   0.210302   4.52929726e-04   2.65412372e-04   0.00000000e+00
  204.17539024   0.210459   1.89299371e-04   2.65412947e-04   0.00000000e+00
  204.19582405   0.210616   1.47968726e-05   2.65411373e-04   0.00000000e+00
  204.21625806   0.210774  -3.13207205e-05   2.65408436e-04   0.00000000e+00
  204.23669198   0.210931  -1.96553166e-04   2.65401383e-04   0.00000000e+00
  204.25712579   0.211088  -5.63652036e-04   2.65411827e-04   0.00000000e+00
  204.27755970   0.211245  -1.50948717e-04   2.65423935e-04   0.00000000e+00
  204.29799372   0.211403  -1.71867048e-04   2.65412523e-04   0.00000000e+00
  204.31842763   0.211560  -7.23504644e-04   2.65403290e-04   0.00000000e+00
  204.33886144   0.211717  -4.89797347e-05   2.65395359e-04   0.00000000e+00
  204.35929545   0.211874  -4.43009847e-04   2.65390274e-04   0.00000000e+00
  204.37972937   0.212032   1.54248490e-04   2.65404047e-04   0.00000000e+00
  204.40016318   0.212189  -1.75402209e-04   2.65396177e-04   0.00000000e+00
  204.42059709   0.212346  -3.54495151e-04   2.65421362e-04   0.00000000e+00
  204.44103110   0.212503  -4.65884094e-04   2.65387640e-04   0.00000000e+00
  204.46146491   0.212661   3.28720878e-04   2.65428506e-04   0.00000000e+00
  204.48189882   0.212818  -1.04178539e-04   2.65413007e-04   0.00000000e+00
  204.50233283   0.212975  -2.08095484e-04   2.65419092e-04   0.00000000e+00
  204.52276664   0.213132   1.42894967e-04   2.65422724e-04   0.00000000e+00
  204.54320055   0.213290   1.40164426e-04   2.65428930e-04   0.00000000e+00
  204.56363446   0.213447   7.91946691e-04   2.65440917e-04   0.00000000e+00
  204.58406847   0.213604   3.38388248e-04   2.65429475e-04   0.00000000e+00
  204.60450228   0.213761   5.14525472e-05   2.65429384e-04   0.00000000e+00
  204.62493619   0.213919  -1.78772952e-04   2.65444913e-04   0.00000000e+00
  204.64537019   0.214076   6.71458166e-04   2.65432653e-04   0.00000000e+00
  204.66580400   0.214233   9.08221634e-05   2.65419274e-04   0.00000000e+00
  204.68623791   0.214390   7.63322104e-04   2.65427689e-04   0.00000000e+00
  204.70667172   0.214548   3.69797593e-04   2.65417215e-04   0.00000000e+00
  204.72710572   0.214705   9.31166139e-05   2.65420605e-04   0.00000000e+00
  204.74753963   0.214862  -4.86806303e-05   2.65403018e-04   0.00000000e+00
  204.76797354   0.215019  -3.43314253e-04   2.65404199e-04   0.00000000e+00
  204.78840744   0.215177   4.99645401e-04   2.65397630e-04   0.00000000e+00
  204.80884135   0.215334  -9.73890838e-07   2.65389578e-04   0.00000000e+00
  204.82927525   0.215491   2.00545030e-04   2.65379830e-04   0.00000000e+00
  204.84970906   0.215648  -2.76923867e-05   2.65385945e-04   0.00000000e+00
  204.87014306   0.215806  -3.73507062e-04   2.65364483e-04   0.00000000e+00
  204.89057697   0.215963  -1.00941463e-04   2.65356037e-04   0.00000000e+00
  204.91101077   0.216120  -3.79820638e-04   2.65369811e-04   0.00000000e+00
  204.93144478   0.216277   4.55611783e-04   2.65361062e-04   0.00000000e+00
  204.95187868   0.216435   2.63289087e-05   2.65359700e-04   0.00000000e+00
  204.97231248   0.216592  -4.47542151e-04   2.65352677e-04   0.00000000e+00
  204.99274649   0.216749  -5.19963321e-04   2.65327946e-04   0.00000000e+00
  205.01318039   0.216906  -5.64881524e-04   2.65343354e-04   0.00000000e+00
  205.03361429   0.217064  -7.12172248e-05   2.65334787e-04   0.00000000e+00
  205.05404810   0.217221   7.50820471e-04   2.65336906e-04   0.00000000e+00
  205.07448210   0.217378  -2.87331802e-04   2.65346865e-04   0.00000000e+00
  205.09491600   0.217535   1.54263386e-04   2.65353283e-04   0.00000000e+00
  205.11534980   0.217693  -4.30753208e-04   2.65314717e-04   0.00000000e+00
  205.13578380   0.217850  -1.32053425e-04   2.65331548e-04   0.00000000e+00
  205.15621770   0.218007  -4.56097409e-05   2.65317714e-04   0.00000000e+00
  205.17665150   0.218164  -2.39157581e-04   2.65307270e-04   0.00000000e+00
  205.19708540   0.218322   9.98468211e-05   2.65323950e-04   0.00000000e+00
  205.21751940   0.218479   3.30301487e-04   2.65319106e-04   0.00000000e+00
  205.23795320   0.218636  -4.93140419e-04   2.65319167e-04   0.00000000e+00
  205.25838710   0.218793  -3.61738523e-04   2.65344655e-04   0.00000000e+00
  205.27882110   0.218951   2.11873097e-04   2.65330277e-04   0.00000000e+00
  205.29925490   0.219108  -5.80698956e-05   2.65313930e-04   0.00000000e+00
  205.31968880   0.219265   6.55812481e-04   2.65319167e-04   0.00000000e+00
  205.34012270   0.219422   1.28050275e-04   2.65335241e-04   0.00000000e+00
  205.36055660   0.219580   4.93764850e-04   2.65314929e-04   0.00000000e+00
  205.38099049   0.219737   4.16291192e-04   2.65325645e-04   0.00000000e+00
  205.40142439   0.219894   2.48364416e-04   2.65340811e-04   0.00000000e+00
  205.42185839   0.220051   3.59986096e-04   2.65335695e-04   0.00000000e+00
  205.44229219   0.220209  -7.66887336e-05   2.65328521e-04   0.00000000e+00
  205.46272608   0.220366   3.60716783e-04   2.65329701e-04   0.00000000e+00
  205.48315988   0.220523   3.43191226e-04   2.65319076e-04   0.00000000e+00
  205.50359387   0.220680   1.42319701e-03   2.65330277e-04   0.00000000e+00
  205.52402777   0.220838   9.95988716e-04   2.65330428e-04   0.00000000e+00
  205.54446167   0.220995   1.82551657e-04   2.65325070e-04   0.00000000e+00
  205.56489556   0.221152  -3.17256023e-04   2.65324858e-04   0.00000000e+00
  205.58532946   0.221309  -3.05743632e-04   2.65334938e-04   0.00000000e+00
  205.60576335   0.221467   4.40812770e-04   2.65311902e-04   0.00000000e+00
  205.62619715   0.221624   6.39252631e-04   2.65314747e-04   0.00000000e+00
  205.64663114   0.221781  -3.20965610e-04   2.65305848e-04   0.00000000e+00
  205.66706503   0.221938  -4.09632449e-05   2.65315202e-04   0.00000000e+00
  205.68749883   0.222096  -2.48783482e-06   2.65323314e-04   0.00000000e+00
  205.70793282   0.222253  -9.40690585e-06   2.65317139e-04   0.00000000e+00
  205.72836671   0.222410   3.94963840e-05   2.65313476e-04   0.00000000e+00
  205.74880051   0.222567  -6.68829090e-05   2.65312114e-04   0.00000000e+00
  205.76923440   0.222725  -1.05216455e-04   2.65308058e-04   0.00000000e+00
  205.78966839   0.222882  -3.88653289e-04   2.65294254e-04   0.00000000e+00
  205.81010218   0.223039  -3.22106451e-04   2.65296978e-04   0.00000000e+00
  205.83053607   0.223196  -6.05865972e-04   2.65291984e-04   0.00000000e+00
  205.85097006   0.223354  -9.51310159e-05   2.65300914e-04   0.00000000e+00
  205.87140395   0.223511  -3.38107979e-04   2.65282448e-04   0.00000000e+00
  205.89183775   0.223668  -7.67953252e-04   2.65282902e-04   0.00000000e+00
  205.91227164   0.223825  -4.53608558e-04   2.65294829e-04   0.00000000e+00
  205.93270563   0.223983  -4.33579884e-05   2.65296857e-04   0.00000000e+00
  205.97357331   0.224297  -8.63443106e-04   2.65273216e-04   0.00000000e+00
  205.99400729   0.224454  -2.65432403e-06   2.65282781e-04   0.00000000e+00
  206.01444108   0.224612  -1.52910772e-04   2.65281086e-04   0.00000000e+00
  206.03487497   0.224769   1.61569716e-04   2.65286807e-04   0.00000000e+00
  206.05530886   0.224926  -4.67121773e-04   2.65270400e-04   0.00000000e+00
  206.07574275   0.225083   2.48388146e-04   2.65282297e-04   0.00000000e+00
  206.09617664   0.225241  -1.62740506e-04   2.65272640e-04   0.00000000e+00
  206.11661052   0.225398  -4.87934783e-06   2.65267434e-04   0.00000000e+00
  206.13704451   0.225555   8.15041736e-05   2.65271944e-04   0.00000000e+00
  206.15747830   0.225712  -4.89117015e-04   2.65266283e-04   0.00000000e+00
  206.17791218   0.225870  -5.04207721e-05   2.65268978e-04   0.00000000e+00
  206.19834597   0.226027   4.60566253e-04   2.65293194e-04   0.00000000e+00
  206.21877996   0.226184   1.02400533e-03   2.65277181e-04   0.00000000e+00
  206.23921384   0.226341   1.74608630e-04   2.65282963e-04   0.00000000e+00
  206.25964763   0.226499   4.25537247e-04   2.65288412e-04   0.00000000e+00
  206.28008161   0.226656  -1.75856278e-04   2.65291075e-04   0.00000000e+00
  206.30051550   0.226813   5.50178878e-04   2.65287473e-04   0.00000000e+00
  206.32094938   0.226970   6.10760381e-04   2.65294436e-04   0.00000000e+00
  206.34138317   0.227128   6.89090540e-04   2.65303577e-04   0.00000000e+00
  206.36181715   0.227285   1.46396116e-04   2.65287594e-04   0.00000000e+00
  206.38225103   0.227442   2.48381752e-04   2.65284143e-04   0.00000000e+00
  206.40268482   0.227599  -2.14577572e-04   2.65282478e-04   0.00000000e+00
  206.42311880   0.227757  -3.92801338e-04   2.65283235e-04   0.00000000e+00
  206.44355268   0.227914   5.62009410e-04   2.65287806e-04   0.00000000e+00
  206.46398647   0.228071   3.07218366e-04   2.65289380e-04   0.00000000e+00
  206.48442035   0.228228   7.19347065e-04   2.65293951e-04   0.00000000e+00
  206.50485433   0.228386   6.61050906e-04   2.65302064e-04   0.00000000e+00
  206.52528811   0.228543  -3.67676888e-05   2.65290258e-04   0.00000000e+00
  206.54572199   0.228700  -5.88888326e-05   2.65305484e-04   0.00000000e+00
  206.56615597   0.228857  -1.44514664e-04   2.65301247e-04   0.00000000e+00
  206.58658976   0.229015  -3.20839813e-04   2.65302609e-04   0.00000000e+00
  206.60702364   0.229172  -4.88667890e-05   2.65301731e-04   0.00000000e+00
  206.62745752   0.229329  -2.06371656e-04   2.65312235e-04   0.00000000e+00
  206.64789150   0.229486  -6.77883821e-05   2.65297675e-04   0.00000000e+00
  206.66832528   0.229644  -9.93710330e-04   2.65307725e-04   0.00000000e+00
  206.68875916   0.229801  -2.38382538e-04   2.65317532e-04   0.00000000e+00
  206.70919313   0.229958  -5.10971054e-04   2.65317442e-04   0.00000000e+00
  206.72962691   0.230115  -1.40614567e-05   2.65311902e-04   0.00000000e+00
  206.75006079   0.230273   6.24102165e-05   2.65320711e-04   0.00000000e+00
  206.77049457   0.230430  -5.99901575e-04   2.65303123e-04   0.00000000e+00
  206.79092855   0.230587  -5.74796075e-04   2.65305939e-04   0.00000000e+00
  206.81136243   0.230744   3.48736646e-05   2.65321861e-04   0.00000000e+00
  206.83179630   0.230902   3.13500372e-04   2.65306605e-04   0.00000000e+00
  206.85223018   0.231059  -6.28606404e-04   2.65309208e-04   0.00000000e+00
  206.87266406   0.231216  -1.21054926e-04   2.65309844e-04   0.00000000e+00
  206.89309793   0.231373  -6.19251522e-04   2.65319197e-04   0.00000000e+00
  206.91353171   0.231531   4.51910345e-04   2.65320681e-04   0.00000000e+00
  206.93396569   0.231688   2.00392169e-04   2.65311387e-04   0.00000000e+00
  206.95439956   0.231845  -3.56974322e-04   2.65311387e-04   0.00000000e+00
  206.97483334   0.232002   6.45748657e-05   2.65324828e-04   0.00000000e+00
  206.99526731   0.232160  -3.40012626e-04   2.65327370e-04   0.00000000e+00
  207.01570119   0.232317   1.65371198e-04   2.65309874e-04   0.00000000e+00
  207.03613496   0.232474   1.05899155e-05   2.65319500e-04   0.00000000e+00
  207.32220917   0.234676  -1.55234472e-05   2.65314324e-04   0.00000000e+00
  207.34264294   0.234833  -3.38007537e-04   2.65295071e-04   0.00000000e+00
  207.36307691   0.234990  -3.12541295e-04   2.65319197e-04   0.00000000e+00
  207.38351078   0.235147   6.49891548e-04   2.65305000e-04   0.00000000e+00
  207.40394455   0.235305  -3.24669363e-04   2.65311115e-04   0.00000000e+00
  207.42437852   0.235462  -5.24678147e-04   2.65312205e-04   0.00000000e+00
  207.44481239   0.235619   2.33295734e-04   2.65309359e-04   0.00000000e+00
  207.46524616   0.235776  -3.18122625e-04   2.65314051e-04   0.00000000e+00
  207.48568003   0.235934   3.38629746e-04   2.65307119e-04   0.00000000e+00
  207.50611399   0.236091  -1.79059184e-04   2.65302639e-04   0.00000000e+00
  207.52654776   0.236248  -3.81358101e-04   2.65302700e-04   0.00000000e+00
  207.54698163   0.236405   9.13237401e-04   2.65313476e-04   0.00000000e+00
  207.58784936   0.236720   3.30244634e-04   2.65282267e-04   0.00000000e+00
  207.60828323   0.236877  -4.03123304e-04   2.65305303e-04   0.00000000e+00
  207.62871709   0.237034   1.08851245e-04   2.65294557e-04   0.00000000e+00
  207.64915106   0.237192  -4.71509620e-04   2.65300248e-04   0.00000000e+00
  207.66958483   0.237349   8.46854291e-05   2.65292377e-04   0.00000000e+00
  207.69001869   0.237506  -4.52483339e-05   2.65300853e-04   0.00000000e+00
  207.71045266   0.237663  -7.70920448e-04   2.65295525e-04   0.00000000e+00
  207.73088642   0.237821  -9.77705800e-05   2.65298522e-04   0.00000000e+00
  207.75132028   0.237978  -3.40334869e-04   2.65311297e-04   0.00000000e+00
  207.77175405   0.238135  -8.60763977e-04   2.65300792e-04   0.00000000e+00
  207.79218801   0.238292   7.55974602e-04   2.65309662e-04   0.00000000e+00
  207.81262188   0.238450  -2.05411964e-04   2.65310177e-04   0.00000000e+00
  207.83305564   0.238607  -4.61162052e-04   2.65317320e-04   0.00000000e+00
  207.85348960   0.238764  -1.09051730e-04   2.65317684e-04   0.00000000e+00
  207.87392346   0.238921   3.45466382e-05   2.65330942e-04   0.00000000e+00
  207.89435733   0.239079   4.85588356e-05   2.65332395e-04   0.00000000e+00
  207.91479109   0.239236  -5.37869563e-05   2.65336573e-04   0.00000000e+00
  207.93522505   0.239393   1.25320490e-04   2.65351527e-04   0.00000000e+00
  207.95565891   0.239550  -5.20787933e-04   2.65335271e-04   0.00000000e+00
  207.97609267   0.239708  -2.25227697e-04   2.65343354e-04   0.00000000e+00
  207.99652663   0.239865  -4.13843036e-04   2.65340538e-04   0.00000000e+00
  208.01696049   0.240022   2.49548537e-04   2.65346623e-04   0.00000000e+00
  208.03739425   0.240179   1.92190827e-04   2.65335604e-04   0.00000000e+00
  208.05782811   0.240337   2.28886719e-04   2.65337178e-04   0.00000000e+00
  208.07826207   0.240494   1.59887679e-04   2.65350558e-04   0.00000000e+00
  208.09869583   0.240651  -6.81178793e-05   2.65332910e-04   0.00000000e+00
  208.11912969   0.240808  -2.24516383e-04   2.65332365e-04   0.00000000e+00
  208.13956365   0.240966  -1.48522309e-04   2.65339782e-04   0.00000000e+00
  208.15999751   0.241123   2.74062964e-04   2.65338631e-04   0.00000000e+00
  208.18043127   0.241280   5.37061149e-05   2.65341356e-04   0.00000000e+00
  208.20086513   0.241437  -1.59644667e-04   2.65349620e-04   0.00000000e+00
  208.22129908   0.241595   4.98870582e-05   2.65337178e-04   0.00000000e+00
  208.24173284   0.241752  -9.00859058e-05   2.65346260e-04   0.00000000e+00
  208.26216670   0.241909   2.57477496e-05   2.65339539e-04   0.00000000e+00
  208.28260065   0.242066   6.20143645e-05   2.65342355e-04   0.00000000e+00
  208.30303441   0.242224  -1.79333366e-04   2.65339509e-04   0.00000000e+00
  208.32346827   0.242381   8.23055428e-04   2.65330216e-04   0.00000000e+00
  208.34390212   0.242538  -1.71287967e-04   2.65339751e-04   0.00000000e+00
  208.36433598   0.242695  -2.43433023e-04   2.65330852e-04   0.00000000e+00
  208.38476983   0.242853   1.56896723e-04   2.65337390e-04   0.00000000e+00
  208.40520369   0.243010   2.72135579e-04   2.65335241e-04   0.00000000e+00
  208.42563754   0.243167  -9.07872338e-05   2.65350891e-04   0.00000000e+00
  208.44607140   0.243324   5.35815299e-04   2.65330579e-04   0.00000000e+00
  208.46650525   0.243482   5.01260773e-04   2.65340660e-04   0.00000000e+00
  208.48693901   0.243639   1.06242182e-03   2.65318895e-04   0.00000000e+00
  208.50737296   0.243796   8.63014144e-05   2.65330125e-04   0.00000000e+00
  208.52780681   0.243953   3.95071899e-04   2.65345109e-04   0.00000000e+00
  208.54824057   0.244111   8.65353343e-05   2.65316291e-04   0.00000000e+00
  208.56867452   0.244268   4.97752658e-05   2.65335877e-04   0.00000000e+00
  208.58910837   0.244425  -3.59286308e-04   2.65335635e-04   0.00000000e+00
  208.60954222   0.244582  -6.81437898e-05   2.65330216e-04   0.00000000e+00
  208.62997597   0.244740  -2.64869561e-04   2.65339358e-04   0.00000000e+00
  208.65040993   0.244897  -4.74478176e-04   2.65330186e-04   0.00000000e+00
  208.67084378   0.245054   1.62178075e-04   2.65333849e-04   0.00000000e+00
  208.69127753   0.245211   3.56609650e-04   2.65320560e-04   0.00000000e+00
  208.71171148   0.245369  -1.66548365e-04   2.65313870e-04   0.00000000e+00
  208.73214533   0.245526  -2.31812974e-04   2.65302245e-04   0.00000000e+00
  208.75257908   0.245683   5.73935884e-05   2.65323435e-04   0.00000000e+00
  208.77301293   0.245840  -6.58512704e-06   2.65315020e-04   0.00000000e+00
  208.79344688   0.245998  -2.50891952e-04   2.65292347e-04   0.00000000e+00
  208.81388063   0.246155   9.10179176e-04   2.65300823e-04   0.00000000e+00
  208.83431448   0.246312  -2.39177835e-04   2.65314263e-04   0.00000000e+00
  208.85474842   0.246469  -2.68175876e-04   2.65304697e-04   0.00000000e+00
  208.87518217   0.246627   3.99130571e-04   2.65300005e-04   0.00000000e+00
  208.89561602   0.246784  -1.13567106e-04   2.65297463e-04   0.00000000e+00
  208.91604987   0.246941  -7.29851145e-06   2.65308633e-04   0.00000000e+00
  208.95691756   0.247256   5.57275929e-04   2.65297402e-04   0.00000000e+00
  208.97735141   0.247413   1.18798291e-05   2.65282872e-04   0.00000000e+00
  208.99778536   0.247570  -3.79762275e-04   2.65280178e-04   0.00000000e+00
  209.01821910   0.247727  -9.71736229e-06   2.65265739e-04   0.00000000e+00
  209.03865295   0.247884   7.44198461e-05   2.65286807e-04   0.00000000e+00
  209.05908669   0.248042   8.19333217e-05   2.65288321e-04   0.00000000e+00
  209.07952064   0.248199   3.73089264e-04   2.65273004e-04   0.00000000e+00
  209.09995448   0.248356   5.22414774e-04   2.65262106e-04   0.00000000e+00
  209.12038833   0.248513  -6.28354318e-04   2.65263620e-04   0.00000000e+00
  209.14082217   0.248671   4.59844187e-04   2.65286232e-04   0.00000000e+00
  209.16125602   0.248828   6.13909983e-04   2.65277211e-04   0.00000000e+00
  209.18168986   0.248985   3.34082652e-04   2.65281116e-04   0.00000000e+00
  209.20212361   0.249142   2.35168681e-04   2.65281903e-04   0.00000000e+00
  209.22255755   0.249300   4.79595709e-04   2.65297130e-04   0.00000000e+00
  209.24299139   0.249457  -4.88591698e-04   2.65306605e-04   0.00000000e+00
  209.26342513   0.249614  -3.01738684e-04   2.65278967e-04   0.00000000e+00
  209.28385908   0.249771   5.54120542e-04   2.65304576e-04   0.00000000e+00
  209.30429292   0.249929   6.33982679e-05   2.65280450e-04   0.00000000e+00
  209.32472666   0.250086   9.75357480e-05   2.65301337e-04   0.00000000e+00
  209.34516050   0.250243  -8.00278022e-05   2.65300671e-04   0.00000000e+00
  209.36559444   0.250400   1.86680194e-05   2.65297463e-04   0.00000000e+00
  209.38602818   0.250558  -4.35777483e-06   2.65297069e-04   0.00000000e+00
  209.40646203   0.250715  -3.42388073e-04   2.65304758e-04   0.00000000e+00
  209.42689597   0.250872  -3.64787498e-04   2.65304334e-04   0.00000000e+00
  209.44732981   0.251029   1.04519943e-04   2.65325040e-04   0.00000000e+00
  209.46776355   0.251187  -1.71598613e-04   2.65331094e-04   0.00000000e+00
  209.48819738   0.251344   1.30897922e-04   2.65303456e-04   0.00000000e+00
  209.50863132   0.251501   1.25906061e-03   2.65307119e-04   0.00000000e+00
  209.52906506   0.251658  -3.49147849e-05   2.65308905e-04   0.00000000e+00
  209.54949890   0.251816   2.71453044e-05   2.65313809e-04   0.00000000e+00
  209.56993284   0.251973  -3.43568362e-04   2.65318622e-04   0.00000000e+00
  209.59036658   0.252130   1.23052536e-04   2.65328006e-04   0.00000000e+00
  209.61080042   0.252287  -1.28141552e-04   2.65330095e-04   0.00000000e+00
  209.63123425   0.252445  -2.12072616e-05   2.65313052e-04   0.00000000e+00
  209.65166809   0.252602   1.75094686e-04   2.65326644e-04   0.00000000e+00
  209.67210193   0.252759   1.05549363e-03   2.65321982e-04   0.00000000e+00
  209.69253576   0.252916  -1.10897547e-04   2.65318471e-04   0.00000000e+00
  209.71296970   0.253074  -3.64333737e-04   2.65326069e-04   0.00000000e+00
  209.73340344   0.253231   7.73416689e-04   2.65327492e-04   0.00000000e+00
  209.75383727   0.253388  -4.17175620e-05   2.65321347e-04   0.00000000e+00
  209.77427101   0.253545  -1.50466254e-04   2.65335513e-04   0.00000000e+00
  209.79470494   0.253703  -1.10657270e-04   2.65341840e-04   0.00000000e+00
  209.81513878   0.253860   5.75903043e-04   2.65322194e-04   0.00000000e+00
  209.83557251   0.254017  -2.52872293e-04   2.65337875e-04   0.00000000e+00
  209.85600645   0.254174   1.28321968e-04   2.65336664e-04   0.00000000e+00
  209.87644028   0.254332  -2.75063587e-04   2.65325494e-04   0.00000000e+00
  209.89687411   0.254489  -1.60150890e-04   2.65322467e-04   0.00000000e+00
  209.91730785   0.254646   4.92916146e-04   2.65316806e-04   0.00000000e+00
  209.93774178   0.254803  -3.80771044e-04   2.65316745e-04   0.00000000e+00
  209.95817561   0.254961   4.43733388e-04   2.65340417e-04   0.00000000e+00
  209.97860934   0.255118   4.52460441e-04   2.65323193e-04   0.00000000e+00
