  KIC = 8183288; CANDIDATE = 1
  PERIOD = 66.65059701; BKJD0 = 171.17884007

      BKJD        PHASE         VALUE         UNCERTAINTY         MODEL
  132.32853027   0.417105  -1.96744965e-04   2.14556903e-04   0.00000000e+00
  132.34896466   0.417411  -1.71383227e-04   2.14541079e-04   0.00000000e+00
  132.36939916   0.417718   2.28321504e-04   2.14574155e-04   0.00000000e+00
  132.38983365   0.418025  -1.39109272e-04   2.14314851e-04   0.00000000e+00
  132.41026814   0.418331  -6.06228941e-05   2.14488109e-04   0.00000000e+00
  132.43070263   0.418638  -4.11032276e-05   2.14430856e-04   0.00000000e+00
  132.45113712   0.418944   1.52728959e-04   2.14520234e-04   0.00000000e+00
  132.47157172   0.419251  -1.44931715e-04   2.14516165e-04   0.00000000e+00
  132.49200611   0.419558   2.57527447e-04   2.14535844e-04   0.00000000e+00
  132.51244060   0.419864   3.88293502e-05   2.14532560e-04   0.00000000e+00
  132.53287499   0.420171  -1.19696404e-04   2.14464266e-04   0.00000000e+00
  132.55330958   0.420477   2.06063964e-05   2.14534654e-04   0.00000000e+00
  132.57374407   0.420784   3.15367783e-04   2.14561996e-04   0.00000000e+00
  132.59417847   0.421091   8.23589365e-06   2.14546980e-04   0.00000000e+00
  132.61461306   0.421397   4.02673582e-04   2.14526897e-04   0.00000000e+00
  132.63504755   0.421704   5.67166272e-05   2.14600735e-04   0.00000000e+00
  132.65548204   0.422010  -8.27237586e-05   2.14617583e-04   0.00000000e+00
  132.67591643   0.422317   3.48006845e-04   2.14411605e-04   0.00000000e+00
  132.69635102   0.422623  -1.81827903e-04   2.14418482e-04   0.00000000e+00
  132.71678552   0.422930  -5.17522218e-04   2.14616131e-04   0.00000000e+00
  132.73721991   0.423237   2.09358312e-04   2.14593359e-04   0.00000000e+00
  132.75765450   0.423543   1.32216919e-04   2.14587790e-04   0.00000000e+00
  132.77808899   0.423850   5.65703675e-04   2.14487990e-04   0.00000000e+00
  132.79852338   0.424156  -1.28048513e-04   2.14460268e-04   0.00000000e+00
  132.81895787   0.424463   1.06905959e-04   2.14416436e-04   0.00000000e+00
  132.83939247   0.424770  -9.07996689e-06   2.14436353e-04   0.00000000e+00
  132.85982686   0.425076  -3.89800920e-04   2.14553215e-04   0.00000000e+00
  132.88026135   0.425383   1.03071908e-04   2.14458293e-04   0.00000000e+00
  132.90069594   0.425689  -5.08897263e-05   2.14522947e-04   0.00000000e+00
  132.92113033   0.425996   4.55832664e-04   2.14575797e-04   0.00000000e+00
  132.94156482   0.426303   3.53731980e-04   2.14508003e-04   0.00000000e+00
  132.96199931   0.426609   5.24924921e-04   2.14666103e-04   0.00000000e+00
  132.98243390   0.426916   2.77871194e-04   2.14633336e-04   0.00000000e+00
  133.00286830   0.427222  -1.26311703e-04   2.14634787e-04   0.00000000e+00
  133.02330279   0.427529  -9.12116697e-05   2.14639666e-04   0.00000000e+00
  133.04373728   0.427836  -4.32085910e-05   2.14649803e-04   0.00000000e+00
  133.06417177   0.428142   2.06674972e-04   2.14760501e-04   0.00000000e+00
  133.08460626   0.428449   1.06271592e-04   2.14754005e-04   0.00000000e+00
  133.10504075   0.428755  -1.04180486e-04   2.14727306e-04   0.00000000e+00
  133.12547524   0.429062  -5.70313105e-05   2.14711934e-04   0.00000000e+00
  133.14590973   0.429368  -3.46251626e-04   2.14738942e-04   0.00000000e+00
  133.16634422   0.429675  -2.74189670e-04   2.14647209e-04   0.00000000e+00
  133.18677871   0.429982   3.39156411e-04   2.14784535e-04   0.00000000e+00
  133.20721331   0.430288   2.39763433e-04   2.14770377e-04   0.00000000e+00
  133.22764770   0.430595   5.10303008e-05   2.14759026e-04   0.00000000e+00
  133.24808219   0.430901  -1.89685771e-04   2.14790865e-04   0.00000000e+00
  133.26851668   0.431208   2.09079275e-04   2.14720167e-04   0.00000000e+00
  133.28895117   0.431515  -2.28795769e-05   2.14663842e-04   0.00000000e+00
  133.30938566   0.431821   4.39614195e-04   2.14743535e-04   0.00000000e+00
  133.32982005   0.432128  -1.74240889e-04   2.14705985e-04   0.00000000e+00
  133.35025464   0.432434   6.75671927e-04   2.14778562e-04   0.00000000e+00
  133.37068913   0.432741  -1.87727221e-04   2.14751602e-04   0.00000000e+00
  133.39112362   0.433048  -2.91841037e-04   2.14669958e-04   0.00000000e+00
  133.41155811   0.433354  -1.17216257e-04   2.14769353e-04   0.00000000e+00
  133.43199260   0.433661  -7.68158836e-05   2.14724926e-04   0.00000000e+00
  133.45242709   0.433967   2.43736871e-04   2.14832460e-04   0.00000000e+00
  133.47286148   0.434274  -3.78074910e-05   2.14753101e-04   0.00000000e+00
  133.49329607   0.434581  -7.27867834e-05   2.14789556e-04   0.00000000e+00
  133.51373057   0.434887   4.17421505e-04   2.14763928e-04   0.00000000e+00
  133.53416496   0.435194  -3.19454764e-04   2.14793625e-04   0.00000000e+00
  133.55459955   0.435500   3.36154127e-04   2.14800407e-04   0.00000000e+00
  133.57503404   0.435807  -1.53478544e-04   2.14710149e-04   0.00000000e+00
  133.59546843   0.436114   1.41956323e-05   2.14735420e-04   0.00000000e+00
  133.61590292   0.436420  -3.07172481e-04   2.14766474e-04   0.00000000e+00
  133.63633751   0.436727  -2.11275276e-04   2.14802906e-04   0.00000000e+00
  133.65677200   0.437033  -6.71285439e-05   2.14742964e-04   0.00000000e+00
  133.67720639   0.437340   1.72426240e-04   2.14797956e-04   0.00000000e+00
  133.69764098   0.437646  -5.03625980e-05   2.14781585e-04   0.00000000e+00
  133.71807547   0.437953   1.90371198e-04   2.14679262e-04   0.00000000e+00
  133.73850986   0.438260   9.36327146e-05   2.14787748e-04   0.00000000e+00
  133.75894435   0.438566   3.68429706e-04   2.14693349e-04   0.00000000e+00
  133.77937894   0.438873   3.84930185e-05   2.14707579e-04   0.00000000e+00
  133.79981333   0.439179  -2.27547932e-04   2.14848523e-04   0.00000000e+00
  133.82024782   0.439486   5.22514724e-06   2.14701226e-04   0.00000000e+00
  133.84068231   0.439793   2.41955536e-04   2.14743606e-04   0.00000000e+00
  133.86111680   0.440099   4.56811885e-04   2.14823941e-04   0.00000000e+00
  133.88155129   0.440406   6.52397370e-05   2.14797671e-04   0.00000000e+00
  133.90198578   0.440712   1.37118182e-04   2.14789461e-04   0.00000000e+00
  133.92242027   0.441019   1.08309148e-05   2.14748056e-04   0.00000000e+00
  133.94285476   0.441326  -4.91672853e-04   2.14761287e-04   0.00000000e+00
  133.96328925   0.441632  -2.07545889e-05   2.14742678e-04   0.00000000e+00
  133.98372364   0.441939  -3.36894934e-05   2.14755171e-04   0.00000000e+00
  134.00415823   0.442245   2.45956648e-04   2.14661272e-04   0.00000000e+00
  134.02459271   0.442552  -2.74617855e-04   2.14759407e-04   0.00000000e+00
  134.04502710   0.442859  -1.06884354e-04   2.14772471e-04   0.00000000e+00
  134.06546169   0.443165  -1.27680545e-04   2.14771638e-04   0.00000000e+00
  134.08589618   0.443472  -2.25159630e-04   2.14783441e-04   0.00000000e+00
  134.10633057   0.443778  -2.72718153e-04   2.14779609e-04   0.00000000e+00
  134.12676506   0.444085   1.43492915e-04   2.14781918e-04   0.00000000e+00
  134.14719965   0.444391  -3.41759802e-04   2.14788961e-04   0.00000000e+00
  134.16763414   0.444698   4.01576769e-04   2.14731875e-04   0.00000000e+00
  134.18806853   0.445005   2.47243395e-05   2.14781727e-04   0.00000000e+00
  134.20850312   0.445311  -1.27622308e-04   2.14788581e-04   0.00000000e+00
  134.22893761   0.445618  -6.91825544e-05   2.14745296e-04   0.00000000e+00
  134.24937200   0.445924   9.57832423e-05   2.14767117e-04   0.00000000e+00
  134.26980649   0.446231  -1.91970782e-04   2.14688305e-04   0.00000000e+00
  134.29024108   0.446538  -3.64871002e-04   2.14807974e-04   0.00000000e+00
  134.31067547   0.446844   3.12573639e-05   2.14777515e-04   0.00000000e+00
  134.33110995   0.447151   2.40564408e-07   2.14820729e-04   0.00000000e+00
  134.35154454   0.447457  -3.28699334e-04   2.14738133e-04   0.00000000e+00
  134.37197893   0.447764  -1.57534229e-04   2.14679571e-04   0.00000000e+00
  134.41284791   0.448377   6.62475687e-05   2.14717954e-04   0.00000000e+00
  134.43328240   0.448684   2.21780103e-04   2.14744748e-04   0.00000000e+00
  134.45371689   0.448990  -5.05975280e-05   2.14826273e-04   0.00000000e+00
  134.47415138   0.449297   2.42997073e-04   2.14718406e-04   0.00000000e+00
  134.49458597   0.449604  -1.09955893e-05   2.14728234e-04   0.00000000e+00
  134.51502035   0.449910  -1.12311881e-04   2.14721571e-04   0.00000000e+00
  134.53545484   0.450217   4.15700947e-04   2.14651445e-04   0.00000000e+00
  134.55588923   0.450523   3.19248261e-04   2.14525088e-04   0.00000000e+00
  134.57632382   0.450830   1.31068389e-05   2.14468549e-04   0.00000000e+00
  134.59675831   0.451136   1.30993824e-04   2.14427596e-04   0.00000000e+00
  134.61719270   0.451443  -1.81959183e-04   2.14483969e-04   0.00000000e+00
  134.63762719   0.451750   1.58429421e-04   2.14547361e-04   0.00000000e+00
  134.65806177   0.452056  -1.95338213e-04   2.14529705e-04   0.00000000e+00
  134.67849626   0.452363   2.32824769e-04   2.14520519e-04   0.00000000e+00
  134.69893075   0.452669   2.70226390e-05   2.14567255e-04   0.00000000e+00
  134.71936524   0.452976   5.96247906e-04   2.14647851e-04   0.00000000e+00
  134.73979973   0.453283   1.21055820e-04   2.14655228e-04   0.00000000e+00
  134.76023412   0.453589  -5.38187688e-06   2.14756932e-04   0.00000000e+00
  134.78066860   0.453896   1.98110902e-04   2.14593811e-04   0.00000000e+00
  134.80110319   0.454202   5.14470618e-04   2.14570300e-04   0.00000000e+00
  134.82153768   0.454509  -9.48999382e-05   2.14716860e-04   0.00000000e+00
  134.84197207   0.454816  -1.50054404e-04   2.14717835e-04   0.00000000e+00
  134.86240666   0.455122   3.20010482e-04   2.14655466e-04   0.00000000e+00
  134.88284115   0.455429   3.46198530e-04   2.14664413e-04   0.00000000e+00
  134.90327563   0.455735  -6.67308610e-04   2.14747699e-04   0.00000000e+00
  134.92371002   0.456042  -2.49979493e-05   2.14739609e-04   0.00000000e+00
  134.94414461   0.456349  -4.93218032e-05   2.14623342e-04   0.00000000e+00
  134.96457910   0.456655   8.64869661e-05   2.14657870e-04   0.00000000e+00
  134.98501349   0.456962   1.76177546e-04   2.14718763e-04   0.00000000e+00
  135.00544807   0.457268  -1.63066291e-04   2.14638452e-04   0.00000000e+00
  135.02588256   0.457575  -1.47388930e-04   2.14632336e-04   0.00000000e+00
  135.04631695   0.457881   4.37898171e-04   2.14716883e-04   0.00000000e+00
  135.06675144   0.458188  -1.81765449e-04   2.14687329e-04   0.00000000e+00
  135.08718602   0.458495  -1.72002835e-04   2.14666127e-04   0.00000000e+00
  135.10762041   0.458801  -1.87361682e-04   2.14608445e-04   0.00000000e+00
  135.12805490   0.459108   5.87759192e-04   2.14557831e-04   0.00000000e+00
  135.14848949   0.459414  -1.00697303e-04   2.14536701e-04   0.00000000e+00
  135.16892397   0.459721   1.09154858e-04   2.14661891e-04   0.00000000e+00
  135.18935836   0.460028  -1.72385177e-04   2.14578296e-04   0.00000000e+00
  135.20979285   0.460334   2.75605851e-06   2.14348546e-04   0.00000000e+00
  135.23022744   0.460641   3.01863460e-04   2.14476354e-04   0.00000000e+00
  135.25066182   0.460947   2.77261447e-04   2.14603091e-04   0.00000000e+00
  135.27109631   0.461254  -1.66541552e-04   2.14483731e-04   0.00000000e+00
  135.29153070   0.461561  -1.90236514e-04   2.14469073e-04   0.00000000e+00
  135.31196529   0.461867  -2.25149739e-04   2.14495129e-04   0.00000000e+00
  135.33239977   0.462174  -3.55949978e-04   2.14647423e-04   0.00000000e+00
  135.35283416   0.462480  -1.54835393e-04   2.14569444e-04   0.00000000e+00
  135.37326875   0.462787   5.52324516e-05   2.14592811e-04   0.00000000e+00
  135.39370323   0.463094   2.93977574e-04   2.14453153e-04   0.00000000e+00
  135.41413772   0.463400   4.31253619e-05   2.14586577e-04   0.00000000e+00
  135.43457211   0.463707   1.70997271e-04   2.14541722e-04   0.00000000e+00
  135.45500670   0.464013   3.07094853e-05   2.14620177e-04   0.00000000e+00
  135.47544118   0.464320  -1.21233812e-04   2.14531442e-04   0.00000000e+00
  135.49587557   0.464626   2.51656982e-04   2.14597333e-04   0.00000000e+00
  135.51631016   0.464933   2.06233240e-05   2.14594501e-04   0.00000000e+00
  135.53674464   0.465240  -1.32457689e-04   2.14436329e-04   0.00000000e+00
  135.55717903   0.465546  -7.72136502e-05   2.14448394e-04   0.00000000e+00
  135.57761352   0.465853   4.53605019e-04   2.14502078e-04   0.00000000e+00
  135.59804810   0.466159  -2.22868851e-07   2.14493916e-04   0.00000000e+00
  135.61848249   0.466466   3.21470358e-04   2.14506385e-04   0.00000000e+00
  135.63891698   0.466773  -6.16481446e-05   2.14436948e-04   0.00000000e+00
  135.65935156   0.467079   1.83459845e-04   2.14492797e-04   0.00000000e+00
  135.67978605   0.467386   2.33983724e-05   2.14426026e-04   0.00000000e+00
  135.70022044   0.467692  -3.65208629e-04   2.14340384e-04   0.00000000e+00
  135.72065492   0.467999  -2.94928553e-04   2.14424622e-04   0.00000000e+00
  135.74108951   0.468306   5.59658527e-05   2.14371462e-04   0.00000000e+00
  135.76152389   0.468612  -1.93667522e-04   2.14407108e-04   0.00000000e+00
  135.78195838   0.468919  -3.27518894e-04   2.14348903e-04   0.00000000e+00
  135.80239297   0.469225   6.62753032e-05   2.14410606e-04   0.00000000e+00
  135.82282735   0.469532  -1.01384115e-04   2.14471809e-04   0.00000000e+00
  135.84326184   0.469839   2.03525521e-04   2.14457579e-04   0.00000000e+00
  135.86369633   0.470145   2.28345105e-04   2.14380314e-04   0.00000000e+00
  135.88413081   0.470452  -4.83768657e-04   2.14348403e-04   0.00000000e+00
  135.90456530   0.470758  -8.85337562e-05   2.14256147e-04   0.00000000e+00
  135.92499978   0.471065   9.24758858e-05   2.14139118e-04   0.00000000e+00
  135.94543417   0.471371  -1.03924762e-04   2.14277611e-04   0.00000000e+00
  135.96586876   0.471678  -9.20324313e-07   2.14293363e-04   0.00000000e+00
  135.98630324   0.471985   4.86870331e-04   2.14159654e-04   0.00000000e+00
  136.00673763   0.472291  -5.44815873e-04   2.14137000e-04   0.00000000e+00
  136.02717221   0.472598  -1.30626035e-05   2.14177073e-04   0.00000000e+00
  136.04760670   0.472904   1.42312835e-04   2.14249745e-04   0.00000000e+00
  136.06804108   0.473211   1.71384368e-04   2.14236848e-04   0.00000000e+00
  136.08847557   0.473518  -1.28683372e-05   2.14291317e-04   0.00000000e+00
  136.10891016   0.473824   4.86349309e-04   2.14297218e-04   0.00000000e+00
  136.12934464   0.474131  -6.76713841e-06   2.14285535e-04   0.00000000e+00
  136.14977903   0.474437  -4.14990319e-05   2.14205009e-04   0.00000000e+00
  136.17021361   0.474744  -2.07740246e-05   2.14254076e-04   0.00000000e+00
  136.19064810   0.475051  -2.84916130e-04   2.14262928e-04   0.00000000e+00
  136.21108248   0.475357  -4.15327685e-05   2.14204938e-04   0.00000000e+00
  136.23151697   0.475664   1.66303334e-04   2.14167412e-04   0.00000000e+00
  136.25195155   0.475970   4.92897688e-04   2.14143973e-04   0.00000000e+00
  136.27238594   0.476277   2.52432435e-04   2.14163461e-04   0.00000000e+00
  136.29282042   0.476584  -1.17108934e-04   2.14082341e-04   0.00000000e+00
  136.31325501   0.476890  -3.17571346e-05   2.14045291e-04   0.00000000e+00
  136.33368939   0.477197   1.66065828e-04   2.14116917e-04   0.00000000e+00
  136.35412388   0.477503  -1.53688690e-04   2.14131932e-04   0.00000000e+00
  136.37455836   0.477810   1.32488516e-04   2.14021471e-04   0.00000000e+00
  136.39499285   0.478116  -1.34166187e-04   2.14064875e-04   0.00000000e+00
  136.41542733   0.478423  -1.38368981e-04   2.13970000e-04   0.00000000e+00
  136.43586182   0.478730   3.92490167e-04   2.14178144e-04   0.00000000e+00
  136.45629640   0.479036  -7.32777222e-05   2.14193016e-04   0.00000000e+00
  136.47673079   0.479343   2.33692181e-04   2.14293221e-04   0.00000000e+00
  136.49716527   0.479649  -2.69003650e-04   2.14081199e-04   0.00000000e+00
  136.51759976   0.479956   6.69738656e-05   2.14168268e-04   0.00000000e+00
  136.53803424   0.480263  -2.64297903e-04   2.14189423e-04   0.00000000e+00
  136.55846873   0.480569  -1.13353392e-04   2.14138618e-04   0.00000000e+00
  136.57890321   0.480876   7.24546341e-05   2.14271995e-04   0.00000000e+00
  136.59933770   0.481182   1.84459406e-04   2.14176692e-04   0.00000000e+00
  136.61977218   0.481489   7.22205116e-04   2.14064375e-04   0.00000000e+00
  136.64020666   0.481796  -8.57155495e-05   2.14184616e-04   0.00000000e+00
  136.66064115   0.482102  -2.17229274e-04   2.14147328e-04   0.00000000e+00
  136.68107563   0.482409   1.74520697e-04   2.14152420e-04   0.00000000e+00
  136.70151012   0.482715   5.29377782e-04   2.14170814e-04   0.00000000e+00
  136.72194460   0.483022  -1.00752771e-06   2.14204010e-04   0.00000000e+00
  136.74237899   0.483329  -1.05870474e-05   2.14276920e-04   0.00000000e+00
  136.76281357   0.483635   6.03662972e-04   2.14168411e-04   0.00000000e+00
  136.78324805   0.483942   5.04623972e-06   2.14149255e-04   0.00000000e+00
  136.80368244   0.484248  -2.38576704e-04   2.14163580e-04   0.00000000e+00
  136.82411702   0.484555  -1.79444472e-04   2.14083031e-04   0.00000000e+00
  136.84455151   0.484862   2.39974877e-04   2.14190851e-04   0.00000000e+00
  136.86498599   0.485168   1.80362274e-04   2.14193849e-04   0.00000000e+00
  136.88542037   0.485475  -2.08849524e-04   2.14238776e-04   0.00000000e+00
  136.90585496   0.485781   1.98035686e-04   2.14131860e-04   0.00000000e+00
  136.92628944   0.486088   5.67880106e-04   2.14159487e-04   0.00000000e+00
  136.94672383   0.486394   3.62146414e-04   2.14299217e-04   0.00000000e+00
  136.96715841   0.486701  -2.88445248e-06   2.14160082e-04   0.00000000e+00
  136.98759289   0.487008  -6.47112813e-05   2.14178405e-04   0.00000000e+00
  137.00802728   0.487314  -3.57484906e-04   2.14180238e-04   0.00000000e+00
  137.02846176   0.487621   7.27116616e-05   2.14208864e-04   0.00000000e+00
  137.04889634   0.487927  -2.01935600e-06   2.14242155e-04   0.00000000e+00
  137.06933073   0.488234   5.45731230e-04   2.14092169e-04   0.00000000e+00
  137.08976521   0.488541  -3.00770571e-04   2.14236134e-04   0.00000000e+00
  137.11019979   0.488847  -2.14071443e-04   2.14204152e-04   0.00000000e+00
  137.13063418   0.489154  -5.43000005e-05   2.14073894e-04   0.00000000e+00
  137.15106866   0.489460   3.10923953e-04   2.14030966e-04   0.00000000e+00
  137.17150314   0.489767  -1.86032195e-04   2.14079795e-04   0.00000000e+00
  137.19193773   0.490074  -7.57009409e-06   2.14013714e-04   0.00000000e+00
  137.21237211   0.490380   1.04325195e-05   2.14051787e-04   0.00000000e+00
  137.23280659   0.490687  -2.31500557e-04   2.14079581e-04   0.00000000e+00
  137.25324097   0.490993   4.19535489e-04   2.14016498e-04   0.00000000e+00
  137.27367556   0.491300   3.66769827e-05   2.14057879e-04   0.00000000e+00
  137.29411004   0.491607  -1.20150947e-04   2.13974474e-04   0.00000000e+00
  137.31454442   0.491913   1.46647332e-04   2.14028515e-04   0.00000000e+00
  137.33497901   0.492220   3.01907487e-04   2.14090931e-04   0.00000000e+00
  137.35541349   0.492526  -2.42562680e-04   2.14167983e-04   0.00000000e+00
  137.39628235   0.493139   1.20516923e-04   2.13802977e-04   0.00000000e+00
  137.41671694   0.493446  -1.02592750e-04   2.14053477e-04   0.00000000e+00
  137.43715142   0.493753   3.69600917e-04   2.14035725e-04   0.00000000e+00
  137.45758580   0.494059  -7.45449600e-05   2.13920315e-04   0.00000000e+00
  137.47802038   0.494366  -1.52448940e-04   2.13917055e-04   0.00000000e+00
  137.49845487   0.494672  -9.37016853e-05   2.13968597e-04   0.00000000e+00
  137.51888925   0.494979   2.60744642e-04   2.14026563e-04   0.00000000e+00
  137.53932373   0.495286  -2.93042897e-04   2.13994677e-04   0.00000000e+00
  137.55975831   0.495592  -3.56592652e-04   2.14075583e-04   0.00000000e+00
  137.58019270   0.495899   8.71172691e-05   2.13966764e-04   0.00000000e+00
  137.60062718   0.496205   4.97346727e-05   2.14036938e-04   0.00000000e+00
  137.62106176   0.496512   5.01417564e-05   2.14003957e-04   0.00000000e+00
  137.64149624   0.496819  -4.86821581e-04   2.14043411e-04   0.00000000e+00
  137.66193062   0.497125  -6.86069428e-05   2.14092193e-04   0.00000000e+00
  137.68236511   0.497432   7.54863608e-05   2.14111943e-04   0.00000000e+00
  137.70279969   0.497738   1.12618764e-04   2.14009359e-04   0.00000000e+00
  137.72323407   0.498045   1.83933957e-04   2.14137928e-04   0.00000000e+00
  137.74366855   0.498352   2.10774168e-04   2.13990394e-04   0.00000000e+00
  137.76410313   0.498658   3.34123065e-05   2.14053143e-04   0.00000000e+00
  137.78453751   0.498965   3.76670751e-04   2.13965170e-04   0.00000000e+00
  137.80497200   0.499271   1.43671802e-04   2.14041888e-04   0.00000000e+00
  137.82540638   0.499578   6.15117313e-04   2.14062971e-04   0.00000000e+00
  137.84584096   0.499884  -2.56691198e-04   2.13965646e-04   0.00000000e+00
  137.86627544  -0.499809  -2.10817086e-04   2.13919339e-04   0.00000000e+00
  137.88670992  -0.499502  -5.92231144e-04   2.13879029e-04   0.00000000e+00
  137.90714430  -0.499196   6.15336450e-05   2.13842859e-04   0.00000000e+00
  137.92757888  -0.498889   1.55388236e-04   2.13911010e-04   0.00000000e+00
  137.94801337  -0.498583   2.30347917e-05   2.13792007e-04   0.00000000e+00
  137.96844775  -0.498276   2.64724239e-04   2.13800978e-04   0.00000000e+00
  137.98888233  -0.497969   5.47413725e-04   2.13718549e-04   0.00000000e+00
  138.00931681  -0.497663   1.90403839e-04   2.13651302e-04   0.00000000e+00
  138.02975119  -0.497356   3.30476328e-04   2.13701892e-04   0.00000000e+00
  138.05018567  -0.497050   1.39756647e-04   2.13771638e-04   0.00000000e+00
  138.07062025  -0.496743  -8.72665450e-05   2.13620890e-04   0.00000000e+00
  138.09105473  -0.496436  -1.58835542e-04   2.13721333e-04   0.00000000e+00
  138.11148911  -0.496130   5.46372238e-04   2.13720048e-04   0.00000000e+00
  138.13192369  -0.495823   2.79520196e-04   2.13820990e-04   0.00000000e+00
  138.15235817  -0.495517  -2.00200070e-04   2.13933117e-04   0.00000000e+00
  138.17279255  -0.495210   1.85142908e-04   2.13890617e-04   0.00000000e+00
  138.19322704  -0.494903   2.86416552e-05   2.14087790e-04   0.00000000e+00
  138.21366162  -0.494597  -7.73824495e-05   2.13887429e-04   0.00000000e+00
  138.23409610  -0.494290  -1.43958808e-04   2.14011929e-04   0.00000000e+00
  138.25453048  -0.493984  -2.22216308e-04   2.13935258e-04   0.00000000e+00
  138.27496506  -0.493677  -3.78858542e-04   2.14083674e-04   0.00000000e+00
  138.29539954  -0.493371  -4.85483084e-05   2.14068254e-04   0.00000000e+00
  138.31583392  -0.493064  -2.61033091e-05   2.14047076e-04   0.00000000e+00
  138.33626840  -0.492757   5.23334844e-05   2.13956794e-04   0.00000000e+00
  138.35670298  -0.492451  -2.37595549e-04   2.13993439e-04   0.00000000e+00
  138.37713746  -0.492144  -3.51727453e-04   2.13943492e-04   0.00000000e+00
  138.39757184  -0.491838  -3.47613636e-05   2.14044910e-04   0.00000000e+00
  138.41800642  -0.491531  -1.48542116e-04   2.14080366e-04   0.00000000e+00
  138.43844090  -0.491224  -3.60510164e-05   2.14139309e-04   0.00000000e+00
  138.45887528  -0.490918  -1.14468008e-05   2.14098142e-04   0.00000000e+00
  138.47930976  -0.490611   9.25019033e-05   2.14090670e-04   0.00000000e+00
  138.49974434  -0.490305  -6.89714962e-06   2.13966265e-04   0.00000000e+00
  138.52017872  -0.489998  -1.42531348e-04   2.14120034e-04   0.00000000e+00
  138.54061320  -0.489691  -5.62190835e-04   2.14113466e-04   0.00000000e+00
  138.56104768  -0.489385   1.22623523e-04   2.14154300e-04   0.00000000e+00
  138.58148216  -0.489078  -1.03907473e-04   2.14105685e-04   0.00000000e+00
  138.60191664  -0.488772   7.76604905e-05   2.14235040e-04   0.00000000e+00
  138.62235111  -0.488465  -9.14361705e-05   2.14158321e-04   0.00000000e+00
  138.64278559  -0.488158  -1.24031642e-04   2.14121866e-04   0.00000000e+00
  138.66322007  -0.487852   3.08784369e-04   2.14113490e-04   0.00000000e+00
