  KIC = 8142787; CANDIDATE = 1
  PERIOD = 178.14250428; BKJD0 = 210.11720779

      BKJD        PHASE         VALUE         UNCERTAINTY         MODEL
  132.08436739  -0.438036   2.10194565e-04   3.40907514e-04   0.00000000e+00
  132.10480166  -0.437921  -3.46415369e-04   3.40850500e-04   0.00000000e+00
  132.12523604  -0.437807   1.37456057e-04   3.40857061e-04   0.00000000e+00
  132.14567022  -0.437692   2.60125962e-04   3.40914691e-04   0.00000000e+00
  132.16610450  -0.437577  -2.74383357e-04   3.40801094e-04   0.00000000e+00
  132.18653888  -0.437463  -3.95892949e-05   3.40828600e-04   0.00000000e+00
  132.20697316  -0.437348  -9.47679159e-05   3.40769091e-04   0.00000000e+00
  132.22740734  -0.437233  -4.27716957e-05   3.40923808e-04   0.00000000e+00
  132.24784162  -0.437118  -1.60973144e-04   3.40935513e-04   0.00000000e+00
  132.26827599  -0.437004  -5.02849573e-04   3.40835900e-04   0.00000000e+00
  132.28871017  -0.436889   1.33528450e-05   3.40720763e-04   0.00000000e+00
  132.30914445  -0.436774   2.76380876e-04   3.40942351e-04   0.00000000e+00
  132.32957883  -0.436660  -3.28606204e-04   3.40831156e-04   0.00000000e+00
  132.35001301  -0.436545  -1.70183681e-04   3.40769522e-04   0.00000000e+00
  132.37044728  -0.436430   1.17197041e-05   3.40983626e-04   0.00000000e+00
  132.39088156  -0.436315  -2.81334689e-05   3.40934712e-04   0.00000000e+00
  132.41131584  -0.436201  -5.17167212e-06   3.40840305e-04   0.00000000e+00
  132.43175011  -0.436086   4.70446920e-04   3.40895440e-04   0.00000000e+00
  132.45218439  -0.435971   9.27067868e-05   3.40913243e-04   0.00000000e+00
  132.47261877  -0.435857  -4.40974495e-04   3.40933449e-04   0.00000000e+00
  132.49305295  -0.435742  -1.30731923e-04   3.40762622e-04   0.00000000e+00
  132.51348722  -0.435627  -1.15558775e-04   3.40891497e-04   0.00000000e+00
  132.53392140  -0.435512  -3.53011422e-04   3.40792808e-04   0.00000000e+00
  132.55435577  -0.435398   1.58651285e-04   3.41021450e-04   0.00000000e+00
  132.57479005  -0.435283   5.36609208e-04   3.40930523e-04   0.00000000e+00
  132.59522423  -0.435168  -2.68778159e-04   3.40891775e-04   0.00000000e+00
  132.61565860  -0.435054   1.64089343e-04   3.41066483e-04   0.00000000e+00
  132.63609288  -0.434939   1.79839524e-04   3.40992373e-04   0.00000000e+00
  132.65652715  -0.434824  -2.84720134e-04   3.40996224e-04   0.00000000e+00
  132.67696133  -0.434710   7.20723282e-04   3.41008698e-04   0.00000000e+00
  132.69739570  -0.434595   2.41651043e-04   3.40844155e-04   0.00000000e+00
  132.71782998  -0.434480  -1.08356813e-04   3.41003000e-04   0.00000000e+00
  132.73826415  -0.434365   1.05020780e-04   3.40865193e-04   0.00000000e+00
  132.75869853  -0.434251  -1.48758074e-04   3.40832296e-04   0.00000000e+00
  132.77913280  -0.434136  -1.20613251e-05   3.40906405e-04   0.00000000e+00
  132.79956698  -0.434021   9.99068548e-05   3.40963759e-04   0.00000000e+00
  132.82000125  -0.433907   3.24190348e-04   3.40954395e-04   0.00000000e+00
  132.84043563  -0.433792  -4.94529369e-04   3.40866301e-04   0.00000000e+00
  132.86086980  -0.433677   4.23859362e-05   3.40879700e-04   0.00000000e+00
  132.88130407  -0.433562   3.69487960e-04   3.40870398e-04   0.00000000e+00
  132.90173845  -0.433448   8.45504588e-06   3.40919527e-04   0.00000000e+00
  132.92217262  -0.433333  -5.23391344e-05   3.40901570e-04   0.00000000e+00
  132.94260690  -0.433218   6.63533122e-04   3.40830140e-04   0.00000000e+00
  132.96304117  -0.433104  -1.64407549e-04   3.40978667e-04   0.00000000e+00
  132.98347554  -0.432989   2.42579731e-04   3.40976695e-04   0.00000000e+00
  133.00390972  -0.432874  -2.96952683e-04   3.40966346e-04   0.00000000e+00
  133.02434399  -0.432760  -1.43758084e-04   3.40960925e-04   0.00000000e+00
  133.04477826  -0.432645   4.96595658e-04   3.40884967e-04   0.00000000e+00
  133.06521253  -0.432530   8.28917117e-04   3.40884875e-04   0.00000000e+00
  133.08564681  -0.432415   3.11645458e-04   3.40971582e-04   0.00000000e+00
  133.10608108  -0.432301   8.39913703e-04   3.40982856e-04   0.00000000e+00
  133.12651535  -0.432186  -2.99983067e-04   3.40845972e-04   0.00000000e+00
  133.14694962  -0.432071  -7.82690353e-05   3.40834914e-04   0.00000000e+00
  133.16738390  -0.431957  -2.55202330e-04   3.41066883e-04   0.00000000e+00
  133.18781817  -0.431842  -3.87051033e-04   3.40968317e-04   0.00000000e+00
  133.20825254  -0.431727   1.55447698e-04   3.40904527e-04   0.00000000e+00
  133.22868671  -0.431612   5.86604510e-04   3.40948850e-04   0.00000000e+00
  133.24912098  -0.431498   1.86840551e-04   3.40903140e-04   0.00000000e+00
  133.26955525  -0.431383  -1.75422366e-04   3.40878068e-04   0.00000000e+00
  133.28998952  -0.431268  -5.70325946e-05   3.40882195e-04   0.00000000e+00
  133.31042380  -0.431154  -5.36443719e-04   3.40970165e-04   0.00000000e+00
  133.33085797  -0.431039  -2.27360001e-04   3.40884937e-04   0.00000000e+00
  133.35129234  -0.430924  -1.44774316e-04   3.40795888e-04   0.00000000e+00
  133.37172661  -0.430809  -7.72402033e-04   3.40925749e-04   0.00000000e+00
  133.39216088  -0.430695  -3.09939751e-04   3.40787449e-04   0.00000000e+00
  133.41259515  -0.430580   4.76227603e-04   3.40942105e-04   0.00000000e+00
  133.43302942  -0.430465  -2.39342098e-04   3.40821793e-04   0.00000000e+00
  133.45346369  -0.430351   2.38475801e-04   3.40799985e-04   0.00000000e+00
  133.47389786  -0.430236  -5.06020204e-04   3.40741954e-04   0.00000000e+00
  133.49433223  -0.430121  -5.21934376e-04   3.40781843e-04   0.00000000e+00
  133.51476650  -0.430007  -2.88123845e-04   3.40774204e-04   0.00000000e+00
  133.53520067  -0.429892   4.09339204e-04   3.40952239e-04   0.00000000e+00
  133.55563504  -0.429777  -1.83751542e-04   3.40834083e-04   0.00000000e+00
  133.57606930  -0.429662   3.65851357e-05   3.40751657e-04   0.00000000e+00
  133.59650347  -0.429548   5.25146557e-04   3.40907822e-04   0.00000000e+00
  133.61693774  -0.429433   2.22109902e-05   3.40880809e-04   0.00000000e+00
  133.63737211  -0.429318   3.43739129e-04   3.40869751e-04   0.00000000e+00
  133.65780638  -0.429204  -1.46520451e-04   3.40877144e-04   0.00000000e+00
  133.67824055  -0.429089  -4.54930708e-05   3.40781319e-04   0.00000000e+00
  133.69867492  -0.428974  -3.86522760e-04   3.40879207e-04   0.00000000e+00
  133.71910918  -0.428859   4.40305982e-04   3.40959631e-04   0.00000000e+00
  133.73954335  -0.428745  -6.87955094e-04   3.40841999e-04   0.00000000e+00
  133.75997762  -0.428630  -5.06984715e-04   3.40892637e-04   0.00000000e+00
  133.78041199  -0.428515   3.14306621e-04   3.40951777e-04   0.00000000e+00
  133.80084615  -0.428401  -1.46200725e-05   3.40953810e-04   0.00000000e+00
  133.82128042  -0.428286  -6.96329152e-04   3.40946848e-04   0.00000000e+00
  133.84171469  -0.428171   2.91319514e-05   3.40882750e-04   0.00000000e+00
  133.86214896  -0.428057  -4.62825345e-04   3.41016830e-04   0.00000000e+00
  133.88258322  -0.427942   2.53009510e-05   3.40991111e-04   0.00000000e+00
  133.90301749  -0.427827   6.91374476e-05   3.41077541e-04   0.00000000e+00
  133.92345176  -0.427712   6.86254051e-05   3.40877606e-04   0.00000000e+00
  133.94388602  -0.427598   1.57697518e-03   3.41076031e-04   0.00000000e+00
  133.96432029  -0.427483   3.47594954e-04   3.41011748e-04   0.00000000e+00
  133.98475446  -0.427368  -1.81141867e-04   3.40991665e-04   0.00000000e+00
  134.00518882  -0.427254   5.75988750e-04   3.40904280e-04   0.00000000e+00
  134.02562309  -0.427139  -5.32634188e-04   3.40853857e-04   0.00000000e+00
  134.04605725  -0.427024  -2.41996109e-04   3.40959292e-04   0.00000000e+00
  134.06649162  -0.426909   4.63696189e-04   3.41023360e-04   0.00000000e+00
  134.08692588  -0.426795  -1.45773365e-04   3.41022621e-04   0.00000000e+00
  134.10736005  -0.426680  -3.69080351e-04   3.40970412e-04   0.00000000e+00
  134.12779431  -0.426565   4.58029028e-04   3.41002230e-04   0.00000000e+00
  134.14822868  -0.426451   8.53760032e-05   3.41122573e-04   0.00000000e+00
  134.16866294  -0.426336  -3.85906599e-04   3.41015352e-04   0.00000000e+00
  134.18909711  -0.426221  -3.31645669e-04   3.40906251e-04   0.00000000e+00
  134.20953147  -0.426106  -4.22667335e-04   3.40968656e-04   0.00000000e+00
  134.22996574  -0.425992   4.36290024e-04   3.40937546e-04   0.00000000e+00
  134.25039990  -0.425877   3.18606540e-05   3.41030075e-04   0.00000000e+00
  134.27083417  -0.425762  -6.57010444e-05   3.41083793e-04   0.00000000e+00
  134.29126853  -0.425648  -4.10231318e-04   3.41056965e-04   0.00000000e+00
  134.31170269  -0.425533   7.59664370e-05   3.41056534e-04   0.00000000e+00
  134.33213696  -0.425418   1.94998380e-04   3.40993790e-04   0.00000000e+00
  134.35257132  -0.425304  -1.85197516e-04   3.41027180e-04   0.00000000e+00
  134.37300549  -0.425189  -2.24911536e-04   3.41085056e-04   0.00000000e+00
  134.41387401  -0.424959   3.88533716e-05   3.41096268e-04   0.00000000e+00
  134.43430827  -0.424845   5.42917245e-05   3.41022498e-04   0.00000000e+00
  134.45474254  -0.424730   2.56923151e-04   3.41087397e-04   0.00000000e+00
  134.47517680  -0.424615  -3.86704424e-05   3.41051790e-04   0.00000000e+00
  134.49561116  -0.424501  -5.02758304e-04   3.40962465e-04   0.00000000e+00
  134.51604533  -0.424386  -3.34495839e-04   3.40984334e-04   0.00000000e+00
  134.53647959  -0.424271  -7.04467629e-05   3.40956397e-04   0.00000000e+00
  134.55691375  -0.424156   3.10304614e-05   3.40921036e-04   0.00000000e+00
  134.57734811  -0.424042   3.08676904e-05   3.40883119e-04   0.00000000e+00
  134.59778237  -0.423927  -8.31852292e-05   3.40797552e-04   0.00000000e+00
  134.61821653  -0.423812  -1.36527691e-05   3.40958183e-04   0.00000000e+00
  134.63865080  -0.423698   2.65742814e-05   3.40911395e-04   0.00000000e+00
  134.65908516  -0.423583   4.52280772e-04   3.40956766e-04   0.00000000e+00
  134.67951942  -0.423468  -4.40528689e-04   3.40911919e-04   0.00000000e+00
  134.69995368  -0.423354   2.73834125e-04   3.41093866e-04   0.00000000e+00
  134.72038794  -0.423239   3.13881228e-04   3.41071473e-04   0.00000000e+00
  134.74082220  -0.423124  -1.18470639e-04   3.41114226e-04   0.00000000e+00
  134.76125636  -0.423009   3.84634385e-04   3.41086011e-04   0.00000000e+00
  134.78169062  -0.422895  -7.89756850e-04   3.41009284e-04   0.00000000e+00
  134.80212498  -0.422780   7.10132434e-04   3.41086412e-04   0.00000000e+00
  134.82255924  -0.422665  -4.03097666e-04   3.41075816e-04   0.00000000e+00
  134.84299340  -0.422551  -4.72608523e-04   3.41065251e-04   0.00000000e+00
  134.86342776  -0.422436  -2.24459511e-04   3.41050035e-04   0.00000000e+00
  134.88386202  -0.422321  -3.53274466e-04   3.40982486e-04   0.00000000e+00
  134.90429628  -0.422206   4.44312455e-04   3.41099040e-04   0.00000000e+00
  134.92473044  -0.422092   2.58618749e-05   3.41095036e-04   0.00000000e+00
  134.94516480  -0.421977  -3.10030294e-05   3.41120201e-04   0.00000000e+00
  134.96559906  -0.421862  -7.24774632e-05   3.41068208e-04   0.00000000e+00
  134.98603322  -0.421748  -2.69053734e-04   3.41058074e-04   0.00000000e+00
  135.00646758  -0.421633   3.66151607e-04   3.41119678e-04   0.00000000e+00
  135.02690184  -0.421518   2.62944505e-04   3.41146598e-04   0.00000000e+00
  135.04733599  -0.421403   1.76835045e-04   3.41139730e-04   0.00000000e+00
  135.06777025  -0.421289   3.95848761e-04   3.41173642e-04   0.00000000e+00
  135.08820461  -0.421174  -6.22609269e-04   3.41140469e-04   0.00000000e+00
  135.10863877  -0.421059  -2.71155604e-04   3.41137697e-04   0.00000000e+00
  135.12907303  -0.420945  -2.85203249e-05   3.41135140e-04   0.00000000e+00
  135.14950738  -0.420830   1.18319351e-04   3.41166466e-04   0.00000000e+00
  135.16994164  -0.420715  -5.92038927e-05   3.41162061e-04   0.00000000e+00
  135.19037580  -0.420601   7.89824005e-05   3.41191600e-04   0.00000000e+00
  135.21081006  -0.420486   1.13546489e-04   3.41182144e-04   0.00000000e+00
  135.23124441  -0.420371  -1.92045692e-04   3.41178540e-04   0.00000000e+00
  135.25167857  -0.420256  -7.47332299e-05   3.41212946e-04   0.00000000e+00
  135.27211283  -0.420142   1.72874718e-04   3.41160675e-04   0.00000000e+00
  135.29254698  -0.420027   5.42706412e-04   3.41168991e-04   0.00000000e+00
  135.31298134  -0.419912  -3.61936983e-04   3.41223049e-04   0.00000000e+00
  135.33341560  -0.419798   2.03491367e-04   3.41227946e-04   0.00000000e+00
  135.35384975  -0.419683   4.25962733e-04   3.41213746e-04   0.00000000e+00
  135.37428411  -0.419568  -2.05484626e-05   3.41181220e-04   0.00000000e+00
  135.39471837  -0.419453  -2.23167429e-04   3.41212607e-04   0.00000000e+00
  135.41515262  -0.419339   1.04484783e-03   3.41254713e-04   0.00000000e+00
  135.43558678  -0.419224   6.13237403e-04   3.41232536e-04   0.00000000e+00
  135.45602113  -0.419109   6.63111835e-05   3.41194957e-04   0.00000000e+00
  135.47645539  -0.418995  -3.28209895e-04   3.41212453e-04   0.00000000e+00
  135.49688954  -0.418880   1.47675970e-04   3.41172133e-04   0.00000000e+00
  135.51732390  -0.418765   1.30527626e-04   3.41202350e-04   0.00000000e+00
  135.53775815  -0.418651   3.51299303e-05   3.41206323e-04   0.00000000e+00
  135.55819231  -0.418536   2.12443562e-04   3.41196097e-04   0.00000000e+00
  135.57862656  -0.418421  -5.44042691e-04   3.41180973e-04   0.00000000e+00
  135.59906092  -0.418306  -5.70803331e-04   3.41190429e-04   0.00000000e+00
  135.61949507  -0.418192  -1.50501762e-04   3.41220862e-04   0.00000000e+00
  135.63992933  -0.418077  -3.35895861e-04   3.41145335e-04   0.00000000e+00
  135.66036368  -0.417962  -8.67490209e-05   3.41212083e-04   0.00000000e+00
  135.68079793  -0.417848  -3.28047974e-06   3.41168776e-04   0.00000000e+00
  135.70123209  -0.417733   1.84241882e-04   3.41211898e-04   0.00000000e+00
  135.72166634  -0.417618  -2.14590929e-04   3.41193972e-04   0.00000000e+00
  135.74210069  -0.417503   2.83965114e-04   3.41210235e-04   0.00000000e+00
  135.76253485  -0.417389  -2.76356330e-04   3.41171979e-04   0.00000000e+00
  135.78296910  -0.417274   2.13197727e-04   3.41190091e-04   0.00000000e+00
  135.80340345  -0.417159  -3.23218417e-04   3.41179279e-04   0.00000000e+00
  135.82383761  -0.417045   1.42613874e-04   3.41184146e-04   0.00000000e+00
  135.84427186  -0.416930  -5.79553889e-05   3.41193294e-04   0.00000000e+00
  135.86470611  -0.416815   3.13365173e-05   3.41212391e-04   0.00000000e+00
  135.88514036  -0.416700   4.71991075e-05   3.41189197e-04   0.00000000e+00
  135.90557462  -0.416586  -3.89932907e-04   3.41172657e-04   0.00000000e+00
  135.92600887  -0.416471  -1.64176538e-04   3.41201087e-04   0.00000000e+00
  135.94644302  -0.416356   1.98255754e-04   3.41157625e-04   0.00000000e+00
  135.96687737  -0.416242   4.41208934e-04   3.41191661e-04   0.00000000e+00
  135.98731162  -0.416127  -8.76502037e-05   3.41178417e-04   0.00000000e+00
  136.00774577  -0.416012  -4.02905033e-05   3.41209989e-04   0.00000000e+00
  136.02818012  -0.415898   8.40945063e-05   3.41183899e-04   0.00000000e+00
  136.04861438  -0.415783  -2.21205390e-04   3.41192432e-04   0.00000000e+00
  136.06904853  -0.415668   4.11810778e-04   3.41206785e-04   0.00000000e+00
  136.08948278  -0.415553   2.25390879e-04   3.41217350e-04   0.00000000e+00
  136.10991713  -0.415439  -7.82948200e-05   3.41217227e-04   0.00000000e+00
  136.13035138  -0.415324  -1.94583999e-04   3.41218952e-04   0.00000000e+00
  136.15078553  -0.415209  -3.29919583e-05   3.41231642e-04   0.00000000e+00
  136.17121988  -0.415095  -3.47731786e-04   3.41180696e-04   0.00000000e+00
  136.19165413  -0.414980  -1.64784810e-04   3.41210789e-04   0.00000000e+00
  136.21208828  -0.414865   6.51598929e-04   3.41123251e-04   0.00000000e+00
  136.23252253  -0.414750  -3.84346080e-05   3.41171887e-04   0.00000000e+00
  136.25295688  -0.414636   2.88620672e-04   3.41165603e-04   0.00000000e+00
  136.27339103  -0.414521   4.01793396e-04   3.41194772e-04   0.00000000e+00
  136.29382528  -0.414406   5.70456197e-04   3.41064173e-04   0.00000000e+00
  136.31425963  -0.414292   2.94030516e-04   3.41162923e-04   0.00000000e+00
  136.33469377  -0.414177   1.37775152e-04   3.41205153e-04   0.00000000e+00
  136.35512802  -0.414062   6.50893541e-04   3.41173796e-04   0.00000000e+00
  136.37556227  -0.413948  -4.49705218e-04   3.41023206e-04   0.00000000e+00
  136.39599652  -0.413833  -6.00728653e-04   3.41182298e-04   0.00000000e+00
  136.41643077  -0.413718  -4.06461138e-04   3.41207494e-04   0.00000000e+00
  136.43686502  -0.413603  -3.23073625e-04   3.41186672e-04   0.00000000e+00
  136.45729937  -0.413489  -4.16569928e-04   3.41241222e-04   0.00000000e+00
  136.47773351  -0.413374   1.73554484e-04   3.41256623e-04   0.00000000e+00
  136.49816776  -0.413259  -1.37426204e-07   3.41277414e-04   0.00000000e+00
  136.51860201  -0.413145   2.61389184e-04   3.41269313e-04   0.00000000e+00
  136.53903626  -0.413030   5.02365300e-04   3.41264385e-04   0.00000000e+00
  136.55947050  -0.412915   3.74867931e-06   3.41278708e-04   0.00000000e+00
  136.57990475  -0.412800   1.07487337e-04   3.41262321e-04   0.00000000e+00
  136.60033900  -0.412686  -1.58358393e-04   3.41246058e-04   0.00000000e+00
  136.62077324  -0.412571  -3.48380536e-04   3.41269683e-04   0.00000000e+00
  136.64120749  -0.412456   7.23593205e-06   3.41267095e-04   0.00000000e+00
  136.66164174  -0.412342   2.86074133e-04   3.41264970e-04   0.00000000e+00
  136.68207598  -0.412227  -8.24112870e-05   3.41247074e-04   0.00000000e+00
  136.70251023  -0.412112   6.84545511e-05   3.41264693e-04   0.00000000e+00
  136.72294448  -0.411997   1.72150411e-05   3.41256992e-04   0.00000000e+00
  136.74337862  -0.411883  -9.33386987e-05   3.41268759e-04   0.00000000e+00
  136.76381297  -0.411768  -5.16962816e-04   3.41260534e-04   0.00000000e+00
  136.78424721  -0.411653   2.35772478e-04   3.41266356e-04   0.00000000e+00
  136.80468136  -0.411539  -4.77785007e-04   3.41230841e-04   0.00000000e+00
  136.82511570  -0.411424   1.56871822e-04   3.41250277e-04   0.00000000e+00
  136.84554995  -0.411309  -1.74926586e-04   3.41283697e-04   0.00000000e+00
  136.86598419  -0.411195  -3.52266415e-04   3.41263461e-04   0.00000000e+00
  136.88641834  -0.411080   3.23575736e-05   3.41268605e-04   0.00000000e+00
  136.90685268  -0.410965  -2.22149697e-04   3.41235523e-04   0.00000000e+00
  136.92728693  -0.410850   2.09871824e-04   3.41209804e-04   0.00000000e+00
  136.94772107  -0.410736   3.15181518e-04   3.41236694e-04   0.00000000e+00
  136.96815541  -0.410621  -3.30622681e-04   3.41236447e-04   0.00000000e+00
  136.98858966  -0.410506  -2.50681548e-04   3.41256007e-04   0.00000000e+00
  137.00902380  -0.410392   6.39233465e-04   3.41263769e-04   0.00000000e+00
  137.02945805  -0.410277   2.49469354e-04   3.41255298e-04   0.00000000e+00
  137.04989239  -0.410162   9.56316090e-05   3.41184854e-04   0.00000000e+00
  137.07032653  -0.410047  -4.55501399e-04   3.41165326e-04   0.00000000e+00
  137.09076078  -0.409933  -1.37730857e-04   3.41226098e-04   0.00000000e+00
  137.11119512  -0.409818  -4.39633785e-04   3.41196990e-04   0.00000000e+00
  137.13162926  -0.409703   6.08240903e-04   3.41187626e-04   0.00000000e+00
  137.15206350  -0.409589   1.28072646e-04   3.41236571e-04   0.00000000e+00
  137.17249775  -0.409474   5.06957577e-04   3.41265524e-04   0.00000000e+00
  137.19293209  -0.409359   3.25992170e-05   3.41246027e-04   0.00000000e+00
  137.21336623  -0.409245  -3.73479999e-05   3.41236478e-04   0.00000000e+00
  137.23380047  -0.409130   3.07964797e-05   3.41235369e-04   0.00000000e+00
  137.25423462  -0.409015  -1.04543680e-03   3.41205738e-04   0.00000000e+00
  137.27466896  -0.408900  -9.88265346e-04   3.41252126e-04   0.00000000e+00
  137.29510320  -0.408786   2.23602598e-04   3.41239343e-04   0.00000000e+00
  137.31553734  -0.408671   2.02160274e-04   3.41139391e-04   0.00000000e+00
  137.33597168  -0.408556   6.81635501e-04   3.41182513e-04   0.00000000e+00
  137.35640592  -0.408442   1.37239502e-04   3.41203366e-04   0.00000000e+00
  137.39727431  -0.408212   9.51051925e-05   3.41185871e-04   0.00000000e+00
  137.41770865  -0.408097  -1.21347844e-05   3.41198161e-04   0.00000000e+00
  137.43814289  -0.407983  -8.35271481e-05   3.41216611e-04   0.00000000e+00
  137.45857703  -0.407868   3.80427596e-04   3.41193694e-04   0.00000000e+00
  137.47901137  -0.407753   1.11820908e-04   3.41204845e-04   0.00000000e+00
  137.49944561  -0.407639   4.30824071e-04   3.41271254e-04   0.00000000e+00
  137.51987975  -0.407524  -4.35538342e-04   3.41272393e-04   0.00000000e+00
  137.54031399  -0.407409  -1.19375869e-04   3.41114256e-04   0.00000000e+00
  137.56074833  -0.407294  -6.10982175e-04   3.41057242e-04   0.00000000e+00
  137.58118247  -0.407180   5.68444050e-05   3.41160582e-04   0.00000000e+00
  137.60161670  -0.407065   3.87512846e-04   3.41161506e-04   0.00000000e+00
  137.62205104  -0.406950  -3.51252511e-04   3.41244517e-04   0.00000000e+00
  137.64248528  -0.406836   4.24963699e-04   3.41222402e-04   0.00000000e+00
  137.66291942  -0.406721   1.22111831e-04   3.41246889e-04   0.00000000e+00
  137.68335366  -0.406606  -4.45843121e-04   3.41243932e-04   0.00000000e+00
  137.70378800  -0.406492   1.38284885e-04   3.41206878e-04   0.00000000e+00
  137.72422214  -0.406377   1.30012265e-04   3.41186949e-04   0.00000000e+00
  137.74465638  -0.406262  -2.03518618e-04   3.41163016e-04   0.00000000e+00
  137.76509071  -0.406147  -2.22590992e-04   3.41119431e-04   0.00000000e+00
  137.78552485  -0.406033  -7.17153776e-05   3.41118107e-04   0.00000000e+00
  137.80595909  -0.405918  -2.59302345e-05   3.41204537e-04   0.00000000e+00
  137.82639323  -0.405803  -1.94320965e-04   3.41195235e-04   0.00000000e+00
  137.84682756  -0.405689   2.78781305e-04   3.41197452e-04   0.00000000e+00
  137.86726180  -0.405574  -3.63164013e-04   3.41187996e-04   0.00000000e+00
  137.88769604  -0.405459   8.37842911e-06   3.41242700e-04   0.00000000e+00
  137.90813017  -0.405344   4.18388724e-04   3.41185594e-04   0.00000000e+00
  137.92856451  -0.405230   1.29815876e-04   3.41158303e-04   0.00000000e+00
  137.94899875  -0.405115  -1.41461863e-04   3.41072366e-04   0.00000000e+00
  137.96943288  -0.405000   2.51856979e-04   3.41162153e-04   0.00000000e+00
  137.98986722  -0.404886  -2.97110410e-04   3.41084348e-04   0.00000000e+00
  138.01030146  -0.404771  -9.82652582e-05   3.40923100e-04   0.00000000e+00
  138.03073559  -0.404656  -1.59861141e-04   3.41036297e-04   0.00000000e+00
  138.05116983  -0.404542  -1.35765925e-04   3.40951715e-04   0.00000000e+00
  138.07160416  -0.404427  -2.30042380e-05   3.41032724e-04   0.00000000e+00
  138.09203840  -0.404312   8.52271540e-04   3.41051451e-04   0.00000000e+00
  138.11247253  -0.404197  -6.17047518e-04   3.41084286e-04   0.00000000e+00
  138.13290687  -0.404083  -5.36649483e-04   3.41127655e-04   0.00000000e+00
  138.15334110  -0.403968   5.27299383e-04   3.41174228e-04   0.00000000e+00
  138.17377524  -0.403853  -2.14265491e-04   3.41000043e-04   0.00000000e+00
  138.19420947  -0.403739   1.35491194e-04   3.41134832e-04   0.00000000e+00
  138.21464381  -0.403624  -3.75572851e-04   3.41138990e-04   0.00000000e+00
  138.23507804  -0.403509  -2.58808289e-05   3.41111330e-04   0.00000000e+00
  138.25551218  -0.403394  -2.65910109e-04   3.41119955e-04   0.00000000e+00
  138.27594651  -0.403280  -1.53848881e-05   3.41111669e-04   0.00000000e+00
  138.29638074  -0.403165  -2.29447145e-04   3.41098024e-04   0.00000000e+00
  138.31681488  -0.403050  -3.57798208e-05   3.41144011e-04   0.00000000e+00
  138.33724911  -0.402936  -3.84979527e-04   3.41091740e-04   0.00000000e+00
  138.35768345  -0.402821   6.13003850e-04   3.41191169e-04   0.00000000e+00
  138.37811768  -0.402706  -3.01457811e-04   3.41100611e-04   0.00000000e+00
  138.39855181  -0.402591   2.54002331e-04   3.41121649e-04   0.00000000e+00
  138.41898614  -0.402477   4.37262838e-04   3.41195974e-04   0.00000000e+00
  138.43942038  -0.402362  -5.86997542e-06   3.41120663e-04   0.00000000e+00
  138.45985451  -0.402247   1.46191035e-04   3.41134924e-04   0.00000000e+00
  138.48028874  -0.402133  -2.54425795e-04   3.41137111e-04   0.00000000e+00
  138.50072307  -0.402018  -9.80245981e-04   3.41138035e-04   0.00000000e+00
