EPO  6.8923080000E+01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
PER  5.8416490000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
BBB  3.0256394167E-01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
RDR  4.8446907114E-02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZDR  3.1916756961E+01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZPT  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ECW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ESW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
KRV  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
VOF  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL1  5.7600000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL2  7.7130000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL3 -8.0420000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL4  2.7220000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
TED  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ELL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ALB  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
DIL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
