EPO  6.6648520000E+01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
PER  1.9850250000E+01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
BBB  4.1962319407E-01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
RDR  5.0944170370E-02  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZDR  2.2897180286E+01  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ZPT  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ECW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ESW  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
KRV  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
VOF  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL1  5.7600000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL2  7.7130000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL3 -8.0420000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
NL4  2.7220000000E-01  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
TED  0.0000000000E+00  0.0000000000E+00 -1.0000000000E+00  0.0000000000E+00
ELL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
ALB  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
DIL  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
