  KIC = 11284772; CANDIDATE = 1
  PERIOD = 207.24579103; BKJD0 = 213.02889528

      BKJD        PHASE         VALUE         UNCERTAINTY         MODEL
  132.08384199  -0.390575   2.28618220e-04   4.71941506e-04   0.00000000e+00
  132.10427620  -0.390477   2.99633251e-04   4.71609606e-04   0.00000000e+00
  132.12471051  -0.390378   2.03480290e-04   4.71302375e-04   0.00000000e+00
  132.14514463  -0.390279  -2.92576728e-04   4.71904871e-04   0.00000000e+00
  132.16557884  -0.390181  -5.54199320e-04   4.71627657e-04   0.00000000e+00
  132.18601315  -0.390082  -4.34746918e-04   4.71761641e-04   0.00000000e+00
  132.20644736  -0.389984   2.73679005e-04   4.72037318e-04   0.00000000e+00
  132.22688147  -0.389885   3.08302287e-04   4.72195173e-04   0.00000000e+00
  132.24731568  -0.389786   1.99986837e-05   4.71991554e-04   0.00000000e+00
  132.26774999  -0.389688  -3.25307533e-04   4.72367061e-04   0.00000000e+00
  132.28818410  -0.389589  -3.36245247e-04   4.72255620e-04   0.00000000e+00
  132.30861831  -0.389491  -6.37052861e-04   4.71825663e-04   0.00000000e+00
  132.32905262  -0.389392   2.73866134e-04   4.72073007e-04   0.00000000e+00
  132.34948673  -0.389293   4.09664123e-04   4.72513985e-04   0.00000000e+00
  132.36992094  -0.389195  -2.34969129e-04   4.72377313e-04   0.00000000e+00
  132.39035514  -0.389096  -1.23833045e-04   4.72347769e-04   0.00000000e+00
  132.41078935  -0.388998  -2.65877830e-04   4.72729747e-04   0.00000000e+00
  132.43122356  -0.388899  -4.45634213e-04   4.72307589e-04   0.00000000e+00
  132.45165777  -0.388800  -7.40866614e-06   4.72255148e-04   0.00000000e+00
  132.47209208  -0.388702   6.01841555e-04   4.72180874e-04   0.00000000e+00
  132.49252619  -0.388603   1.61385794e-04   4.71813077e-04   0.00000000e+00
  132.51296040  -0.388505  -6.91766176e-04   4.72682830e-04   0.00000000e+00
  132.53339451  -0.388406   4.94880616e-04   4.72102434e-04   0.00000000e+00
  132.55382882  -0.388307   1.28337631e-04   4.72258989e-04   0.00000000e+00
  132.57426303  -0.388209   1.53686326e-04   4.72380622e-04   0.00000000e+00
  132.59469714  -0.388110  -4.65169043e-04   4.72070023e-04   0.00000000e+00
  132.61513144  -0.388012   2.52656548e-04   4.72455931e-04   0.00000000e+00
  132.63556565  -0.387913   5.55663273e-04   4.72708977e-04   0.00000000e+00
  132.65599986  -0.387814  -1.63064015e-04   4.72674174e-04   0.00000000e+00
  132.67643397  -0.387716  -2.16501202e-04   4.72491768e-04   0.00000000e+00
  132.69686828  -0.387617  -1.35194032e-04   4.72682269e-04   0.00000000e+00
  132.71730249  -0.387519  -3.43973460e-04   4.72250864e-04   0.00000000e+00
  132.73773659  -0.387420  -1.35902383e-05   4.72705402e-04   0.00000000e+00
  132.75817090  -0.387321   2.65469144e-03   4.72732790e-04   0.00000000e+00
  132.77860511  -0.387223  -1.88106840e-04   4.72322243e-04   0.00000000e+00
  132.79903922  -0.387124   8.52139755e-04   4.72421009e-04   0.00000000e+00
  132.81947343  -0.387026   3.94241021e-04   4.72608970e-04   0.00000000e+00
  132.83990773  -0.386927  -1.21092233e-05   4.72045709e-04   0.00000000e+00
  132.86034184  -0.386828   9.72795629e-04   4.72229799e-04   0.00000000e+00
  132.88077605  -0.386730   1.40677345e-04   4.72394863e-04   0.00000000e+00
  132.90121036  -0.386631  -1.11520703e-03   4.72183621e-04   0.00000000e+00
  132.92164446  -0.386533   6.31962689e-04   4.72236269e-04   0.00000000e+00
  132.94207867  -0.386434   5.24290128e-05   4.72258220e-04   0.00000000e+00
  132.96251288  -0.386335   3.14799050e-04   4.72375068e-04   0.00000000e+00
  132.98294718  -0.386237  -2.06396845e-05   4.72350576e-04   0.00000000e+00
  133.00338129  -0.386138   5.47162905e-05   4.72440213e-04   0.00000000e+00
  133.02381550  -0.386040  -4.54368384e-04   4.72781390e-04   0.00000000e+00
  133.04424971  -0.385941  -1.55187336e-04   4.72613342e-04   0.00000000e+00
  133.06468391  -0.385842   4.76836250e-04   4.72774181e-04   0.00000000e+00
  133.08511812  -0.385744   2.21259549e-03   4.72909760e-04   0.00000000e+00
  133.10555233  -0.385645  -1.42889608e-04   4.72923586e-04   0.00000000e+00
  133.12598653  -0.385547  -2.99711535e-04   4.72868516e-04   0.00000000e+00
  133.14642074  -0.385448   6.78346118e-04   4.72905860e-04   0.00000000e+00
  133.16685494  -0.385349  -3.99362848e-04   4.72754652e-04   0.00000000e+00
  133.18728915  -0.385251   4.82790272e-04   4.72468782e-04   0.00000000e+00
  133.20772346  -0.385152   4.92157981e-04   4.72699316e-04   0.00000000e+00
  133.22815756  -0.385054  -1.22249104e-04   4.72795128e-04   0.00000000e+00
  133.24859177  -0.384955  -2.32188643e-04   4.72848751e-04   0.00000000e+00
  133.26902598  -0.384856  -3.75604182e-04   4.72763427e-04   0.00000000e+00
  133.28946018  -0.384758   4.44046504e-04   4.72706289e-04   0.00000000e+00
  133.30989439  -0.384659  -9.12952018e-05   4.72825086e-04   0.00000000e+00
  133.33032849  -0.384561  -4.62789478e-04   4.72937945e-04   0.00000000e+00
  133.35076280  -0.384462   6.51473420e-04   4.72923734e-04   0.00000000e+00
  133.37119700  -0.384363  -2.20326063e-04   4.73057954e-04   0.00000000e+00
  133.39163121  -0.384265   3.93014866e-04   4.72634555e-04   0.00000000e+00
  133.41206541  -0.384166  -4.78479133e-05   4.72953397e-04   0.00000000e+00
  133.43249962  -0.384068   3.19752411e-04   4.72839858e-04   0.00000000e+00
  133.45293382  -0.383969   5.13604832e-04   4.72920573e-04   0.00000000e+00
  133.47336793  -0.383870  -3.39330671e-05   4.72834333e-04   0.00000000e+00
  133.49380223  -0.383772  -1.12250274e-04   4.72732612e-04   0.00000000e+00
  133.51423644  -0.383673   9.30883306e-05   4.72834038e-04   0.00000000e+00
  133.53467054  -0.383575   3.02525603e-04   4.72955672e-04   0.00000000e+00
  133.55510485  -0.383476  -1.75405247e-04   4.72979898e-04   0.00000000e+00
  133.57553905  -0.383377   2.72233315e-04   4.72659550e-04   0.00000000e+00
  133.59597316  -0.383279  -4.77030149e-04   4.72472593e-04   0.00000000e+00
  133.61640736  -0.383180  -5.87305506e-04   4.72751757e-04   0.00000000e+00
  133.63684167  -0.383082  -3.77325693e-04   4.72803460e-04   0.00000000e+00
  133.65727587  -0.382983   9.80703426e-05   4.72816075e-04   0.00000000e+00
  133.67770998  -0.382884  -3.61462288e-04   4.72790756e-04   0.00000000e+00
  133.69814428  -0.382786   6.03083152e-04   4.72974521e-04   0.00000000e+00
  133.71857848  -0.382687  -7.03910814e-04   4.72955435e-04   0.00000000e+00
  133.73901259  -0.382589   5.60507115e-06   4.72902226e-04   0.00000000e+00
  133.75944679  -0.382490   5.42107417e-05   4.72962349e-04   0.00000000e+00
  133.77988110  -0.382391   5.26357060e-04   4.73102181e-04   0.00000000e+00
  133.80031520  -0.382293  -5.80848362e-04   4.72925477e-04   0.00000000e+00
  133.82074940  -0.382194   8.20911775e-04   4.72985364e-04   0.00000000e+00
  133.84118361  -0.382096   2.46874810e-03   4.73088325e-04   0.00000000e+00
  133.86161781  -0.381997   1.53478560e-04   4.72983739e-04   0.00000000e+00
  133.88205201  -0.381898  -4.07264405e-04   4.73094943e-04   0.00000000e+00
  133.90248622  -0.381800   2.93393019e-04   4.73086316e-04   0.00000000e+00
  133.92292042  -0.381701  -2.81054319e-04   4.72898887e-04   0.00000000e+00
  133.94335462  -0.381603   9.48789282e-04   4.73149630e-04   0.00000000e+00
  133.96378883  -0.381504   4.31514359e-04   4.73103541e-04   0.00000000e+00
  133.98422293  -0.381405  -5.94339438e-04   4.73106672e-04   0.00000000e+00
  134.00465723  -0.381307  -5.43053406e-04   4.73084396e-04   0.00000000e+00
  134.02509143  -0.381208   1.22776996e-04   4.73170901e-04   0.00000000e+00
  134.04552554  -0.381110   1.03967117e-03   4.72946749e-04   0.00000000e+00
  134.06595984  -0.381011  -6.04169024e-05   4.73192794e-04   0.00000000e+00
  134.08639404  -0.380912  -2.36587962e-04   4.72791671e-04   0.00000000e+00
  134.10682814  -0.380814  -1.16437099e-03   4.73085755e-04   0.00000000e+00
  134.12726235  -0.380715   2.93048279e-04   4.73140264e-04   0.00000000e+00
  134.14769665  -0.380617  -8.68375593e-04   4.73134621e-04   0.00000000e+00
  134.16813085  -0.380518  -9.99498293e-05   4.73126231e-04   0.00000000e+00
  134.18856495  -0.380419  -5.27267253e-04   4.73068590e-04   0.00000000e+00
  134.20899926  -0.380321   7.27787932e-04   4.73067319e-04   0.00000000e+00
  134.22943346  -0.380222  -7.30517020e-04   4.73010181e-04   0.00000000e+00
  134.24986756  -0.380124  -3.67736667e-04   4.73119110e-04   0.00000000e+00
  134.27030176  -0.380025   2.20244070e-03   4.72900040e-04   0.00000000e+00
  134.29073606  -0.379926   4.06765341e-04   4.72957740e-04   0.00000000e+00
  134.31117016  -0.379828  -1.66685946e-04   4.72978627e-04   0.00000000e+00
  134.33160437  -0.379729   8.77567206e-04   4.72986368e-04   0.00000000e+00
  134.35203867  -0.379631  -8.33352484e-05   4.73068206e-04   0.00000000e+00
  134.37247277  -0.379532   1.29078496e-04   4.72998274e-04   0.00000000e+00
  134.41334117  -0.379335  -4.37260908e-05   4.72926541e-04   0.00000000e+00
  134.43377537  -0.379236  -2.86902367e-04   4.72853271e-04   0.00000000e+00
  134.45420957  -0.379138   8.76583124e-05   4.72947488e-04   0.00000000e+00
  134.47464377  -0.379039  -1.03459061e-03   4.73052222e-04   0.00000000e+00
  134.49507807  -0.378940  -1.19540601e-04   4.72951831e-04   0.00000000e+00
  134.51551217  -0.378842   1.23186167e-03   4.72882254e-04   0.00000000e+00
  134.53594638  -0.378743   6.10382805e-04   4.72785792e-04   0.00000000e+00
  134.55638048  -0.378645   3.57744333e-04   4.72738728e-04   0.00000000e+00
  134.57681478  -0.378546  -1.94589251e-04   4.72771434e-04   0.00000000e+00
  134.59724898  -0.378447   1.15013691e-03   4.72539777e-04   0.00000000e+00
  134.61768308  -0.378349  -1.14051151e-04   4.72599309e-04   0.00000000e+00
  134.63811728  -0.378250   3.58248418e-05   4.72735419e-04   0.00000000e+00
  134.65855158  -0.378152  -1.10260555e-04   4.72545686e-04   0.00000000e+00
  134.67898578  -0.378053   1.05807560e-03   4.72689035e-04   0.00000000e+00
  134.69941998  -0.377954   3.40355294e-04   4.72897410e-04   0.00000000e+00
  134.71985418  -0.377856   1.30423492e-04   4.72841513e-04   0.00000000e+00
  134.74028838  -0.377757   7.73992833e-04   4.72905564e-04   0.00000000e+00
  134.76072248  -0.377659   3.26065865e-04   4.72843787e-04   0.00000000e+00
  134.78115668  -0.377560   1.54700875e-05   4.72769277e-04   0.00000000e+00
  134.80159097  -0.377461   1.12527915e-03   4.72830758e-04   0.00000000e+00
  134.82202517  -0.377363  -4.71621205e-04   4.72954933e-04   0.00000000e+00
  134.84245927  -0.377264  -4.78656886e-04   4.72804435e-04   0.00000000e+00
  134.86289357  -0.377166   4.05055060e-04   4.72804228e-04   0.00000000e+00
  134.88332777  -0.377067   1.38306965e-03   4.72534193e-04   0.00000000e+00
  134.90376197  -0.376968   1.35746234e-05   4.73013962e-04   0.00000000e+00
  134.92419607  -0.376870   5.59277285e-05   4.72800328e-04   0.00000000e+00
  134.94463037  -0.376771  -1.35190655e-04   4.72766766e-04   0.00000000e+00
  134.96506457  -0.376673   2.42359681e-04   4.72595704e-04   0.00000000e+00
  134.98549867  -0.376574   1.23368943e-04   4.72605838e-04   0.00000000e+00
  135.00593296  -0.376475  -1.66604472e-04   4.72930175e-04   0.00000000e+00
  135.02636716  -0.376377  -4.29596469e-04   4.72678960e-04   0.00000000e+00
  135.04680126  -0.376278  -2.99664321e-04   4.72925536e-04   0.00000000e+00
  135.06723546  -0.376180  -2.84266246e-04   4.72674735e-04   0.00000000e+00
  135.08766976  -0.376081  -1.29692874e-03   4.72906658e-04   0.00000000e+00
  135.10810385  -0.375983   3.96812091e-04   4.72514428e-04   0.00000000e+00
  135.12853805  -0.375884   7.83719589e-05   4.72878325e-04   0.00000000e+00
  135.14897235  -0.375785  -4.87304793e-04   4.72817552e-04   0.00000000e+00
  135.16940655  -0.375687   4.93560105e-04   4.72636210e-04   0.00000000e+00
  135.18984065  -0.375588   2.24591532e-06   4.72640700e-04   0.00000000e+00
  135.21027484  -0.375490  -6.64129927e-04   4.72597418e-04   0.00000000e+00
  135.23070914  -0.375391  -3.53373057e-04   4.73067822e-04   0.00000000e+00
  135.25114324  -0.375292  -1.11871041e-05   4.72682860e-04   0.00000000e+00
  135.27157744  -0.375194  -2.72650744e-04   4.72598363e-04   0.00000000e+00
  135.29201153  -0.375095   2.98757497e-05   4.72535316e-04   0.00000000e+00
  135.31244583  -0.374997  -1.59461550e-04   4.72661056e-04   0.00000000e+00
  135.33288003  -0.374898  -3.06801488e-04   4.72904176e-04   0.00000000e+00
  135.35331412  -0.374799   1.91122108e-04   4.72575230e-04   0.00000000e+00
  135.37374842  -0.374701  -1.57317262e-05   4.72586191e-04   0.00000000e+00
  135.39418262  -0.374602  -1.01561847e-05   4.72592277e-04   0.00000000e+00
  135.41461681  -0.374504   5.21764578e-05   4.72664247e-04   0.00000000e+00
  135.43505091  -0.374405   2.03954974e-04   4.72923616e-04   0.00000000e+00
  135.45548521  -0.374306   4.28281038e-04   4.72451440e-04   0.00000000e+00
  135.47591940  -0.374208  -5.84017848e-04   4.72862134e-04   0.00000000e+00
  135.49635350  -0.374109  -2.50223166e-04   4.72522760e-04   0.00000000e+00
  135.51678780  -0.374011  -2.15578394e-04   4.72707588e-04   0.00000000e+00
  135.53722199  -0.373912  -2.51158492e-06   4.72535020e-04   0.00000000e+00
  135.55765609  -0.373813  -3.52654477e-04   4.72629917e-04   0.00000000e+00
  135.57809028  -0.373715   5.19793892e-04   4.72796694e-04   0.00000000e+00
  135.59852458  -0.373616  -3.28313423e-04   4.72499331e-04   0.00000000e+00
  135.61895868  -0.373518  -7.30130870e-04   4.72644393e-04   0.00000000e+00
  135.63939287  -0.373419  -3.27728085e-04   4.72798969e-04   0.00000000e+00
  135.65982717  -0.373320   2.17297703e-04   4.72763693e-04   0.00000000e+00
  135.68026136  -0.373222   1.77134032e-03   4.72345228e-04   0.00000000e+00
  135.70069546  -0.373123  -4.41449449e-04   4.72751343e-04   0.00000000e+00
  135.72112965  -0.373025   2.55350223e-04   4.72566869e-04   0.00000000e+00
  135.74156395  -0.372926   5.74353228e-04   4.72392735e-04   0.00000000e+00
  135.76199804  -0.372827  -5.55754113e-04   4.72545568e-04   0.00000000e+00
  135.78243224  -0.372729   2.53909189e-04   4.72447008e-04   0.00000000e+00
  135.80286653  -0.372630  -4.45215398e-04   4.72647289e-04   0.00000000e+00
  135.82330063  -0.372532  -3.92668953e-04   4.72596916e-04   0.00000000e+00
  135.84373482  -0.372433  -1.20402686e-04   4.72841040e-04   0.00000000e+00
  135.86416902  -0.372334   1.41936992e-04   4.72542584e-04   0.00000000e+00
  135.88460321  -0.372236   7.34465342e-04   4.72377756e-04   0.00000000e+00
  135.90503741  -0.372137   2.19648469e-04   4.72580194e-04   0.00000000e+00
  135.92547160  -0.372039  -1.05607913e-03   4.72705550e-04   0.00000000e+00
  135.94590570  -0.371940   8.47819822e-04   4.72245310e-04   0.00000000e+00
  135.96633999  -0.371841   5.98411960e-04   4.72579514e-04   0.00000000e+00
  135.98677418  -0.371743  -4.21078527e-05   4.72279374e-04   0.00000000e+00
  136.00720828  -0.371644   2.22312219e-04   4.72685312e-04   0.00000000e+00
  136.02764257  -0.371546   7.45353770e-04   4.72128462e-04   0.00000000e+00
  136.04807677  -0.371447  -4.29892836e-05   4.72670599e-04   0.00000000e+00
  136.06851086  -0.371348  -1.26656138e-04   4.72335479e-04   0.00000000e+00
  136.08894505  -0.371250   2.24493616e-04   4.72535316e-04   0.00000000e+00
  136.10937935  -0.371151   2.87076222e-04   4.72393326e-04   0.00000000e+00
  136.12981354  -0.371053   4.04980324e-04   4.72341092e-04   0.00000000e+00
  136.15024763  -0.370954   3.89203615e-06   4.72595084e-04   0.00000000e+00
  136.17068193  -0.370855  -1.73005672e-04   4.72282506e-04   0.00000000e+00
  136.19111612  -0.370757  -2.43500176e-04   4.72601790e-04   0.00000000e+00
  136.21155021  -0.370658   3.45597619e-05   4.72598216e-04   0.00000000e+00
  136.23198441  -0.370560  -4.00387398e-04   4.72535493e-04   0.00000000e+00
  136.25241870  -0.370461   1.04279436e-03   4.72748064e-04   0.00000000e+00
  136.27285279  -0.370362  -6.82208771e-04   4.72635619e-04   0.00000000e+00
  136.29328699  -0.370264   8.38367990e-04   4.72675592e-04   0.00000000e+00
  136.31372128  -0.370165   3.03240343e-05   4.72823225e-04   0.00000000e+00
  136.33415537  -0.370067   1.82732971e-04   4.72483968e-04   0.00000000e+00
  136.35458956  -0.369968   9.41422793e-04   4.72806916e-04   0.00000000e+00
  136.37502375  -0.369869  -6.37892175e-04   4.72476671e-04   0.00000000e+00
  136.39545795  -0.369771   2.85842669e-04   4.72633403e-04   0.00000000e+00
  136.41589214  -0.369672   4.91481551e-04   4.72576619e-04   0.00000000e+00
  136.43632633  -0.369574  -8.69500028e-04   4.72730899e-04   0.00000000e+00
  136.45676062  -0.369475   5.50700705e-04   4.72302950e-04   0.00000000e+00
  136.47719472  -0.369376  -2.01646093e-04   4.72496554e-04   0.00000000e+00
  136.49762891  -0.369278   4.90114821e-05   4.72553161e-04   0.00000000e+00
  136.51806310  -0.369179   3.81356971e-04   4.72589116e-04   0.00000000e+00
  136.53849729  -0.369081  -6.81202932e-05   4.72421009e-04   0.00000000e+00
  136.55893148  -0.368982   7.02979706e-04   4.72316334e-04   0.00000000e+00
  136.57936567  -0.368883  -1.04727969e-04   4.72197271e-04   0.00000000e+00
  136.59979986  -0.368785  -1.08153944e-04   4.72344342e-04   0.00000000e+00
  136.62023406  -0.368686   1.36732157e-03   4.72640080e-04   0.00000000e+00
  136.64066825  -0.368588  -1.47417187e-04   4.72430759e-04   0.00000000e+00
  136.66110244  -0.368489  -1.05047050e-03   4.72514605e-04   0.00000000e+00
  136.68153663  -0.368390   2.15336678e-04   4.72722301e-04   0.00000000e+00
  136.70197082  -0.368292  -7.24111429e-05   4.72711577e-04   0.00000000e+00
  136.72240501  -0.368193  -3.54759991e-04   4.72307530e-04   0.00000000e+00
  136.74283910  -0.368095   1.35635909e-04   4.72381509e-04   0.00000000e+00
  136.76327339  -0.367996   7.74214530e-05   4.72651691e-04   0.00000000e+00
  136.78370758  -0.367897  -7.02124835e-04   4.72438618e-04   0.00000000e+00
  136.80414167  -0.367799   1.59660626e-04   4.72587077e-04   0.00000000e+00
  136.82457596  -0.367700   1.10330673e-04   4.72551358e-04   0.00000000e+00
  136.84501015  -0.367602  -9.61349157e-04   4.72292699e-04   0.00000000e+00
  136.86544434  -0.367503  -4.81942450e-04   4.72327915e-04   0.00000000e+00
  136.88587843  -0.367404  -9.67394686e-04   4.72296982e-04   0.00000000e+00
  136.90631272  -0.367306  -7.55971127e-04   4.72083407e-04   0.00000000e+00
  136.92674691  -0.367207  -2.57724327e-04   4.72448397e-04   0.00000000e+00
  136.94718100  -0.367109  -2.93062777e-04   4.72286376e-04   0.00000000e+00
  136.96761529  -0.367010   6.83239691e-05   4.72133012e-04   0.00000000e+00
  136.98804948  -0.366911  -1.63149016e-04   4.72676183e-04   0.00000000e+00
  137.00848357  -0.366813  -5.14601440e-04   4.72280822e-04   0.00000000e+00
  137.02891776  -0.366714  -6.35537552e-04   4.71919407e-04   0.00000000e+00
  137.04935205  -0.366616  -4.86506156e-04   4.72099302e-04   0.00000000e+00
  137.06978614  -0.366517   4.20762042e-04   4.72342569e-04   0.00000000e+00
  137.09022033  -0.366418   5.07645325e-05   4.72332761e-04   0.00000000e+00
  137.11065462  -0.366320  -4.55309795e-04   4.72450288e-04   0.00000000e+00
  137.13108870  -0.366221   8.68334569e-04   4.72398881e-04   0.00000000e+00
  137.15152289  -0.366123  -1.18616016e-04   4.72286140e-04   0.00000000e+00
  137.17195708  -0.366024  -4.18178143e-04   4.72390342e-04   0.00000000e+00
  137.19239137  -0.365925  -3.88522443e-04   4.72406267e-04   0.00000000e+00
  137.21282546  -0.365827  -2.85810631e-05   4.71938197e-04   0.00000000e+00
  137.23325965  -0.365728   7.97441533e-05   4.71988718e-04   0.00000000e+00
  137.25369373  -0.365630  -5.70371563e-04   4.71649993e-04   0.00000000e+00
  137.27412802  -0.365531  -5.18881498e-04   4.72363073e-04   0.00000000e+00
  137.29456221  -0.365432   3.77569300e-04   4.72346115e-04   0.00000000e+00
  137.31499630  -0.365334  -1.66639757e-05   4.72368332e-04   0.00000000e+00
  137.33543059  -0.365235   1.81790886e-04   4.72343426e-04   0.00000000e+00
  137.35586477  -0.365137   7.49767226e-04   4.72401924e-04   0.00000000e+00
  137.39673305  -0.364939   2.58551052e-04   4.72177476e-04   0.00000000e+00
  137.41716734  -0.364841   5.93033679e-05   4.72153781e-04   0.00000000e+00
  137.43760152  -0.364742   4.00245078e-04   4.71798275e-04   0.00000000e+00
  137.45803561  -0.364644  -1.60495697e-04   4.72117294e-04   0.00000000e+00
  137.47846990  -0.364545   4.65891921e-04   4.72411023e-04   0.00000000e+00
  137.49890409  -0.364446   2.27928754e-04   4.71863864e-04   0.00000000e+00
  137.51933817  -0.364348  -4.58637050e-04   4.72213520e-04   0.00000000e+00
  137.53977236  -0.364249   3.68312161e-04   4.72448072e-04   0.00000000e+00
  137.56020665  -0.364151  -1.92688270e-04   4.72183887e-04   0.00000000e+00
  137.58064073  -0.364052   7.10108823e-05   4.72385497e-04   0.00000000e+00
  137.60107492  -0.363953  -8.10242873e-04   4.72485002e-04   0.00000000e+00
  137.62150921  -0.363855  -2.99716715e-04   4.72296244e-04   0.00000000e+00
  137.64194339  -0.363756   1.95259086e-04   4.72414746e-04   0.00000000e+00
  137.66237748  -0.363658   3.48822617e-04   4.72357046e-04   0.00000000e+00
  137.68281166  -0.363559  -9.08431847e-04   4.72334888e-04   0.00000000e+00
  137.70324595  -0.363460   3.18135887e-04   4.72437347e-04   0.00000000e+00
  137.72368004  -0.363362  -6.34708815e-04   4.72128964e-04   0.00000000e+00
  137.74411422  -0.363263   5.44109568e-04   4.72344106e-04   0.00000000e+00
  137.76454851  -0.363165   1.25313948e-04   4.72240878e-04   0.00000000e+00
  137.78498259  -0.363066  -7.80669071e-05   4.72377934e-04   0.00000000e+00
  137.80541678  -0.362967   6.65115773e-04   4.72061840e-04   0.00000000e+00
  137.82585087  -0.362869   3.56723948e-04   4.72394213e-04   0.00000000e+00
  137.84628515  -0.362770   9.07811048e-04   4.72334917e-04   0.00000000e+00
  137.86671934  -0.362672  -6.18407470e-04   4.72412146e-04   0.00000000e+00
  137.88715352  -0.362573  -1.11313443e-03   4.72387004e-04   0.00000000e+00
  137.90758761  -0.362474   5.04430460e-04   4.72174374e-04   0.00000000e+00
  137.92802189  -0.362376  -2.55684135e-04   4.72150266e-04   0.00000000e+00
  137.94845608  -0.362277  -1.01719662e-04   4.72484913e-04   0.00000000e+00
  137.96889016  -0.362179  -8.48317858e-05   4.72618069e-04   0.00000000e+00
  137.98932445  -0.362080   8.15816828e-04   4.72349689e-04   0.00000000e+00
  138.00975863  -0.361981   2.79993750e-04   4.72412235e-04   0.00000000e+00
  138.03019271  -0.361883   5.17033496e-04   4.72340678e-04   0.00000000e+00
  138.05062690  -0.361784  -9.61029756e-04   4.72321888e-04   0.00000000e+00
  138.07106118  -0.361686   4.66028653e-04   4.72442311e-04   0.00000000e+00
  138.09149537  -0.361587  -2.81016450e-05   4.72255768e-04   0.00000000e+00
  138.11192945  -0.361488   6.09566952e-04   4.72459476e-04   0.00000000e+00
  138.13236374  -0.361390  -2.45766464e-04   4.72402662e-04   0.00000000e+00
  138.15279792  -0.361291  -2.24003333e-04   4.72288858e-04   0.00000000e+00
  138.17323200  -0.361193   6.43465357e-04   4.72102936e-04   0.00000000e+00
  138.19366619  -0.361094  -2.59131833e-04   4.72252430e-04   0.00000000e+00
  138.21410047  -0.360995  -1.60537488e-04   4.72299996e-04   0.00000000e+00
  138.23453465  -0.360897  -4.15796849e-04   4.72438854e-04   0.00000000e+00
  138.25496874  -0.360798  -2.99911458e-04   4.72682269e-04   0.00000000e+00
  138.27540302  -0.360700   5.43348426e-04   4.72663745e-04   0.00000000e+00
  138.29583720  -0.360601   2.52133984e-04   4.72211659e-04   0.00000000e+00
  138.31627129  -0.360502  -3.40056363e-04   4.72280201e-04   0.00000000e+00
  138.33670547  -0.360404  -8.60543757e-05   4.72140693e-04   0.00000000e+00
  138.35713975  -0.360305   6.63538539e-04   4.72564447e-04   0.00000000e+00
  138.37757394  -0.360207   2.70884734e-04   4.72411230e-04   0.00000000e+00
  138.39800802  -0.360108  -1.05344522e-03   4.72488163e-04   0.00000000e+00
  138.41844230  -0.360009  -4.25162948e-05   4.72407153e-04   0.00000000e+00
  138.43887648  -0.359911  -1.65815862e-04   4.72289921e-04   0.00000000e+00
  138.45931057  -0.359812  -7.40669893e-04   4.72114163e-04   0.00000000e+00
  138.47974475  -0.359714   6.32841830e-04   4.72171715e-04   0.00000000e+00
  138.50017903  -0.359615  -2.95812427e-05   4.72261027e-04   0.00000000e+00
